"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","635","Авторизация: пустой токен '_t=' приводит к Unauthorized 401 ","Auth Service","Mon Apr 27 09:25:09 UTC 2026","passed","Mon Apr 27 09:25:09 UTC 2026","","test_token","",""
"
    Проверка фильтрации по конкретной борде для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат указанной борде;
    ","3779","Доступ к таскам с фильтрацией по board под ролью Owner (HTTP 200)","Task Service","Mon Apr 27 09:46:13 UTC 2026","passed","Mon Apr 27 09:46:16 UTC 2026","Access get Tasks","Get Tasks","",""
"
    Проверяет, что при попытке изменить указанное поле через эндпоинт EditTask,
    его значение в ответе API остается неизменным (таким же, как и у исходной задачи).

    Этот тест предназначен для выявления бага, когда поле перезаписывается,
    хотя это недопустимо для данного эндпоинта.
    ","2142","Edit Task: НЕГАТИВНЫЙ ТЕСТ - Поле 'completedAt' не должно меняться","Task Service","Mon Apr 27 09:45:07 UTC 2026","passed","Mon Apr 27 09:45:09 UTC 2026","Negative cases edit Task","Edit Task","",""
"","283","Get project: клиент=owner_client, ожидаемый статус=200","Project Service","Mon Apr 27 09:40:52 UTC 2026","passed","Mon Apr 27 09:40:53 UTC 2026","","Access project","",""
"
    Проверяет, что при попытке изменить указанное поле через эндпоинт EditTask,
    его значение в ответе API остается неизменным (таким же, как и у исходной задачи).

    Этот тест предназначен для выявления бага, когда поле перезаписывается,
    хотя это недопустимо для данного эндпоинта.
    ","1435","Edit Task: НЕГАТИВНЫЙ ТЕСТ - Поле 'hrid' не должно меняться","Task Service","Mon Apr 27 09:44:59 UTC 2026","passed","Mon Apr 27 09:45:01 UTC 2026","Negative cases edit Task","Edit Task","",""
"
    Проверяет, что при Archived=true API возвращает архивные задачи, и валидирует поля у архивных.

    Шаги:
    1. Запросить задачи с Archived=true.
    2. Убедиться, что в выборке есть хотя бы одна архивная задача (archivedAt — строка).
       Если архивных нет — скипнуть тест с сообщением.
    3. Для архивных задач проверить:
       - archivedAt — непустая строка (дата/время),
       - archiver — непустая строка (ID пользователя, заархивировавшего задачу).
    4. Убедиться что в выборке отсутствуют неархивные задачи Archived=false
    5. Проверить отсутствие дубликатов по _id.
    ","193","GetTasks: фильтр по archived=true — возвращаются only архивные задачи","Task Service","Mon Apr 27 09:46:40 UTC 2026","passed","Mon Apr 27 09:46:40 UTC 2026","Filtered by criteria","Get Tasks","",""
"","636","Archive document: Архивирование Personal-документа для роли manager, документ создан в роли Member","Document Service","Mon Apr 27 09:26:34 UTC 2026","passed","Mon Apr 27 09:26:35 UTC 2026","","Access document","",""
"","567","Попытка получить документ из чужого space (kind=Member) — должен вернуться AccessDenied","Document Service","Mon Apr 27 09:29:00 UTC 2026","passed","Mon Apr 27 09:29:00 UTC 2026","","Access document","",""
"
    Проверка прав доступа к Resend/Remove Invite.
    ","2422","Проверка прав на Resend/Remove инвайта в Space клиентом: member_client","Invite Service","Mon Apr 27 09:37:44 UTC 2026","passed","Mon Apr 27 09:37:46 UTC 2026","","Access Resend/Remove Invitations","",""
"","430","Get documents: Пустой результат при отсутствии документов (kind=Member)","Document Service","Mon Apr 27 09:32:16 UTC 2026","passed","Mon Apr 27 09:32:17 UTC 2026","","test_get_documents","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","2329","Проверка доступа к siblings Project-документа: создатель - manager, просматривающий - member","Document Service","Mon Apr 27 09:29:49 UTC 2026","passed","Mon Apr 27 09:29:51 UTC 2026","","Access document","",""
"","1753","Create document: Создание документа: Project","Document Service","Mon Apr 27 09:31:05 UTC 2026","passed","Mon Apr 27 09:31:07 UTC 2026","","test_create_document","",""
"
    Проверяет, что при попытке изменить указанное поле через эндпоинт EditTask,
    его значение в ответе API остается неизменным (таким же, как и у исходной задачи).

    Этот тест предназначен для выявления бага, когда поле перезаписывается,
    хотя это недопустимо для данного эндпоинта.
    ","650","Edit Task: НЕГАТИВНЫЙ ТЕСТ - Поле '_id' не должно меняться","Task Service","Mon Apr 27 09:44:57 UTC 2026","passed","Mon Apr 27 09:44:57 UTC 2026","Negative cases edit Task","Edit Task","",""
"
    Проверяет, что при передаче некорректного значения параметра withArchived (не boolean)
    API возвращает 400 и сообщение: 'withArchived must be a boolean value'.
    ","199","Фильтрация задач: Archived некорректного типа — ошибка валидации (400)","Task Service","Mon Apr 27 09:46:40 UTC 2026","passed","Mon Apr 27 09:46:40 UTC 2026","Filtered by criteria","Get Tasks","",""
"
    Запрещённые теги и атрибуты должны быть удалены из content комментария.
    ","700","Тег form удаляется, вложенный input сохраняется","Comment Service","Mon Apr 27 09:26:19 UTC 2026","passed","Mon Apr 27 09:26:20 UTC 2026","Blocked content","Sanitizer","",""
