"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","677","Тест создания доски: клиент=member_client, ожидаемый статус=403","Board Service","Mon Feb 09 12:46:49 UTC 2026","passed","Mon Feb 09 12:46:50 UTC 2026","","Access board","",""
"
    Проверяет, что при completed=false API возвращает только незавершённые задачи.
    ","238","GetTasks completed: completed=false — возвращаются только незавершённые задачи","Task Service","Mon Feb 09 13:02:03 UTC 2026","passed","Mon Feb 09 13:02:03 UTC 2026","Filtered by criteria","Get Tasks","",""
"
    Проверяет успешное редактирование поля 'coverImage' задачи.
    ","782","Edit Task Cover_image: Проверка редактирования поля 'coverImage'","Task Service","Mon Feb 09 12:59:56 UTC 2026","passed","Mon Feb 09 12:59:57 UTC 2026","Cover_image edit Task","Edit Task","",""
"","556","Попытка получить документ из чужого space (kind=Project) — должен вернуться AccessDenied","Document Service","Mon Feb 09 12:49:46 UTC 2026","passed","Mon Feb 09 12:49:47 UTC 2026","","Access document","",""
"","237","GetTasks board: доска не принадлежит space — ожидаем пустой список задач","Task Service","Mon Feb 09 13:02:02 UTC 2026","passed","Mon Feb 09 13:02:02 UTC 2026","Filtered by criteria","Get Tasks","",""
"","416","Edit project name access: клиент=member_client, ожидаемый статус=403","Project Service","Mon Feb 09 12:54:00 UTC 2026","passed","Mon Feb 09 12:54:00 UTC 2026","","Edit project","",""
"
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    ","1152","Проверяем siblins для единственного SoloChild (kind=Space)","Document Service","Mon Feb 09 12:53:13 UTC 2026","passed","Mon Feb 09 12:53:14 UTC 2026","","test_get_siblings","",""
"
    Checkbox Custom Fields. Негативный тест: передача строки ""true"" вместо boolean true вызывает ошибку.
    ","263","Edit Boolean Custom Field. Negative: Invalid Type (String instead of Boolean)","Task Service","Mon Feb 09 13:00:28 UTC 2026","passed","Mon Feb 09 13:00:29 UTC 2026","Boolean Custom Fields","Edit Task Custom Field","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","2031","Проверка доступа к siblings Space-документа: создатель - owner, просматривающий - owner","Document Service","Mon Feb 09 12:49:48 UTC 2026","passed","Mon Feb 09 12:49:50 UTC 2026","","Access document","",""
"","249","GetTasks ids: пустой массив -> 200 и пустой tasks","Task Service","Mon Feb 09 13:02:08 UTC 2026","passed","Mon Feb 09 13:02:09 UTC 2026","Filtered by criteria","Get Tasks","",""
"","266","Создание борды в существующем проекте и корректность возвращаемого имени","Board Service","Mon Feb 09 12:47:05 UTC 2026","passed","Mon Feb 09 12:47:06 UTC 2026","","test_create_board","",""
"
    тест проверяет связи родительской задачи и подзадачи через get_task_endpoint,
    а также корректное заполнение полей 'parentTask' и 'subtasks'.
    ","5824","Create Task: Проверка связи родительской задачи и подзадачи, корректность отображения 'parentTask' и 'subtasks'","Task Service","Mon Feb 09 12:55:35 UTC 2026","passed","Mon Feb 09 12:55:41 UTC 2026","","Create Task","",""
"
    Тест проверки создания задачи с минимальным набором полей в системе управления проектами под разными ролями.

    Цель теста — убедиться, что можно успешно создать задачу, указав только минимально необходимые данные, и что поведение API зависит от прав пользователя (типа клиента).
    В процессе теста дополнительно валидируются структура созданной задачи, значения по умолчанию, связи (creator, board и пр.), а также удаление задачи после проверки.
    assert_task_keys обеспечивает падение теста при добавлении/удалении ключей с понятным сообщением.
    ","2179","Create task with minimal payload: клиент=member_client, ожидаемый статус=200","Task Service","Mon Feb 09 12:54:20 UTC 2026","passed","Mon Feb 09 12:54:22 UTC 2026","Access Task","Create Task","",""
"
    Проверяет успешное редактирование только поля 'completed' задачи с True на False.
    ","788","Edit Task Completed: Проверка редактирования поля 'completed' с True на False","Task Service","Mon Feb 09 12:59:55 UTC 2026","passed","Mon Feb 09 12:59:56 UTC 2026","Completed edit Task","Edit Task","",""
"","560","URL manager_client : URL Custom Fields. Проверка доступа к редактированию поля для роли manager_client","Task Service","Mon Feb 09 13:00:26 UTC 2026","passed","Mon Feb 09 13:00:27 UTC 2026","Access Custom Fields","Edit Task Custom Field","",""
"
    Проверка доступа ко всем таскам в спейсе для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат ТОЛЬКО указанному спейсу;

    TODO: после исправления бага добавить проверку, что заархивированные задачи не попадают в выборку
    (сейчас указан спейс в котором нет архивных тасок)
    ","195","Доступ к таскам спейса под ролью Guest (HTTP 200)","Task Service","Mon Feb 09 13:01:32 UTC 2026","passed","Mon Feb 09 13:01:32 UTC 2026","Access get Tasks","Get Tasks","",""
"
    Boolean Custom Fields. Проверка доступа к редактированию чекбокса для разных ролей.
    ","229","BOOLEAN guest_client: Edit Boolean Custom Field for Role: guest_client","Task Service","Mon Feb 09 13:00:13 UTC 2026","passed","Mon Feb 09 13:00:13 UTC 2026","Access Custom Fields","Edit Task Custom Field","",""
"","148","Edit space: Test space name cannot be empty","Space Service","Mon Feb 09 12:54:05 UTC 2026","passed","Mon Feb 09 12:54:05 UTC 2026","","Edit space","",""
"","243","Validation project name: Проверка предельной длины имени проекта","Project Service","Mon Feb 09 12:53:43 UTC 2026","passed","Mon Feb 09 12:53:43 UTC 2026","","Validation project","",""
"","1685","Тест архивации и разархивации project: клиент=manager_client, ожидаемый статус=200","Project Service","Mon Feb 09 12:53:48 UTC 2026","passed","Mon Feb 09 12:53:49 UTC 2026","","Access project","",""
"
    Date Custom Fields. Негативный тест: передача некорректного формата даты вызывает ошибку.
    ","286","Edit Date Custom Field. Negative: Invalid Date Format","Task Service","Mon Feb 09 13:00:30 UTC 2026","passed","Mon Feb 09 13:00:31 UTC 2026","Date Custom Fields","Edit Task Custom Field","",""
"
    Проверяем доступ к списку недавних документов для ролей owner, manager, member, guest.
    Создаются тестовые документы, проверяется их доступность
    и корректный порядок отображения после повторной маркировки.
    ","0","test_get_recent_documents_access_by_roles[space_docs-manager]","Document Service","Mon Feb 09 12:49:48 UTC 2026","skipped","Mon Feb 09 12:49:48 UTC 2026","","Access document","",""
"
    Проверяет архивирование ВСЕХ персональных документов для конкретной роли, используя kind='Member'.
    ","946","Document Service: archive personal member Documents","Document Service","Mon Feb 09 12:51:30 UTC 2026","passed","Mon Feb 09 12:51:31 UTC 2026","","test_archive_all_docs","",""
"
    Проверяет функциональность архивации Space-документа с разными ролями и уровнями доступа.

    Тест создает Space-документ, используя случайного клиента с повышенными правами (владелец, менеджер или участник),
    и оценивает возможность архивации документа на основе предоставленной роли client_fixture.
    Проверяется, что возвращаются корректные коды состояния в зависимости от прав пользователя.
    Дополнительно, в случаях, когда доступ запрещен и ожидаемый статус 403, документ архивируется после теста
    с использованием случайного клиента с повышенными правами.
    ","774","Archive document: Архивирование Space-документа для роли owner","Document Service","Mon Feb 09 12:47:18 UTC 2026","passed","Mon Feb 09 12:47:18 UTC 2026","","Access document","",""
"
    Проверяет функциональность архивации Space-документа с разными ролями и уровнями доступа.

    Тест создает Space-документ, используя случайного клиента с повышенными правами (владелец, менеджер или участник),
    и оценивает возможность архивации документа на основе предоставленной роли client_fixture.
    Проверяется, что возвращаются корректные коды состояния в зависимости от прав пользователя.
    Дополнительно, в случаях, когда доступ запрещен и ожидаемый статус 403, документ архивируется после теста
    с использованием случайного клиента с повышенными правами.
    ","772","Archive document: Архивирование Space-документа для роли manager","Document Service","Mon Feb 09 12:47:18 UTC 2026","passed","Mon Feb 09 12:47:19 UTC 2026","","Access document","",""
"","581","Позитивный сценарий: успешный экспорт Y-Doc для документа. Space","Document Service","Mon Feb 09 12:53:39 UTC 2026","passed","Mon Feb 09 12:53:40 UTC 2026","","test_get_y_document","",""
