"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1068","Получение документов — кейс: kind=Member","tests.test_backend.document","Tue Nov 04 15:25:03 UTC 2025","passed","Tue Nov 04 15:25:04 UTC 2025","","test_get_documents","",""
"","1091","Project: изолированность документов по kindId проектов","tests.test_backend.document","Tue Nov 04 15:25:09 UTC 2025","passed","Tue Nov 04 15:25:10 UTC 2025","","test_get_documents","",""
"","1496","Повторный запрос одного и того же документа (kind=Project)","tests.test_backend.document","Tue Nov 04 15:24:56 UTC 2025","passed","Tue Nov 04 15:24:58 UTC 2025","","test_get_document","",""
"","479","Негативный сценарий: дублирование с некорректным documentId, invalid id=","tests.test_backend.document","Tue Nov 04 15:24:20 UTC 2025","passed","Tue Nov 04 15:24:21 UTC 2025","","test_duplicate_document","",""
"","649","Позитивный сценарий: успешный экспорт Y-Doc для документа. Project","tests.test_backend.document","Tue Nov 04 15:26:25 UTC 2025","passed","Tue Nov 04 15:26:26 UTC 2025","","test_get_y_document","",""
"
    Проверяет ограничения доступа при попытке получения siblings документов через чужое пространство.
    Тест удостоверяется, что попытка получить siblings документов через пространство, где у пользователя
    нет прав, завершается ошибкой доступа.

    Тест обрабатывает три типа документов: Project, Space и Member. Создается последовательность
    из трех документов указанного типа в основном пространстве, после чего выполняется попытка
    получить siblings среднего документа через чужое пространство и проверяется, что доступ запрещен.
    ","2133","Проверка запрета доступа к siblings Space-документа через чужой space","tests.test_backend.document.access_doc","Tue Nov 04 15:23:54 UTC 2025","passed","Tue Nov 04 15:23:56 UTC 2025","","test_get_siblings_doc_access","",""
"","811","Создание и дублирование документа (Space)","tests.test_backend.document","Tue Nov 04 15:24:16 UTC 2025","passed","Tue Nov 04 15:24:17 UTC 2025","","test_duplicate_document","",""
"","363","Негативный кейс: missing kind","tests.test_backend.document","Tue Nov 04 15:25:05 UTC 2025","passed","Tue Nov 04 15:25:05 UTC 2025","","test_get_documents","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","2591","Редактирование Project-документа: создание owner, редактирование manager","tests.test_backend.document.access_doc","Tue Nov 04 15:20:28 UTC 2025","passed","Tue Nov 04 15:20:31 UTC 2025","","test_edit_doc_access_by_roles","",""
"","490","Успешное редактирование полей title и icon. Project","tests.test_backend.document","Tue Nov 04 15:24:27 UTC 2025","passed","Tue Nov 04 15:24:28 UTC 2025","","test_edit_document","",""
"","792","Два последовательных запроса на редактирование одного документа- проверяем что последнее изменение сохранилось.Project","tests.test_backend.document","Tue Nov 04 15:24:35 UTC 2025","passed","Tue Nov 04 15:24:36 UTC 2025","","test_edit_document","",""
"Тест проверки siblins и родителей для родительского документа","1519","Проверка отсутствия siblins и родителей для одного корневого документа (kind=Project)","tests.test_backend.document","Tue Nov 04 15:25:28 UTC 2025","passed","Tue Nov 04 15:25:29 UTC 2025","","test_get_siblings","",""
"
    Проверяет ограничения доступа при попытке получения siblings документов через чужое пространство.
    Тест удостоверяется, что попытка получить siblings документов через пространство, где у пользователя
    нет прав, завершается ошибкой доступа.

    Тест обрабатывает три типа документов: Project, Space и Member. Создается последовательность
    из трех документов указанного типа в основном пространстве, после чего выполняется попытка
    получить siblings среднего документа через чужое пространство и проверяется, что доступ запрещен.
    ","2204","Проверка запрета доступа к siblings Member-документа через чужой space","tests.test_backend.document.access_doc","Tue Nov 04 15:23:56 UTC 2025","passed","Tue Nov 04 15:23:59 UTC 2025","","test_get_siblings_doc_access","",""
"","870","Дублирование Personal-документа: создание guest, дублирование member","tests.test_backend.document.access_doc","Tue Nov 04 15:19:56 UTC 2025","passed","Tue Nov 04 15:19:57 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяем что разные роли могут получить списки документов из пространства и проекта.
    Тест параметризован для проверки разных типов клиентов и контейнеров документов.

    Проверяется получение и наличие в ответе всех созданных документов с учетом
    ожидаемого статуса запроса для каждой роли.
    ","2129","Проверка доступа к списку документов в Project для роли member","tests.test_backend.document.access_doc","Tue Nov 04 15:21:52 UTC 2025","passed","Tue Nov 04 15:21:54 UTC 2025","","test_get_docs_list_access_by_roles","",""
"","275","Создание документа — кейс: [int as title] (ожидается 400)","tests.test_backend.document","Tue Nov 04 15:24:06 UTC 2025","passed","Tue Nov 04 15:24:06 UTC 2025","","test_create_document","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","368","Редактирование Project-документа: создание manager, редактирование member","tests.test_backend.document.access_doc","Tue Nov 04 15:20:38 UTC 2025","failed","Tue Nov 04 15:20:38 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Тест проверяет:
    - увеличение счетчика total задач у milestone после создания задач,
    - и что completed-задачи учитываются корректно (через get_milestone_completed).
    ","9334","Проверка увеличения счетчика задач у milestone после создания задач и соответствия completed","create_task","Tue Nov 04 15:26:53 UTC 2025","passed","Tue Nov 04 15:27:02 UTC 2025","","test_milestone_tasks_total_and_completed","",""
"
    Тестирование создания подзадачи разными пользовательскими ролями и проверка
    ожидаемого поведения на основе прав доступа роли.

    Этот тест оценивает может ли клиент с разными уровнями доступа создавать
    подзадачу для родительской задачи. Также проверяются корректные связи между
    родительской задачей и подзадачей, включая поля `parentTask` и `subtasks`.

    ","0","Тестирование создания подзадачи разными пользовательскими ролями и проверка ожидаемого поведения","access_task","Tue Nov 04 15:26:36 UTC 2025","skipped","Tue Nov 04 15:26:36 UTC 2025","","test_create_sub","",""
"","959","Дублирование Personal-документа: создание manager, дублирование guest","tests.test_backend.document.access_doc","Tue Nov 04 15:19:48 UTC 2025","passed","Tue Nov 04 15:19:49 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1064","Дублирование Space-документа: создание owner, дублирование guest","tests.test_backend.document.access_doc","Tue Nov 04 15:19:26 UTC 2025","passed","Tue Nov 04 15:19:27 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяем доступ к списку недавних документов для ролей owner, manager, member, guest.
    Создаются тестовые документы, проверяется их доступность
    и корректный порядок отображения после повторной маркировки.
    ","0","test_get_recent_documents_access_by_roles[project_docs-owner]","tests.test_backend.document.access_doc","Tue Nov 04 15:22:05 UTC 2025","skipped","Tue Nov 04 15:22:05 UTC 2025","","test_get_recent_documents_access_by_roles","",""
"","0","test_get_document_foreign_access_denied[member]","tests.test_backend.document","Tue Nov 04 15:24:56 UTC 2025","skipped","Tue Nov 04 15:24:56 UTC 2025","","test_get_document","",""
"","437","Негативный кейс: missing kindId","tests.test_backend.document","Tue Nov 04 15:25:05 UTC 2025","passed","Tue Nov 04 15:25:06 UTC 2025","","test_get_documents","",""
"
    Данный тест проверяет возможность создания задачи с заранее определённым набором данных (payload) через API
     управления задачами для различных ролей пользователей, а также корректность и полноту возвращаемого ответа.
     Тест эмулирует действия разных типов клиентов (владелец, менеджер, участник, гость) и сравнивает фактический результат с ожидаемым HTTP-статусом.
    ","2296","Проверка создания задачи с конкретным payload и структурой ответа : клиент=owner_client, ожидаемый статус=200","access_task","Tue Nov 04 15:26:41 UTC 2025","passed","Tue Nov 04 15:26:43 UTC 2025","","test_create_task","",""
"","1471","Дублирование Personal-документа: создание guest, дублирование guest","tests.test_backend.document.access_doc","Tue Nov 04 15:19:57 UTC 2025","passed","Tue Nov 04 15:19:58 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяем доступ к списку недавних документов для ролей owner, manager, member, guest.
    Создаются тестовые документы, проверяется их доступность
    и корректный порядок отображения после повторной маркировки.
    ","0","test_get_recent_documents_access_by_roles[project_docs-guest]","tests.test_backend.document.access_doc","Tue Nov 04 15:22:05 UTC 2025","skipped","Tue Nov 04 15:22:05 UTC 2025","","test_get_recent_documents_access_by_roles","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","794","Редактирование Space-документа: создание owner, редактирование manager","tests.test_backend.document.access_doc","Tue Nov 04 15:20:00 UTC 2025","failed","Tue Nov 04 15:20:01 UTC 2025","","test_edit_doc_access_by_roles","",""
"","651","Валидация поля limit для board group: 123","tests.test_backend.board","Tue Nov 04 15:18:20 UTC 2025","passed","Tue Nov 04 15:18:21 UTC 2025","","board_validation_test","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","2320","Проверка доступа к siblings персонального документа: создатель - member, просматривающий - owner","tests.test_backend.document.access_doc","Tue Nov 04 15:23:33 UTC 2025","passed","Tue Nov 04 15:23:35 UTC 2025","","test_get_siblings_doc_access","",""
"","1366","Архивирование Personal-документа для роли guest, документ создан в роли Member","tests.test_backend.document.access_doc","Tue Nov 04 15:18:50 UTC 2025","passed","Tue Nov 04 15:18:52 UTC 2025","","test_archive_doc","",""
"","905","Тест: Проверка slug: уникальность до создания, неуникальность после создания, и ошибка при дубликате","tests.test_backend.project","Tue Nov 04 15:26:29 UTC 2025","passed","Tue Nov 04 15:26:30 UTC 2025","","test_project","",""
"","931","Два последовательных запроса на редактирование одного документа- проверяем что последнее изменение сохранилось.Space","tests.test_backend.document","Tue Nov 04 15:24:37 UTC 2025","passed","Tue Nov 04 15:24:38 UTC 2025","","test_edit_document","",""
"","233","Тест: Проверка архивации проекта","tests.test_backend.project","Tue Nov 04 15:26:33 UTC 2025","passed","Tue Nov 04 15:26:33 UTC 2025","","test_project","",""
"","223","Ошибка при создании борды с None вместо списков в полях groups/typesList/customFields","tests.test_backend.board","Tue Nov 04 15:18:25 UTC 2025","passed","Tue Nov 04 15:18:25 UTC 2025","","test_create_board","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","2955","Проверка доступа к siblings Space-документа: создатель - owner, просматривающий - owner","tests.test_backend.document.access_doc","Tue Nov 04 15:22:05 UTC 2025","passed","Tue Nov 04 15:22:08 UTC 2025","","test_get_siblings_doc_access","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","2644","Редактирование Project-документа: создание member, редактирование member","tests.test_backend.document.access_doc","Tue Nov 04 15:20:44 UTC 2025","passed","Tue Nov 04 15:20:47 UTC 2025","","test_edit_doc_access_by_roles","",""
"","1205","Редактирование Personal-документа: создание member, редактирование member","tests.test_backend.document.access_doc","Tue Nov 04 15:20:59 UTC 2025","passed","Tue Nov 04 15:21:00 UTC 2025","","test_edit_doc_access_by_roles","",""
"Тест проверки siblins и родителей для родительского документа","976","Проверка отсутствия siblins и родителей для одного корневого документа (kind=Member)","tests.test_backend.document","Tue Nov 04 15:25:30 UTC 2025","passed","Tue Nov 04 15:25:31 UTC 2025","","test_get_siblings","",""
