"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","357","Негативный сценарий: дублирование с некорректным documentId, invalid id=None","tests.test_backend.document","Tue Nov 25 06:52:14 UTC 2025","passed","Tue Nov 25 06:52:14 UTC 2025","","test_duplicate_document","",""
"
    Проверка доступа ко всем таскам в спейсе для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат указанному спейсу;

    TODO: после исправления бага добавить проверку, что заархивированные задачи не попадают в выборку
    (сейчас указан спейс в котором нет архивных тасок)
    ","369","Доступ к таскам спейса под ролью Member (HTTP 200)","tests.test_backend.task_service.get_tasks.access_get_tasks","Tue Nov 25 06:58:02 UTC 2025","passed","Tue Nov 25 06:58:03 UTC 2025","","test_get_tasks_space_all","",""
"","210","Успешное редактирование полей title и icon. Project","tests.test_backend.document","Tue Nov 25 06:52:20 UTC 2025","passed","Tue Nov 25 06:52:20 UTC 2025","","test_edit_document","",""
"","258","Валидация имени борды: chinese → ожидали 200","tests.test_backend.board","Tue Nov 25 06:48:21 UTC 2025","passed","Tue Nov 25 06:48:21 UTC 2025","","board_validation_test","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","433","Создание Space-документа для роли member","tests.test_backend.document.access_doc","Tue Nov 25 06:48:47 UTC 2025","passed","Tue Nov 25 06:48:47 UTC 2025","","test_create_doc_access_by_roles","",""
"","140","Попытка редактировать документ из чужого space (kind=Member)— должен вернуться MemberDidNotFound","tests.test_backend.document","Tue Nov 25 06:52:24 UTC 2025","passed","Tue Nov 25 06:52:24 UTC 2025","","test_edit_document","",""
"Проверяет корректность структуры ответа когда задач нет","187","Проверка структуры ответа при пустом списке задач","tests.test_backend.task_service.get_tasks","Tue Nov 25 06:58:34 UTC 2025","passed","Tue Nov 25 06:58:34 UTC 2025","","test_get_tasks_vlidation","",""
"","794","Дублирование Personal-документа: создание guest, дублирование guest","tests.test_backend.document.access_doc","Tue Nov 25 06:49:27 UTC 2025","passed","Tue Nov 25 06:49:28 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяем что разные роли могут получить документы из пространства и проекта. Тест параметризован
    для проверки разных типов клиентов и контейнеров документов.
    ","1209","Проверка доступа к документу в Space для роли manager","tests.test_backend.document.access_doc","Tue Nov 25 06:50:11 UTC 2025","passed","Tue Nov 25 06:50:12 UTC 2025","","test_get_doc_access_by_roles","",""
"","617","Дублирование Personal-документа: создание member, дублирование guest","tests.test_backend.document.access_doc","Tue Nov 25 06:49:25 UTC 2025","passed","Tue Nov 25 06:49:25 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяет функциональность архивации Space-документа с разными ролями и уровнями доступа.

    Тест создает Space-документ, используя случайного клиента с повышенными правами (владелец, менеджер или участник),
    и оценивает возможность архивации документа на основе предоставленной роли client_fixture.
    Проверяется, что возвращаются корректные коды состояния в зависимости от прав пользователя.
    Дополнительно, в случаях, когда доступ запрещен и ожидаемый статус 403, документ архивируется после теста
    с использованием случайного клиента с повышенными правами.
    ","616","Архивирование Space-документа для роли member","tests.test_backend.document.access_doc","Tue Nov 25 06:48:37 UTC 2025","passed","Tue Nov 25 06:48:37 UTC 2025","","test_archive_doc","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","1374","Проверка доступа к siblings персонального документа: создатель - guest, просматривающий - manager","tests.test_backend.document.access_doc","Tue Nov 25 06:51:45 UTC 2025","passed","Tue Nov 25 06:51:46 UTC 2025","","test_get_siblings_doc_access","",""
"","607","Два последовательных запроса на редактирование одного документа- проверяем что последнее изменение сохранилось.Space","tests.test_backend.document","Tue Nov 25 06:52:25 UTC 2025","passed","Tue Nov 25 06:52:26 UTC 2025","","test_edit_document","",""
"
    Проверка фильтрации по конкретному проекту для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат указаному проекту;
    ","1927","Доступ к таскам с фильтрацией по project под ролью Member (HTTP 200)","tests.test_backend.task_service.get_tasks.access_get_tasks","Tue Nov 25 06:57:57 UTC 2025","passed","Tue Nov 25 06:57:59 UTC 2025","","test_get_tasks_project_filters","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1431","Проверка доступа к siblings Space-документа: создатель - member, просматривающий - owner","tests.test_backend.document.access_doc","Tue Nov 25 06:50:56 UTC 2025","passed","Tue Nov 25 06:50:58 UTC 2025","","test_get_siblings_doc_access","",""
"","285","Создание документа — кейс: [single space] (ожидается 200)","tests.test_backend.document","Tue Nov 25 06:52:01 UTC 2025","passed","Tue Nov 25 06:52:01 UTC 2025","","test_create_document","",""
"","199","GetTasks project: валидный проект — успешный ответ и массив tasks","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Tue Nov 25 06:58:20 UTC 2025","passed","Tue Nov 25 06:58:20 UTC 2025","","test_get_tasks_project","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","2212","Редактирование Space-документа: создание manager, редактирование member","tests.test_backend.document.access_doc","Tue Nov 25 06:49:36 UTC 2025","passed","Tue Nov 25 06:49:38 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","223","Get task: клиент=manager_client, ожидаемый статус=200","tests.test_backend.task_service.get_task.access_get_task","Tue Nov 25 06:57:43 UTC 2025","passed","Tue Nov 25 06:57:44 UTC 2025","","test_get_task","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","207","Get task: клиент=member_client, ожидаемый статус=200","tests.test_backend.task_service.get_task.access_get_task","Tue Nov 25 06:57:44 UTC 2025","passed","Tue Nov 25 06:57:44 UTC 2025","","test_get_task","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1698","Проверка доступа к siblings Project-документа: создатель - owner, просматривающий - guest","tests.test_backend.document.access_doc","Tue Nov 25 06:51:09 UTC 2025","passed","Tue Nov 25 06:51:11 UTC 2025","","test_get_siblings_doc_access","",""
"","228","Валидация имени борды: empty string → ожидали 400","tests.test_backend.board","Tue Nov 25 06:48:19 UTC 2025","passed","Tue Nov 25 06:48:19 UTC 2025","","board_validation_test","",""
"","920","Документы разных kind не попадают в результаты других kind","tests.test_backend.document","Tue Nov 25 06:52:52 UTC 2025","passed","Tue Nov 25 06:52:53 UTC 2025","","test_get_documents","",""
"
        GetTasks: фильтр по parentTask — собрать уникальные parentId (not None) с board_with_tasks и проверить фильтрацию
    ","1885","GetTasks: проверяет фильтрацию GetTasks по полю parentTask.","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Tue Nov 25 06:58:18 UTC 2025","passed","Tue Nov 25 06:58:20 UTC 2025","","test_get_tasks_parent_task","",""
"","452","Создание нескольких борд с одинаковым именем в одном проекте","tests.test_backend.board","Tue Nov 25 06:48:26 UTC 2025","passed","Tue Nov 25 06:48:26 UTC 2025","","test_create_board","",""
"
    Тестирование создания подзадачи разными пользовательскими ролями и проверка
    ожидаемого поведения на основе прав доступа роли.

    Этот тест оценивает может ли клиент с разными уровнями доступа создавать
    подзадачу для родительской задачи. Также проверяются корректные связи между
    родительской задачей и подзадачей, включая поля `parentTask` и `subtasks`.
    ","3145","Тестирование создания подзадачи разными пользовательскими ролями: клиент=owner_client, ожидаемый статус=200","access_task","Tue Nov 25 06:54:02 UTC 2025","passed","Tue Nov 25 06:54:05 UTC 2025","","test_create_sub","",""
"
    Проверяет функциональность архивации Space-документа с разными ролями и уровнями доступа.

    Тест создает Space-документ, используя случайного клиента с повышенными правами (владелец, менеджер или участник),
    и оценивает возможность архивации документа на основе предоставленной роли client_fixture.
    Проверяется, что возвращаются корректные коды состояния в зависимости от прав пользователя.
    Дополнительно, в случаях, когда доступ запрещен и ожидаемый статус 403, документ архивируется после теста
    с использованием случайного клиента с повышенными правами.
    ","766","Архивирование Space-документа для роли owner","tests.test_backend.document.access_doc","Tue Nov 25 06:48:35 UTC 2025","passed","Tue Nov 25 06:48:36 UTC 2025","","test_archive_doc","",""
"","175","Создание проекта с невалидным slug (не латиница)","tests.test_backend.project","Tue Nov 25 06:53:56 UTC 2025","passed","Tue Nov 25 06:53:56 UTC 2025","","test_project","",""
"","565","Повторный запрос одного и того же документа (kind=Member)","tests.test_backend.document","Tue Nov 25 06:52:44 UTC 2025","passed","Tue Nov 25 06:52:45 UTC 2025","","test_get_document","",""
"","1516","Проверяем siblins для нескольктих Child (kind=Space)","tests.test_backend.document","Tue Nov 25 06:53:35 UTC 2025","passed","Tue Nov 25 06:53:37 UTC 2025","","test_get_siblings","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","981","Дублирование Space-документа: создание owner, дублирование owner","tests.test_backend.document.access_doc","Tue Nov 25 06:49:06 UTC 2025","passed","Tue Nov 25 06:49:06 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1444","Проверка доступа к siblings Space-документа: создатель - manager, просматривающий - member","tests.test_backend.document.access_doc","Tue Nov 25 06:50:53 UTC 2025","passed","Tue Nov 25 06:50:54 UTC 2025","","test_get_siblings_doc_access","",""
"","201","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Select","tests.test_backend.board","Tue Nov 25 06:48:25 UTC 2025","passed","Tue Nov 25 06:48:26 UTC 2025","","board_validation_test","",""
