"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1192","Дублирование Project-документа: создание owner, дублирование owner","tests.test_backend.document.access_doc","Wed Nov 05 13:36:11 UTC 2025","passed","Wed Nov 05 13:36:12 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","268","Создание кастомного поля типа: Member","tests.test_backend.board","Wed Nov 05 13:35:40 UTC 2025","passed","Wed Nov 05 13:35:40 UTC 2025","","test_create_board","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1745","Редактирование Project-документа: создание owner, редактирование owner","tests.test_backend.document.access_doc","Wed Nov 05 13:37:12 UTC 2025","passed","Wed Nov 05 13:37:14 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","1933","Проверка доступа к siblings персонального документа: создатель - manager, просматривающий - member","tests.test_backend.document.access_doc","Wed Nov 05 13:39:27 UTC 2025","passed","Wed Nov 05 13:39:29 UTC 2025","","test_get_siblings_doc_access","",""
"","617","Создание и дублирование документа (Member)","tests.test_backend.document","Wed Nov 05 13:40:06 UTC 2025","passed","Wed Nov 05 13:40:07 UTC 2025","","test_duplicate_document","",""
"","539","Создание нескольких борд с одинаковым именем в одном проекте","tests.test_backend.board","Wed Nov 05 13:35:36 UTC 2025","passed","Wed Nov 05 13:35:37 UTC 2025","","test_create_board","",""
"","794","Дублирование Personal-документа: создание member, дублирование manager","tests.test_backend.document.access_doc","Wed Nov 05 13:36:46 UTC 2025","passed","Wed Nov 05 13:36:47 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","842","Дублирование Personal-документа: создание owner, дублирование manager","tests.test_backend.document.access_doc","Wed Nov 05 13:36:38 UTC 2025","passed","Wed Nov 05 13:36:39 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяем, что project_client имеет доступ к main_space_doc и main_project_doc, но не имеет доступа к main_personal_doc.
    ","0","Проверка доступа project_client к основному документу, проектному документу и отсутствия доступа к персональному документу","tests.test_backend.document.access_doc","Wed Nov 05 13:39:53 UTC 2025","skipped","Wed Nov 05 13:39:53 UTC 2025","","test_matrix_access_docs","",""
"
    Негативные сценарии: разные варианты некорректного document_id.
    ","369","Негативный: некорректный document_id=notAnObjectId1234567890","tests.test_backend.document","Wed Nov 05 13:41:43 UTC 2025","passed","Wed Nov 05 13:41:43 UTC 2025","","test_get_siblings","",""
"","258","Создание Project-документа для роли guest","tests.test_backend.document.access_doc","Wed Nov 05 13:36:04 UTC 2025","passed","Wed Nov 05 13:36:04 UTC 2025","","test_create_doc_access_by_roles","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1720","Редактирование Space-документа: создание owner, редактирование member","tests.test_backend.document.access_doc","Wed Nov 05 13:36:57 UTC 2025","passed","Wed Nov 05 13:36:59 UTC 2025","","test_edit_doc_access_by_roles","",""
"","536","Получение борды по boardId через /GetBoard","tests.test_backend.board","Wed Nov 05 13:35:45 UTC 2025","passed","Wed Nov 05 13:35:46 UTC 2025","","test_get_board","",""
"
        Проверка обработки некорректных значений slug при получении задачи.
        Ожидаем корректные коды ошибок для разных невалидных входных данных.
        ","238","Негативные сценарии: Get task с invalid slug","tests.test_backend.task_service.get_task","Wed Nov 05 13:46:23 UTC 2025","passed","Wed Nov 05 13:46:23 UTC 2025","","test_get_task_wrong_slug","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1198","Дублирование Space-документа: создание owner, дублирование owner","tests.test_backend.document.access_doc","Wed Nov 05 13:36:24 UTC 2025","passed","Wed Nov 05 13:36:25 UTC 2025","","test_duplicate_doc_access_by_roles","",""
