"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 24 07:36:15 GMT 2025","Tue Jun 24 07:36:15 GMT 2025","516","tests.test_backend.board","test_board","","","","Редактирование борды: изменение имени через /EditBoard",""
"passed","Tue Jun 24 07:36:06 GMT 2025","Tue Jun 24 07:36:06 GMT 2025","290","tests.test_backend.board","board_validation_test","","","","Валидация поля limit для board group: -1",""
"passed","Tue Jun 24 07:36:04 GMT 2025","Tue Jun 24 07:36:04 GMT 2025","285","tests.test_backend.board","board_validation_test","","","","Валидация поля group name: empty string → ожидали 400",""
"passed","Tue Jun 24 07:37:12 GMT 2025","Tue Jun 24 07:37:13 GMT 2025","270","tests.test_backend.project","test_project","","","","Тест: Проверка архивации проекта",""
"passed","Tue Jun 24 07:37:09 GMT 2025","Tue Jun 24 07:37:10 GMT 2025","229","tests.test_backend.project","test_project","","","","Тест: Проверка предельной длины slug",""
"passed","Tue Jun 24 07:36:50 GMT 2025","Tue Jun 24 07:36:50 GMT 2025","213","tests.test_backend.document","test_get_documents","","","","Пустой результат при отсутствии документов (kind=Space)",""
"passed","Tue Jun 24 07:36:06 GMT 2025","Tue Jun 24 07:36:07 GMT 2025","405","tests.test_backend.board","board_validation_test","","","","Валидация поля limit для board group: 999",""
"skipped","Tue Jun 24 07:36:35 GMT 2025","Tue Jun 24 07:36:35 GMT 2025","0","tests.test_backend.document","test_create_document","","","","test_document_index_validation[too large]",""
"passed","Tue Jun 24 07:37:12 GMT 2025","Tue Jun 24 07:37:12 GMT 2025","286","tests.test_backend.project","test_project","","","","Тест: Проверка редактирования имени проекта",""
"passed","Tue Jun 24 07:36:37 GMT 2025","Tue Jun 24 07:36:37 GMT 2025","202","tests.test_backend.document","test_create_document","","","","Создание документа - кейс с kind=Project и kindId (ожидается 400)",""
"passed","Tue Jun 24 07:36:21 GMT 2025","Tue Jun 24 07:36:21 GMT 2025","630","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Boolean",""
"passed","Tue Jun 24 07:36:36 GMT 2025","Tue Jun 24 07:36:37 GMT 2025","310","tests.test_backend.document","test_create_document","","","","Создание документа - кейс с kind=Member и kindId (ожидается 200)",""
"passed","Tue Jun 24 07:36:25 GMT 2025","Tue Jun 24 07:36:26 GMT 2025","910","tests.test_backend.document","test_access_by_role","","","","Отказ в доступе к Project документам другим пользователем",""
"passed","Tue Jun 24 07:36:53 GMT 2025","Tue Jun 24 07:36:53 GMT 2025","830","tests.test_backend.document","test_get_documents","","","","Документы разных kind не попадают в результаты других kind",""
"passed","Tue Jun 24 07:36:19 GMT 2025","Tue Jun 24 07:36:19 GMT 2025","277","tests.test_backend.board","test_board","","","","Создание кастомного поля типа: TaskRelations",""
"passed","Tue Jun 24 07:37:10 GMT 2025","Tue Jun 24 07:37:10 GMT 2025","269","tests.test_backend.project","test_project","","","","Создание проекта с невалидным slug (не латиница)",""
"passed","Tue Jun 24 07:36:11 GMT 2025","Tue Jun 24 07:36:13 GMT 2025","1875","tests.test_backend.board","test_board","","","","Получение списка борд: проверка, что все созданные борды присутствуют в ответе(board_names)",""
"passed","Tue Jun 24 07:36:10 GMT 2025","Tue Jun 24 07:36:10 GMT 2025","285","tests.test_backend.board","test_board","","","","Создание борды в существующем проекте и корректность возвращаемого имени",""
"passed","Tue Jun 24 07:36:10 GMT 2025","Tue Jun 24 07:36:11 GMT 2025","709","tests.test_backend.board","test_board","","","","Создание нескольких борд с одинаковым именем в одном проекте",""
"passed","Tue Jun 24 07:36:02 GMT 2025","Tue Jun 24 07:36:02 GMT 2025","230","tests.test_backend.board","board_validation_test","","","","Валидация имени борды: length > 50 → ожидали 400",""
