"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","876","Редактирование Project-документа: создание owner, редактирование guest","tests.test_backend.document.access_doc","Wed Nov 12 18:28:01 UTC 2025","passed","Wed Nov 12 18:28:02 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","253","Get task: клиент=client_with_access_only_in_project, ожидаемый статус=400","tests.test_backend.task_service.get_task.access_get_task","Wed Nov 12 18:37:19 UTC 2025","passed","Wed Nov 12 18:37:20 UTC 2025","","test_get_task","",""
"Тест проверки siblins и родителей для родительского документа","794","Проверка отсутствия siblins и родителей для одного корневого документа (kind=Member)","tests.test_backend.document","Wed Nov 12 18:31:53 UTC 2025","passed","Wed Nov 12 18:31:54 UTC 2025","","test_get_siblings","",""
"","778","Редактирование Personal-документа: создание manager, редактирование member","tests.test_backend.document.access_doc","Wed Nov 12 18:28:20 UTC 2025","passed","Wed Nov 12 18:28:20 UTC 2025","","test_edit_doc_access_by_roles","",""
"","638","Проверка граничной валидации длины title: LENGTH = 2049 for Space","tests.test_backend.document","Wed Nov 12 18:31:20 UTC 2025","passed","Wed Nov 12 18:31:20 UTC 2025","","test_edit_document","",""
"","283","Валидация имени борды: exactly 50 chars → ожидали 200","tests.test_backend.board","Wed Nov 12 18:26:11 UTC 2025","passed","Wed Nov 12 18:26:11 UTC 2025","","board_validation_test","",""
"
    Проверяет функциональность архивации Space-документа с разными ролями и уровнями доступа.

    Тест создает Space-документ, используя случайного клиента с повышенными правами (владелец, менеджер или участник),
    и оценивает возможность архивации документа на основе предоставленной роли client_fixture.
    Проверяется, что возвращаются корректные коды состояния в зависимости от прав пользователя.
    Дополнительно, в случаях, когда доступ запрещен и ожидаемый статус 403, документ архивируется после теста
    с использованием случайного клиента с повышенными правами.
    ","1110","Архивирование Space-документа для роли guest","tests.test_backend.document.access_doc","Wed Nov 12 18:26:32 UTC 2025","passed","Wed Nov 12 18:26:33 UTC 2025","","test_archive_doc","",""
"
        Проверка обработки некорректных значений slug при получении задачи.
        Ожидаем корректные коды ошибок для разных невалидных входных данных.
        ","238","Негативные сценарии: Get task с invalid slug | slug='<script>' -> 400","tests.test_backend.task_service.get_task","Wed Nov 12 18:37:21 UTC 2025","passed","Wed Nov 12 18:37:21 UTC 2025","","test_get_task_wrong_slug","",""
"
    Проверяет запрет доступа к документам для стороннего пользователя при попытке
    получить документы, связанные с определенным типом сущности (например, 'Project',
    'Space' или 'Member'). Тест проверяет, что сторонний клиент получает статус 403
    и код ошибки 'AccessDenied' в ответе.
    ","484","Отказ в доступе к Project документам другим пользователем","tests.test_backend.document.access_doc","Wed Nov 12 18:26:50 UTC 2025","passed","Wed Nov 12 18:26:50 UTC 2025","","test_doc_access_for_foreign","",""
"","267","Тест: Проверка предельной длины имени проекта","tests.test_backend.project","Wed Nov 12 18:32:47 UTC 2025","passed","Wed Nov 12 18:32:47 UTC 2025","","test_project","",""
"","282","Негативные сценарии: некорректный documentId. id=bad_format","tests.test_backend.document","Wed Nov 12 18:31:03 UTC 2025","passed","Wed Nov 12 18:31:04 UTC 2025","","test_edit_document","",""
"","525","Редактирование кастомного поля типа: Number","tests.test_backend.board","Wed Nov 12 18:26:24 UTC 2025","passed","Wed Nov 12 18:26:24 UTC 2025","","test_create_board","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","606","Создание Space-документа для роли guest","tests.test_backend.document.access_doc","Wed Nov 12 18:26:44 UTC 2025","passed","Wed Nov 12 18:26:45 UTC 2025","","test_create_doc_access_by_roles","",""
"","0","test_get_document_foreign_access_denied[project]","tests.test_backend.document","Wed Nov 12 18:31:26 UTC 2025","skipped","Wed Nov 12 18:31:26 UTC 2025","","test_get_document","",""
"","913","Проверка граничной валидации длины title: LENGTH = 2049 for Project","tests.test_backend.document","Wed Nov 12 18:31:18 UTC 2025","passed","Wed Nov 12 18:31:19 UTC 2025","","test_edit_document","",""
"","282","Тест: Проверка предельной длины описания проекта","tests.test_backend.project","Wed Nov 12 18:32:47 UTC 2025","passed","Wed Nov 12 18:32:48 UTC 2025","","test_project","",""
"","826","Дублирование Personal-документа: создание member, дублирование guest","tests.test_backend.document.access_doc","Wed Nov 12 18:27:31 UTC 2025","passed","Wed Nov 12 18:27:31 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Создание сабтаска без milestone в payload.
    Сабтаск не наследует milestone A автоматически у родителя.
    Поле milestone у сабтаска пустое.
    После теста задачи удаляются.
    ","4894","Если поле milestone у сабтаска пустое, оно также не наследует milestone от родителя.","create_task","Wed Nov 12 18:33:47 UTC 2025","passed","Wed Nov 12 18:33:52 UTC 2025","","test_subtask_milestones_from_payload","",""
"","244","Негативный кейс: documentId=nonexistent_id","tests.test_backend.document","Wed Nov 12 18:31:24 UTC 2025","passed","Wed Nov 12 18:31:24 UTC 2025","","test_get_document","",""
"
    Данный тест проверяет возможность создания задачи с заранее определённым набором данных (payload) через API
     управления задачами для различных ролей пользователей, а также корректность и полноту возвращаемого ответа.
     Тест эмулирует действия разных типов клиентов (владелец, менеджер, участник, гость) и сравнивает фактический результат с ожидаемым HTTP-статусом.
    ","2600","Проверка создания задачи с конкретным payload и структурой ответа : клиент=member_client, ожидаемый статус=200","access_task","Wed Nov 12 18:33:16 UTC 2025","passed","Wed Nov 12 18:33:19 UTC 2025","","test_create_task","",""
"","868","Негативный сценарий: гостевой пользователь не может получить siblings (kind=Member)","tests.test_backend.document","Wed Nov 12 18:32:37 UTC 2025","passed","Wed Nov 12 18:32:38 UTC 2025","","test_get_siblings","",""
