"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1202","Дублирование Project-документа: создание owner, дублирование manager","Document Service","Thu Jan 15 09:30:22 UTC 2026","passed","Thu Jan 15 09:30:23 UTC 2026","","Access document","",""
"","882","Тест получения доски: клиент=member_client, ожидаемый статус=200","Board Service","Thu Jan 15 09:29:40 UTC 2026","passed","Thu Jan 15 09:29:40 UTC 2026","","Access board","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1118","Дублирование Space-документа: создание member, дублирование owner","Document Service","Thu Jan 15 09:30:48 UTC 2026","passed","Thu Jan 15 09:30:50 UTC 2026","","Access document","",""
"","225","Валидация поля limit для board group: 1000","Board Service","Thu Jan 15 09:29:48 UTC 2026","passed","Thu Jan 15 09:29:48 UTC 2026","","board_validation_test","",""
"","809","Archive document: Архивирование Project-документа для роли guest","Document Service","Thu Jan 15 09:30:08 UTC 2026","passed","Thu Jan 15 09:30:09 UTC 2026","","Access document","",""
"","789","Archive document: Архивирование Project-документа для роли member","Document Service","Thu Jan 15 09:30:07 UTC 2026","passed","Thu Jan 15 09:30:08 UTC 2026","","Access document","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","917","Дублирование Space-документа: создание member, дублирование guest","Document Service","Thu Jan 15 09:30:52 UTC 2026","passed","Thu Jan 15 09:30:53 UTC 2026","","Access document","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","883","Дублирование Project-документа: создание member, дублирование guest","Document Service","Thu Jan 15 09:30:39 UTC 2026","passed","Thu Jan 15 09:30:39 UTC 2026","","Access document","",""
"","1472","Получение списка борд: проверка, что все созданные борды присутствуют в ответе(board_names)","Board Service","Thu Jan 15 09:29:59 UTC 2026","passed","Thu Jan 15 09:30:01 UTC 2026","","test_get_boards","",""
"","532","Создание Personal-документа для роли guest","Document Service","Thu Jan 15 09:30:21 UTC 2026","passed","Thu Jan 15 09:30:21 UTC 2026","","Access document","",""
"
    Проверяет функциональность архивации Space-документа с разными ролями и уровнями доступа.

    Тест создает Space-документ, используя случайного клиента с повышенными правами (владелец, менеджер или участник),
    и оценивает возможность архивации документа на основе предоставленной роли client_fixture.
    Проверяется, что возвращаются корректные коды состояния в зависимости от прав пользователя.
    Дополнительно, в случаях, когда доступ запрещен и ожидаемый статус 403, документ архивируется после теста
    с использованием случайного клиента с повышенными правами.
    ","1075","Archive document: Архивирование Space-документа для роли manager","Document Service","Thu Jan 15 09:30:03 UTC 2026","passed","Thu Jan 15 09:30:04 UTC 2026","","Access document","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","471","Создание Space-документа для роли member","Document Service","Thu Jan 15 09:30:16 UTC 2026","passed","Thu Jan 15 09:30:17 UTC 2026","","Access document","",""
"","212","Валидация имени борды:   → ожидали 400","Board Service","Thu Jan 15 09:29:44 UTC 2026","passed","Thu Jan 15 09:29:44 UTC 2026","","board_validation_test","",""
"","660","Тест создания доски: клиент=member_client, ожидаемый статус=403","Board Service","Thu Jan 15 09:29:36 UTC 2026","passed","Thu Jan 15 09:29:37 UTC 2026","","Access board","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","619","Создание Space-документа для роли manager","Document Service","Thu Jan 15 09:30:16 UTC 2026","passed","Thu Jan 15 09:30:16 UTC 2026","","Access document","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1084","Дублирование Project-документа: создание manager, дублирование guest","Document Service","Thu Jan 15 09:30:30 UTC 2026","passed","Thu Jan 15 09:30:31 UTC 2026","","Access document","",""
"
    Test to verify negative access scenarios for a board.

    ","482","Негативный тест на доступ к борде: клиент=client_with_access_only_in_space, ожидаемый статус=403","Board Service","Thu Jan 15 09:29:41 UTC 2026","passed","Thu Jan 15 09:29:42 UTC 2026","","Access board","",""
"","204","Валидация поля group description: too long (1025 chars) → ожидали 400","Board Service","Thu Jan 15 09:29:46 UTC 2026","passed","Thu Jan 15 09:29:47 UTC 2026","","board_validation_test","",""
"","220","Валидация поля group name: empty string → ожидали 400","Board Service","Thu Jan 15 09:29:45 UTC 2026","passed","Thu Jan 15 09:29:46 UTC 2026","","board_validation_test","",""
"","779","Дублирование Personal-документа: создание member, дублирование manager","Document Service","Thu Jan 15 09:31:05 UTC 2026","passed","Thu Jan 15 09:31:05 UTC 2026","","Access document","",""
"","979","Дублирование Personal-документа: создание owner, дублирование manager","Document Service","Thu Jan 15 09:30:54 UTC 2026","passed","Thu Jan 15 09:30:55 UTC 2026","","Access document","",""
"","3307","Дублирование Personal-документа: создание manager, дублирование owner","Document Service","Thu Jan 15 09:30:58 UTC 2026","passed","Thu Jan 15 09:31:01 UTC 2026","","Access document","",""
"","871","Дублирование Personal-документа: создание manager, дублирование member","Document Service","Thu Jan 15 09:31:02 UTC 2026","passed","Thu Jan 15 09:31:03 UTC 2026","","Access document","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1259","Дублирование Project-документа: создание manager, дублирование manager","Document Service","Thu Jan 15 09:30:27 UTC 2026","passed","Thu Jan 15 09:30:28 UTC 2026","","Access document","",""
"","605","Редактирование кастомного поля типа: Member","Board Service","Thu Jan 15 09:29:57 UTC 2026","passed","Thu Jan 15 09:29:58 UTC 2026","","test_create_board","",""
"","224","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Member","Board Service","Thu Jan 15 09:29:50 UTC 2026","passed","Thu Jan 15 09:29:50 UTC 2026","","board_validation_test","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1286","Дублирование Space-документа: создание owner, дублирование owner","Document Service","Thu Jan 15 09:30:39 UTC 2026","passed","Thu Jan 15 09:30:41 UTC 2026","","Access document","",""
"","232","Валидация поля group description: regular description → ожидали 200","Board Service","Thu Jan 15 09:29:47 UTC 2026","passed","Thu Jan 15 09:29:47 UTC 2026","","board_validation_test","",""
"","829","Archive document: Архивирование Project-документа для роли owner","Document Service","Thu Jan 15 09:30:06 UTC 2026","passed","Thu Jan 15 09:30:06 UTC 2026","","Access document","",""
"","235","Валидация поля group name: valid name → ожидали 200","Board Service","Thu Jan 15 09:29:46 UTC 2026","passed","Thu Jan 15 09:29:46 UTC 2026","","board_validation_test","",""
"","251","Валидация поля group description: max valid (1024 chars) → ожидали 200","Board Service","Thu Jan 15 09:29:47 UTC 2026","passed","Thu Jan 15 09:29:47 UTC 2026","","board_validation_test","",""
"","242","Создание кастомного поля типа: TaskRelations","Board Service","Thu Jan 15 09:29:55 UTC 2026","passed","Thu Jan 15 09:29:55 UTC 2026","","test_create_board","",""
"","258","Ошибка при попытке получить борду по несуществующему boardId","Board Service","Thu Jan 15 09:29:59 UTC 2026","passed","Thu Jan 15 09:29:59 UTC 2026","","test_get_board","",""
"","817","Дублирование Personal-документа: создание manager, дублирование guest","Document Service","Thu Jan 15 09:31:03 UTC 2026","passed","Thu Jan 15 09:31:04 UTC 2026","","Access document","",""
"","234","Создание кастомного поля типа: Date","Board Service","Thu Jan 15 09:29:54 UTC 2026","passed","Thu Jan 15 09:29:54 UTC 2026","","test_create_board","",""
"","243","Валидация поля limit для board group: 123","Board Service","Thu Jan 15 09:29:49 UTC 2026","passed","Thu Jan 15 09:29:49 UTC 2026","","board_validation_test","",""
"","516","Создание Personal-документа для роли owner","Document Service","Thu Jan 15 09:30:19 UTC 2026","passed","Thu Jan 15 09:30:20 UTC 2026","","Access document","",""
"","215","Валидация имени борды: length > 50 → ожидали 400","Board Service","Thu Jan 15 09:29:44 UTC 2026","passed","Thu Jan 15 09:29:44 UTC 2026","","board_validation_test","",""
"","600","Создание Project-документа для роли manager","Document Service","Thu Jan 15 09:30:18 UTC 2026","passed","Thu Jan 15 09:30:18 UTC 2026","","Access document","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1144","Дублирование Project-документа: создание manager, дублирование member","Document Service","Thu Jan 15 09:30:28 UTC 2026","passed","Thu Jan 15 09:30:30 UTC 2026","","Access document","",""
"","244","Создание кастомного поля типа: Member","Board Service","Thu Jan 15 09:29:54 UTC 2026","passed","Thu Jan 15 09:29:55 UTC 2026","","test_create_board","",""
"","473","Редактирование кастомного поля типа: Boolean","Board Service","Thu Jan 15 09:29:56 UTC 2026","passed","Thu Jan 15 09:29:56 UTC 2026","","test_create_board","",""
"","308","Валидация имени борды: @#$%^&*()! → ожидали 200","Board Service","Thu Jan 15 09:29:44 UTC 2026","passed","Thu Jan 15 09:29:45 UTC 2026","","board_validation_test","",""
"","3776","Archive document: Архивирование Personal-документа для роли owner, документ создан в роли Member","Document Service","Thu Jan 15 09:30:09 UTC 2026","passed","Thu Jan 15 09:30:13 UTC 2026","","Access document","",""
"","542","Создание Project-документа для роли owner","Document Service","Thu Jan 15 09:30:17 UTC 2026","passed","Thu Jan 15 09:30:18 UTC 2026","","Access document","",""
"
    Проверка универсальна для всех эндпоинтов. Выполнена на GetSpaces.
    ","360","Авторизация: невалидный токен приводит к отказу в доступе Bad Request 400","Auth Service","Thu Jan 15 09:29:32 UTC 2026","passed","Thu Jan 15 09:29:33 UTC 2026","","test_token","",""
"","1384","Тест получения доски: клиент=manager_client, ожидаемый статус=200","Board Service","Thu Jan 15 09:29:38 UTC 2026","passed","Thu Jan 15 09:29:40 UTC 2026","","Access board","",""
"","233","Валидация имени борды: chinese → ожидали 200","Board Service","Thu Jan 15 09:29:45 UTC 2026","passed","Thu Jan 15 09:29:45 UTC 2026","","board_validation_test","",""
"","247","Создание борды в существующем проекте и корректность возвращаемого имени","Board Service","Thu Jan 15 09:29:50 UTC 2026","passed","Thu Jan 15 09:29:50 UTC 2026","","test_create_board","",""
"","510","Создание Personal-документа для роли manager","Document Service","Thu Jan 15 09:30:20 UTC 2026","passed","Thu Jan 15 09:30:20 UTC 2026","","Access document","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1096","Дублирование Project-документа: создание owner, дублирование guest","Document Service","Thu Jan 15 09:30:25 UTC 2026","passed","Thu Jan 15 09:30:26 UTC 2026","","Access document","",""
