"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","234","Get documents validation: Негативный кейс: invalid kindId","Document Service","Mon Apr 27 07:55:39 UTC 2026","passed","Mon Apr 27 07:55:39 UTC 2026","","test_get_documents","",""
"","169","RELATIONS owner_client : Task Relations Custom Fields. Проверка доступа к редактированию поля для роли owner_client","Task Service","Mon Apr 27 08:06:09 UTC 2026","failed","Mon Apr 27 08:06:09 UTC 2026","Access Custom Fields","Edit Task Custom Field","",""
"","1128","Get document: Повторный запрос одного и того же документа (kind=Project)","Document Service","Mon Apr 27 07:55:30 UTC 2026","passed","Mon Apr 27 07:55:32 UTC 2026","","test_get_document","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","713","Редактирование Space-документа: создание manager, редактирование guest","Document Service","Mon Apr 27 07:51:56 UTC 2026","passed","Mon Apr 27 07:51:57 UTC 2026","","Access document","",""
"","188","Edit Member Custom Field. Negative Flows. Case: invalid_id","Task Service","Mon Apr 27 08:06:16 UTC 2026","broken","Mon Apr 27 08:06:16 UTC 2026","Member Custom Fields","Edit Task Custom Field","",""
"","337","URL manager_client : URL Custom Fields. Проверка доступа к редактированию поля для роли manager_client","Task Service","Mon Apr 27 08:06:12 UTC 2026","failed","Mon Apr 27 08:06:13 UTC 2026","Access Custom Fields","Edit Task Custom Field","",""
"
    Проверяет успешное редактирование поля 'coverImage' задачи.
    ","172","Edit Task Cover_image: Проверка редактирования поля 'coverImage'","Task Service","Mon Apr 27 08:06:02 UTC 2026","failed","Mon Apr 27 08:06:02 UTC 2026","Cover_image edit Task","Edit Task","",""
"
    Проверяем доступ к списку недавних документов для ролей owner, manager, member, guest.
    Создаются тестовые документы, проверяется их доступность
    и корректный порядок отображения после повторной маркировки.
    ","0","test_get_recent_documents_access_by_roles[space_docs-owner]","Document Service","Mon Apr 27 07:53:06 UTC 2026","skipped","Mon Apr 27 07:53:06 UTC 2026","","Access document","",""
"","340","SELECT owner_client : Select Custom Fields. Проверка доступа к редактированию поля для роли owner_client","Task Service","Mon Apr 27 08:06:10 UTC 2026","failed","Mon Apr 27 08:06:10 UTC 2026","Access Custom Fields","Edit Task Custom Field","",""
"
    Разрешённые теги и атрибуты должны сохраняться в content комментария без изменений.
    ","703","Ссылка с href и target=_blank сохраняется","Comment Service","Mon Apr 27 07:50:20 UTC 2026","failed","Mon Apr 27 07:50:20 UTC 2026","Allowed content","Sanitizer","",""
