"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","231","Get document validation: Негативный кейс documentId=","Document Service","Wed Jan 21 11:31:27 UTC 2026","passed","Wed Jan 21 11:31:27 UTC 2026","","test_get_document","",""
"","828","Дублирование Personal-документа: создание manager, дублирование owner","Document Service","Wed Jan 21 11:27:33 UTC 2026","passed","Wed Jan 21 11:27:34 UTC 2026","","Access document","",""
"","748","Archive document: Архивирование Personal-документа для роли manager, документ создан в роли Member","Document Service","Wed Jan 21 11:26:54 UTC 2026","passed","Wed Jan 21 11:26:54 UTC 2026","","Access document","",""
"
    Проверяем что разные роли могут получить документы из пространства и проекта. Тест параметризован
    для проверки разных типов клиентов и контейнеров документов.
    ","1444","Проверка доступа к документу в Space для роли guest","Document Service","Wed Jan 21 11:28:45 UTC 2026","passed","Wed Jan 21 11:28:46 UTC 2026","","Access document","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1729","Редактирование Project-документа: создание owner, редактирование member","Document Service","Wed Jan 21 11:28:08 UTC 2026","passed","Wed Jan 21 11:28:09 UTC 2026","","Access document","",""
"
    Date Custom Fields.
    Проверка успешного обновления:
    1. Одиночная дата (Single Date)
    2. Интервал дат (Date Range)
    ","768","Single Date: Edit Date Custom Field for Single Date","Task Service","Wed Jan 21 11:42:51 UTC 2026","passed","Wed Jan 21 11:42:51 UTC 2026","Date Custom Fields","Edit Task Custom Field","",""
"","759","Тест создания доски: клиент=guest_client, ожидаемый статус=403","Board Service","Wed Jan 21 11:26:18 UTC 2026","passed","Wed Jan 21 11:26:19 UTC 2026","","Access board","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","458","Get task: клиент=client_with_access_only_in_project, ожидаемый статус=400","Task Service","Wed Jan 21 11:38:33 UTC 2026","passed","Wed Jan 21 11:38:34 UTC 2026","Access get Task","Get Task","",""
"
    Проверяет успешное изменение списка исполнителей задачи с одного набора на другой.
    ","1286","Edit Task Assignees: Проверка изменения списка исполнителей задачи","Task Service","Wed Jan 21 11:38:12 UTC 2026","passed","Wed Jan 21 11:38:13 UTC 2026","Assignees edit Task","Edit Task","",""
"Проверяет что без указания sortDirection сортировка происходит по возрастанию","309","GetTasks createdAt_asc: Проверка сортировки по умолчанию (должна быть по возрастанию)","Task Service","Wed Jan 21 11:39:51 UTC 2026","passed","Wed Jan 21 11:39:52 UTC 2026","Sort by Direction ASC","Get Tasks","",""
"
    Проверяет ограничения доступа при попытке получения siblings документов через чужое пространство.
    Тест удостоверяется, что попытка получить siblings документов через пространство, где у пользователя
    нет прав, завершается ошибкой доступа.

    Тест обрабатывает три типа документов: Project, Space и Member. Создается последовательность
    из трех документов указанного типа в основном пространстве, после чего выполняется попытка
    получить siblings среднего документа через чужое пространство и проверяется, что доступ запрещен.
    ","1909","Проверка запрета доступа к siblings Space-документа через чужой space","Document Service","Wed Jan 21 11:30:35 UTC 2026","passed","Wed Jan 21 11:30:37 UTC 2026","","Access document","",""
"","4070","Get documents: Сортировка документов по createdAt (kind=Member)","Document Service","Wed Jan 21 11:31:47 UTC 2026","passed","Wed Jan 21 11:31:51 UTC 2026","","test_get_documents","",""
"
    Test to verify negative access scenarios for Project

    ","215","Get project: Негативный тест доступ к борде клиент=client_with_access_only_in_space, ожидаемый статус=403","Project Service","Wed Jan 21 11:32:58 UTC 2026","passed","Wed Jan 21 11:32:58 UTC 2026","","Access project","",""
"","10297","GetTasks board: валидная доска — успешный ответ и задачи этой доски","Task Service","Wed Jan 21 11:40:14 UTC 2026","passed","Wed Jan 21 11:40:24 UTC 2026","Filtered by criteria","Get Tasks","",""
"","1447","Тест архивации и разархивации project: клиент=owner_client, ожидаемый статус=200","Project Service","Wed Jan 21 11:32:47 UTC 2026","passed","Wed Jan 21 11:32:48 UTC 2026","","Access project","",""
"
    Проверяет ограничения доступа при попытке получения siblings документов через чужое пространство.
    Тест удостоверяется, что попытка получить siblings документов через пространство, где у пользователя
    нет прав, завершается ошибкой доступа.

    Тест обрабатывает три типа документов: Project, Space и Member. Создается последовательность
    из трех документов указанного типа в основном пространстве, после чего выполняется попытка
    получить siblings среднего документа через чужое пространство и проверяется, что доступ запрещен.
    ","1895","Проверка запрета доступа к siblings Member-документа через чужой space","Document Service","Wed Jan 21 11:30:37 UTC 2026","passed","Wed Jan 21 11:30:39 UTC 2026","","Access document","",""
