"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверяет что без указания sortDirection сортировка происходит по возрастанию","263","Проверка сортировки по умолчанию (должна быть по возрастанию)","asc","Tue Dec 23 11:04:08 UTC 2025","passed","Tue Dec 23 11:04:08 UTC 2025","","test_get_tasks_sorting_by_created_at_asc","",""
"","300","Тест получения доски: клиент=manager_client, ожидаемый статус=200","tests.test_backend.board.access_board","Tue Dec 23 10:51:02 UTC 2025","passed","Tue Dec 23 10:51:02 UTC 2025","","test_get_board_matrix_access","",""
"","272","Валидация поля group description: too long (1025 chars) → ожидали 400","tests.test_backend.board","Tue Dec 23 10:51:09 UTC 2025","passed","Tue Dec 23 10:51:09 UTC 2025","","board_validation_test","",""
"","1089","Тест создания доски: клиент=manager_client, ожидаемый статус=200","tests.test_backend.board.access_board","Tue Dec 23 10:50:59 UTC 2025","passed","Tue Dec 23 10:51:00 UTC 2025","","test_create_board","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1998","Проверка доступа к siblings Space-документа: создатель - manager, просматривающий - owner","tests.test_backend.document.access_doc","Tue Dec 23 10:53:56 UTC 2025","passed","Tue Dec 23 10:53:58 UTC 2025","","test_get_siblings_doc_access","",""
"","266","Валидация поля group name: too long (51 chars) → ожидали 400","tests.test_backend.board","Tue Dec 23 10:51:08 UTC 2025","passed","Tue Dec 23 10:51:09 UTC 2025","","board_validation_test","",""
"","352","Негативный сценарий: дублирование с некорректным documentId, invalid id=None","tests.test_backend.document","Tue Dec 23 10:55:37 UTC 2025","passed","Tue Dec 23 10:55:38 UTC 2025","","test_duplicate_document","",""
"","285","APP-2763: Ошибка при создании борды с длинным заголовком custom field: TaskRelations","tests.test_backend.board","Tue Dec 23 10:51:13 UTC 2025","passed","Tue Dec 23 10:51:14 UTC 2025","","board_validation_test","",""
"","295","Валидация поля limit для board group: 1000","tests.test_backend.board","Tue Dec 23 10:51:11 UTC 2025","passed","Tue Dec 23 10:51:11 UTC 2025","","board_validation_test","",""
"
    Проверяет, что при передаче некорректного значения параметра withArchived (не boolean)
    API возвращает 400 и сообщение: 'withArchived must be a boolean value'.
    ","249","Фильтрация задач: Archived некорректного типа — ошибка валидации (400)","tasks_filtered_by_criteria","Tue Dec 23 11:04:17 UTC 2025","passed","Tue Dec 23 11:04:17 UTC 2025","","test_get_tasks_archived","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","3252","Проверка index -> ожидаемая позиция задачи в колонке| Пустая группа, индекс=10 ","create_task","Tue Dec 23 11:00:11 UTC 2025","passed","Tue Dec 23 11:00:14 UTC 2025","","test_task_indexing_in_group","",""
"","756","Архивирование Personal-документа для роли member, документ создан в роли Member","tests.test_backend.document.access_doc","Tue Dec 23 10:51:36 UTC 2025","passed","Tue Dec 23 10:51:37 UTC 2025","","test_archive_doc","",""
"
    Проверка доступа ко всем таскам в спейсе для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат ТОЛЬКО указанному спейсу;

    TODO: после исправления бага добавить проверку, что заархивированные задачи не попадают в выборку
    (сейчас указан спейс в котором нет архивных тасок)
    ","263","Доступ к таскам спейса под ролью Manager (HTTP 200)","tests.test_backend.task_service.get_tasks.access_get_tasks","Tue Dec 23 11:04:00 UTC 2025","passed","Tue Dec 23 11:04:01 UTC 2025","","test_get_tasks_space_all_(important)","",""
"","2150","Edit Task: проверка редактирования всех опциональных полей задачи для роли owner_client","tests.test_backend.task_service.edit_task.access_edit_task","Tue Dec 23 11:02:47 UTC 2025","passed","Tue Dec 23 11:02:49 UTC 2025","","test_edit_task","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","598","Создание Space-документа для роли owner","tests.test_backend.document.access_doc","Tue Dec 23 10:51:39 UTC 2025","passed","Tue Dec 23 10:51:39 UTC 2025","","test_create_doc_access_by_roles","",""
"","1249","Дублирование Personal-документа: создание manager, дублирование manager","tests.test_backend.document.access_doc","Tue Dec 23 10:52:17 UTC 2025","passed","Tue Dec 23 10:52:18 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Передаём один валидный taskId и один несуществующий.
    Ожидаем HTTP 200 и что невалидный id попадает в список failed ответа.
    ","2028","Multiple edit Tasks: неверный taskId должен попасть в failed при статусе 200","multiple_edit_tasks","Tue Dec 23 11:05:38 UTC 2025","passed","Tue Dec 23 11:05:40 UTC 2025","","test_multiple_edit_tasks_assignees","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","20548","Проверка index -> ожидаемая позиция задачи в колонке| Группа из 10 тасок, индекс=2 ","create_task","Tue Dec 23 11:00:14 UTC 2025","passed","Tue Dec 23 11:00:35 UTC 2025","","test_task_indexing_in_group","",""
"","1197","Edit Task: проверка редактирования всех опциональных полей задачи для роли manager_client","tests.test_backend.task_service.edit_task.access_edit_task","Tue Dec 23 11:02:50 UTC 2025","passed","Tue Dec 23 11:02:51 UTC 2025","","test_edit_task","",""
"","832","Архивирование Project-документа для роли manager","tests.test_backend.document.access_doc","Tue Dec 23 10:51:32 UTC 2025","passed","Tue Dec 23 10:51:33 UTC 2025","","test_archive_doc","",""
"
    Данный тест проверяет возможность создания задачи с заранее определённым набором данных (payload) через API
     управления задачами для различных ролей пользователей, а также корректность и полноту возвращаемого ответа.
     Тест эмулирует действия разных типов клиентов (owner, менеджер, member, гость) и сравнивает фактический результат с ожидаемым HTTP-статусом.
    ","1721","Проверка создания задачи с конкретным payload и структурой ответа : клиент=guest_client, ожидаемый статус=403","access_task","Tue Dec 23 10:58:26 UTC 2025","passed","Tue Dec 23 10:58:28 UTC 2025","","test_create_task","",""
"
    Проверка фильтрации по конкретному проекту для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат указаному проекту;
    ","6412","Доступ к таскам с фильтрацией по project под ролью Manager (HTTP 200)","tests.test_backend.task_service.get_tasks.access_get_tasks","Tue Dec 23 11:03:44 UTC 2025","passed","Tue Dec 23 11:03:50 UTC 2025","","test_get_tasks_project_filters","",""
"","272","Пустой результат при отсутствии документов (kind=Space)","tests.test_backend.document","Tue Dec 23 10:56:29 UTC 2025","passed","Tue Dec 23 10:56:29 UTC 2025","","test_get_documents","",""
