"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Проверяем что разные роли могут получить документы из пространства и проекта. Тест параметризован
    для проверки разных типов клиентов и контейнеров документов.
    ","1804","Проверка доступа к документу в Project для роли manager","tests.test_backend.document.access_doc","Mon Dec 01 15:10:23 UTC 2025","passed","Mon Dec 01 15:10:25 UTC 2025","","test_get_doc_access_by_roles","",""
"","848","Дублирование Personal-документа: создание member, дублирование guest","tests.test_backend.document.access_doc","Mon Dec 01 15:09:11 UTC 2025","passed","Mon Dec 01 15:09:12 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","3404","Проверка index -> ожидаемая позиция задачи в колонке| Пустая группа, индекс=10 ","create_task","Mon Dec 01 15:17:10 UTC 2025","passed","Mon Dec 01 15:17:14 UTC 2025","","test_task_indexing_in_group","",""
"","501","Создание документа в чужом space","tests.test_backend.document","Mon Dec 01 15:12:46 UTC 2025","passed","Mon Dec 01 15:12:47 UTC 2025","","test_create_document","",""
"","823","Архивирование Project-документа для роли guest","tests.test_backend.document.access_doc","Mon Dec 01 15:08:15 UTC 2025","passed","Mon Dec 01 15:08:16 UTC 2025","","test_archive_doc","",""
"","907","Редактирование Personal-документа: создание member, редактирование owner","tests.test_backend.document.access_doc","Mon Dec 01 15:10:04 UTC 2025","passed","Mon Dec 01 15:10:05 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","2250","Проверка доступа к siblings Space-документа: создатель - manager, просматривающий - owner","tests.test_backend.document.access_doc","Mon Dec 01 15:11:05 UTC 2025","passed","Mon Dec 01 15:11:08 UTC 2025","","test_get_siblings_doc_access","",""
"
    Проверяем доступ к списку недавних документов для ролей owner, manager, member, guest.
    Создаются тестовые документы, проверяется их доступность
    и корректный порядок отображения после повторной маркировки.
    ","0","test_get_recent_documents_access_by_roles[project_docs-member]","tests.test_backend.document.access_doc","Mon Dec 01 15:10:56 UTC 2025","skipped","Mon Dec 01 15:10:56 UTC 2025","","test_get_recent_documents_access_by_roles","",""
"
        Проверяет, что пользователи без доступа к проекту или доске получают пустой список задач,
        но при этом запрос выполняется успешно (HTTP 200).
        ","258","Тестирование получения задач под ролью Client_with_access_only_in_space","tests.test_backend.task_service.get_tasks.access_get_tasks","Mon Dec 01 15:20:11 UTC 2025","passed","Mon Dec 01 15:20:11 UTC 2025","","test_get_tasks_board_filters","",""
"","624","GetTasks skip: skip=5, limit=20 → элементы начинаются с 5-го","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Mon Dec 01 15:21:29 UTC 2025","passed","Mon Dec 01 15:21:29 UTC 2025","","test_get_tasks_skip","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","20348","Проверка index -> ожидаемая позиция задачи в колонке| Группа из 10 тасок, индекс=10 ","create_task","Mon Dec 01 15:18:19 UTC 2025","passed","Mon Dec 01 15:18:40 UTC 2025","","test_task_indexing_in_group","",""
"","285","Валидация имени борды: valid name → ожидали 200","tests.test_backend.board","Mon Dec 01 15:07:45 UTC 2025","passed","Mon Dec 01 15:07:45 UTC 2025","","board_validation_test","",""
"
    Тест проверяет корректное уменьшение счетчика total сабтасок после удаления подзадач.
    ","29998","Проверка уменьшения счетчика сабтасок после удаления сабтасок в родительской задаче","create_task","Mon Dec 01 15:16:28 UTC 2025","passed","Mon Dec 01 15:16:58 UTC 2025","","test_taskTable_total_subtask_counter","",""
