"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","252","Ошибка при создании борды с None вместо списков в полях groups/typesList/customFields","tests.test_backend.board","Fri Nov 14 14:24:38 UTC 2025","passed","Fri Nov 14 14:24:39 UTC 2025","","test_create_board","",""
"","261","Негативный кейс: documentId=!@#$","tests.test_backend.document","Fri Nov 14 14:29:33 UTC 2025","passed","Fri Nov 14 14:29:33 UTC 2025","","test_get_document","",""
"","256","Несоответствие kind и kindId — kind=Member с kindId от Project","tests.test_backend.document","Fri Nov 14 14:29:47 UTC 2025","passed","Fri Nov 14 14:29:48 UTC 2025","","test_get_documents","",""
"
    Проверяет функциональность архивации Space-документа с разными ролями и уровнями доступа.

    Тест создает Space-документ, используя случайного клиента с повышенными правами (владелец, менеджер или участник),
    и оценивает возможность архивации документа на основе предоставленной роли client_fixture.
    Проверяется, что возвращаются корректные коды состояния в зависимости от прав пользователя.
    Дополнительно, в случаях, когда доступ запрещен и ожидаемый статус 403, документ архивируется после теста
    с использованием случайного клиента с повышенными правами.
    ","814","Архивирование Space-документа для роли owner","tests.test_backend.document.access_doc","Fri Nov 14 14:24:51 UTC 2025","passed","Fri Nov 14 14:24:52 UTC 2025","","test_archive_doc","",""
"","1138","Получение списка борд: проверка, что все созданные борды присутствуют в ответе(board_names)","tests.test_backend.board","Fri Nov 14 14:24:49 UTC 2025","passed","Fri Nov 14 14:24:50 UTC 2025","","test_get_boards","",""
"","257","Ошибка при попытке получить борду по несуществующему boardId","tests.test_backend.board","Fri Nov 14 14:24:49 UTC 2025","passed","Fri Nov 14 14:24:49 UTC 2025","","test_get_board","",""
"","784","Редактирование кастомного поля типа: Boolean","tests.test_backend.board","Fri Nov 14 14:24:45 UTC 2025","passed","Fri Nov 14 14:24:46 UTC 2025","","test_create_board","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","707","Дублирование Project-документа: создание member, дублирование guest","tests.test_backend.document.access_doc","Fri Nov 14 14:25:25 UTC 2025","passed","Fri Nov 14 14:25:26 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","298","Валидация имени борды: exactly 50 chars → ожидали 200","tests.test_backend.board","Fri Nov 14 14:24:28 UTC 2025","passed","Fri Nov 14 14:24:29 UTC 2025","","board_validation_test","",""
"
    Проверяем, что space_client имеет доступ к main_space_doc и не имеет доступа к main_personal_doc и main_project_doc.

    ","917","Проверка доступа space_client к основному документу и отсутствия доступа к проектному документу и персональному документу","tests.test_backend.document.access_doc","Fri Nov 14 14:28:40 UTC 2025","passed","Fri Nov 14 14:28:41 UTC 2025","","test_matrix_access_docs","",""
"","264","Негативные сценарии: некорректный documentId. id=","tests.test_backend.document","Fri Nov 14 14:29:10 UTC 2025","passed","Fri Nov 14 14:29:10 UTC 2025","","test_edit_document","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1639","Проверка доступа к siblings Space-документа: создатель - member, просматривающий - member","tests.test_backend.document.access_doc","Fri Nov 14 14:27:39 UTC 2025","passed","Fri Nov 14 14:27:41 UTC 2025","","test_get_siblings_doc_access","",""
" ","437","Попытка экспортировать Y-Doc из чужого space(kind=Member)— должен вернуться SpaceIdNotSpecified","tests.test_backend.document","Fri Nov 14 14:30:52 UTC 2025","passed","Fri Nov 14 14:30:53 UTC 2025","","test_get_y_document","",""
"","829","Архивирование Project-документа для роли member","tests.test_backend.document.access_doc","Fri Nov 14 14:24:56 UTC 2025","passed","Fri Nov 14 14:24:57 UTC 2025","","test_archive_doc","",""
