"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","212","Авторизован, но не участник пространства — дублирование запрещено Project","tests.test_backend.document","Tue Dec 16 10:23:04 UTC 2025","passed","Tue Dec 16 10:23:04 UTC 2025","","test_duplicate_document","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1841","Редактирование Space-документа: создание owner, редактирование member","tests.test_backend.document.access_doc","Tue Dec 16 10:19:48 UTC 2025","passed","Tue Dec 16 10:19:50 UTC 2025","","test_edit_doc_access_by_roles","",""
"","258","Негативные сценарии: некорректный documentId. id=","tests.test_backend.document","Tue Dec 16 10:23:09 UTC 2025","passed","Tue Dec 16 10:23:09 UTC 2025","","test_edit_document","",""
"","302","Негативный кейс: invalid kindId","tests.test_backend.document","Tue Dec 16 10:23:41 UTC 2025","passed","Tue Dec 16 10:23:42 UTC 2025","","test_get_documents","",""
"
    Подготовлены заренее таски для проверки на борде(board_with_tasks),
    т.к. на бэке нет создания left/right Connectors (только на фронте)

    Проверяет, что при запросе задач с фильтром по rightConnectors
    в ответе содержатся только те задачи, у которых есть хотя бы один
    из указанных rightConnectors ID.
    ","280","Проверка фильтрации задач по rightConnectors","tasks_filtered_by_criteria","Tue Dec 16 10:33:21 UTC 2025","passed","Tue Dec 16 10:33:21 UTC 2025","","test_get_tasks_connectors","",""
"","18338","GetTasks limit: превышает доступное кол-во задач — возвращается не больше фактического","tasks_filtered_by_criteria","Tue Dec 16 10:33:31 UTC 2025","passed","Tue Dec 16 10:33:50 UTC 2025","","test_get_tasks_limit","",""
"","292","Проверка структуры ответа при создании документа","tests.test_backend.document","Tue Dec 16 10:22:53 UTC 2025","passed","Tue Dec 16 10:22:53 UTC 2025","","test_create_document","",""
"","1228","Project: изолированность документов по kindId проектов","tests.test_backend.document","Tue Dec 16 10:23:45 UTC 2025","passed","Tue Dec 16 10:23:46 UTC 2025","","test_get_documents","",""
"","542","Редактирование борды: изменение имени через /EditBoard","tests.test_backend.board","Tue Dec 16 10:18:29 UTC 2025","passed","Tue Dec 16 10:18:29 UTC 2025","","test_create_board","",""
"
    Проверяет, что запросы с некорректными document_id или space_id вызывают ошибку.
    ","210","Проверка доступа с некорректным ID документа","tests.test_backend.document.access_doc","Tue Dec 16 10:22:43 UTC 2025","passed","Tue Dec 16 10:22:44 UTC 2025","","test_matrix_access_docs","",""
"","555","Создание Personal-документа для роли member","tests.test_backend.document.access_doc","Tue Dec 16 10:18:58 UTC 2025","passed","Tue Dec 16 10:18:58 UTC 2025","","test_create_doc_access_by_roles","",""
"","641","Авторизация: валидный токен и в Authorization и в Cookie - статус 200","tests.test_backend.authServis","Tue Dec 16 10:18:07 UTC 2025","passed","Tue Dec 16 10:18:07 UTC 2025","","test_token","",""
"","279","Успешное редактирование полей title и icon. Member","tests.test_backend.document","Tue Dec 16 10:23:08 UTC 2025","passed","Tue Dec 16 10:23:09 UTC 2025","","test_edit_document","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1350","Дублирование Project-документа: создание manager, дублирование owner","tests.test_backend.document.access_doc","Tue Dec 16 10:19:04 UTC 2025","passed","Tue Dec 16 10:19:05 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","1119","Дублирование Personal-документа: создание member, дублирование member","tests.test_backend.document.access_doc","Tue Dec 16 10:19:37 UTC 2025","passed","Tue Dec 16 10:19:38 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","267","Валидация имени борды:   → ожидали 400","tests.test_backend.board","Tue Dec 16 10:18:20 UTC 2025","passed","Tue Dec 16 10:18:21 UTC 2025","","board_validation_test","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1896","Редактирование Project-документа: создание manager, редактирование member","tests.test_backend.document.access_doc","Tue Dec 16 10:20:16 UTC 2025","passed","Tue Dec 16 10:20:18 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","840","Дублирование Space-документа: создание owner, дублирование guest","tests.test_backend.document.access_doc","Tue Dec 16 10:19:18 UTC 2025","passed","Tue Dec 16 10:19:19 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Тест проверки получения списка spaces под разными ролями с валидацией набора полей и типов.
    ","213","Get spaces: клиент=member_client, ожидаемый статус=200","tests.test_backend.space","Tue Dec 16 10:25:18 UTC 2025","passed","Tue Dec 16 10:25:18 UTC 2025","","test_get_spaces","",""
"","278","Негативный кейс: missing kindId","tests.test_backend.document","Tue Dec 16 10:23:42 UTC 2025","passed","Tue Dec 16 10:23:43 UTC 2025","","test_get_documents","",""
"
    Проверяем что разные роли могут получить документы из пространства и проекта. Тест параметризован
    для проверки разных типов клиентов и контейнеров документов.
    ","1677","Проверка доступа к документу в Space для роли manager","tests.test_backend.document.access_doc","Tue Dec 16 10:20:40 UTC 2025","passed","Tue Dec 16 10:20:42 UTC 2025","","test_get_doc_access_by_roles","",""
"","258","Негативный кейс: documentId=abc","tests.test_backend.document","Tue Dec 16 10:23:32 UTC 2025","passed","Tue Dec 16 10:23:33 UTC 2025","","test_get_document","",""
"
    Проверка фильтрации по конкретному проекту для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат указаному проекту;
    ","8207","Доступ к таскам с фильтрацией по project под ролью Owner (HTTP 200)","tests.test_backend.task_service.get_tasks.access_get_tasks","Tue Dec 16 10:32:09 UTC 2025","passed","Tue Dec 16 10:32:18 UTC 2025","","test_get_tasks_project_filters","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","2012","Проверка доступа к siblings Space-документа: создатель - owner, просматривающий - guest","tests.test_backend.document.access_doc","Tue Dec 16 10:21:14 UTC 2025","passed","Tue Dec 16 10:21:16 UTC 2025","","test_get_siblings_doc_access","",""
