"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","533","Попытка получить документ из чужого space (kind=Member) — должен вернуться AccessDenied","tests.test_backend.document.access_doc","Wed Nov 05 07:46:31 UTC 2025","passed","Wed Nov 05 07:46:31 UTC 2025","","test_doc_access_for_foreign","",""
"","763","Архивирование Personal-документа для роли manager, документ создан в роли Member","tests.test_backend.document.access_doc","Wed Nov 05 07:46:19 UTC 2025","passed","Wed Nov 05 07:46:20 UTC 2025","","test_archive_doc","",""
"","901","Дублирование Personal-документа: создание manager, дублирование owner","tests.test_backend.document.access_doc","Wed Nov 05 07:47:05 UTC 2025","passed","Wed Nov 05 07:47:05 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Негативные сценарии: разные варианты некорректного document_id.
    ","383","Негативный: некорректный document_id=None","tests.test_backend.document","Wed Nov 05 07:52:09 UTC 2025","passed","Wed Nov 05 07:52:10 UTC 2025","","test_get_siblings","",""
"","876","Проверка граничной валидации длины title: LENGTH = 2049 for Member","tests.test_backend.document","Wed Nov 05 07:50:58 UTC 2025","passed","Wed Nov 05 07:50:59 UTC 2025","","test_edit_document","",""
"
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    ","1287","Проверяем siblins для единственного SoloChild (kind=Member)","tests.test_backend.document","Wed Nov 05 07:51:56 UTC 2025","passed","Wed Nov 05 07:51:57 UTC 2025","","test_get_siblings","",""
"
    Тестирование создания подзадачи разными пользовательскими ролями и проверка
    ожидаемого поведения на основе прав доступа роли.

    Этот тест оценивает может ли клиент с разными уровнями доступа создавать
    подзадачу для родительской задачи. Также проверяются корректные связи между
    родительской задачей и подзадачей, включая поля `parentTask` и `subtasks`.

    ","0","Тестирование создания подзадачи разными пользовательскими ролями и проверка ожидаемого поведения","access_task","Wed Nov 05 07:52:29 UTC 2025","skipped","Wed Nov 05 07:52:29 UTC 2025","","test_create_sub","",""
"
    Создание сабтаска с собственным milestone.
    Сабтаск отображает milestone B (из payload), а не наследует milestone A от родителя.
    ","4072","Новая логика: Milestone у сабтаска берется из payload, а не наследуются от родителя","create_task","Wed Nov 05 07:53:34 UTC 2025","passed","Wed Nov 05 07:53:38 UTC 2025","","test_subtask_milestones_from_payload","",""
"
    Проверяем что разные роли могут получить документы из пространства и проекта. Тест параметризован
    для проверки разных типов клиентов и контейнеров документов.
    ","1506","Проверка доступа к документу в Project для роли guest","tests.test_backend.document.access_doc","Wed Nov 05 07:48:23 UTC 2025","passed","Wed Nov 05 07:48:24 UTC 2025","","test_get_doc_access_by_roles","",""
"","0","Создание документа без авторизации","tests.test_backend.document","Wed Nov 05 07:50:27 UTC 2025","skipped","Wed Nov 05 07:50:27 UTC 2025","","test_create_document","",""
"
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    ","904","Проверяем siblins для единственного SoloChild (kind=Space)","tests.test_backend.document","Wed Nov 05 07:51:54 UTC 2025","passed","Wed Nov 05 07:51:55 UTC 2025","","test_get_siblings","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1957","Проверка доступа к siblings Project-документа: создатель - owner, просматривающий - guest","tests.test_backend.document.access_doc","Wed Nov 05 07:49:19 UTC 2025","passed","Wed Nov 05 07:49:21 UTC 2025","","test_get_siblings_doc_access","",""
"","793","Архивирование Project-документа для роли manager","tests.test_backend.document.access_doc","Wed Nov 05 07:46:15 UTC 2025","passed","Wed Nov 05 07:46:16 UTC 2025","","test_archive_doc","",""
