"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Передаём валидный и заведомо некорректный идентификаторы ассайни (у второго последняя цифра заменена на 0).
    Ожидаем HTTP 400 и корректное сообщение об ошибке.
    Баг: CCSS-31512
    ","1003","Multiple edit Tasks: некорректный assigneeId статус 400","multiple_edit_tasks","Tue Dec 02 14:55:11 UTC 2025","passed","Tue Dec 02 14:55:12 UTC 2025","","test_multiple_edit_tasks_assignees","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","663","Дублирование Space-документа: создание manager, дублирование guest","tests.test_backend.document.access_doc","Tue Dec 02 14:44:10 UTC 2025","passed","Tue Dec 02 14:44:11 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1372","Редактирование Space-документа: создание member, редактирование owner","tests.test_backend.document.access_doc","Tue Dec 02 14:44:38 UTC 2025","passed","Tue Dec 02 14:44:39 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Создание сабтаска без milestone в payload.
    Сабтаск не наследует milestone A автоматически у родителя.
    Поле milestone у сабтаска пустое.
    После теста задачи удаляются.
    ","2909","Если поле milestone у сабтаска пустое, оно также не наследует milestone от родителя.","create_task","Tue Dec 02 14:49:43 UTC 2025","passed","Tue Dec 02 14:49:46 UTC 2025","","test_subtask_milestones_from_payload","",""
"
    Проверка фильтрации по конкретной борде для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат указанной борде;
    ","4101","Доступ к таскам с фильтрацией по board под ролью Member (HTTP 200)","tests.test_backend.task_service.get_tasks.access_get_tasks","Tue Dec 02 14:52:48 UTC 2025","passed","Tue Dec 02 14:52:52 UTC 2025","","test_get_tasks_board_filters","",""
"Проверяем что пользователи могут получить только свои personal документы","413","Проверка доступа к personal документу для роли manager","tests.test_backend.document.access_doc","Tue Dec 02 14:45:25 UTC 2025","passed","Tue Dec 02 14:45:25 UTC 2025","","test_get_doc_access_by_roles","",""
"","182","Негативный кейс: missing kindId","tests.test_backend.document","Tue Dec 02 14:47:45 UTC 2025","passed","Tue Dec 02 14:47:46 UTC 2025","","test_get_documents","",""
"
    Негативные сценарии: разные варианты некорректного document_id.
    ","375","Негативный: некорректный document_id=000000000000000000000000","tests.test_backend.document","Tue Dec 02 14:48:32 UTC 2025","passed","Tue Dec 02 14:48:32 UTC 2025","","test_get_siblings","",""
"","628","Повторный запрос одного и того же документа (kind=Space)","tests.test_backend.document","Tue Dec 02 14:47:40 UTC 2025","passed","Tue Dec 02 14:47:41 UTC 2025","","test_get_document","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","17435","Проверка index -> ожидаемая позиция задачи в колонке| Группа из 10 тасок, индекс=2 ","create_task","Tue Dec 02 14:50:23 UTC 2025","passed","Tue Dec 02 14:50:41 UTC 2025","","test_task_indexing_in_group","",""
"","778","Редактирование Personal-документа: создание owner, редактирование member","tests.test_backend.document.access_doc","Tue Dec 02 14:44:59 UTC 2025","passed","Tue Dec 02 14:45:00 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Проверяет ограничения доступа при попытке получения siblings документов через чужое пространство.
    Тест удостоверяется, что попытка получить siblings документов через пространство, где у пользователя
    нет прав, завершается ошибкой доступа.

    Тест обрабатывает три типа документов: Project, Space и Member. Создается последовательность
    из трех документов указанного типа в основном пространстве, после чего выполняется попытка
    получить siblings среднего документа через чужое пространство и проверяется, что доступ запрещен.
    ","1631","Проверка запрета доступа к siblings Member-документа через чужой space","tests.test_backend.document.access_doc","Tue Dec 02 14:46:56 UTC 2025","passed","Tue Dec 02 14:46:57 UTC 2025","","test_get_siblings_doc_access","",""
"","18218","Multiple Edit Tasks: completed = True/False для 20 задач (ожидаемый статус 200)","multiple_edit_tasks","Tue Dec 02 14:55:15 UTC 2025","passed","Tue Dec 02 14:55:33 UTC 2025","","test_multiple_edit_tasks_completed","",""
"","133","Запрос документов с kind=Space, но с чужим spaceId","tests.test_backend.document","Tue Dec 02 14:47:49 UTC 2025","passed","Tue Dec 02 14:47:49 UTC 2025","","test_get_documents","",""
"","450","Редактирование кастомного поля типа: Number","tests.test_backend.board","Tue Dec 02 14:43:27 UTC 2025","passed","Tue Dec 02 14:43:28 UTC 2025","","test_create_board","",""
"","453","Редактирование поля Select: добавление новых опций с валидным _id","tests.test_backend.board","Tue Dec 02 14:43:30 UTC 2025","passed","Tue Dec 02 14:43:30 UTC 2025","","test_create_board","",""
"","573","GetTasks: фильтр по creator: creator=manager_id, ожидаемый статус=200","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Tue Dec 02 14:53:39 UTC 2025","passed","Tue Dec 02 14:53:39 UTC 2025","","test_get_tasks_creator","",""
"","638","Два последовательных запроса на редактирование одного документа- проверяем что последнее изменение сохранилось.Project","tests.test_backend.document","Tue Dec 02 14:47:24 UTC 2025","passed","Tue Dec 02 14:47:24 UTC 2025","","test_edit_document","",""
"","937","Проверка граничной валидации длины title: LENGTH = 2048 for Project","tests.test_backend.document","Tue Dec 02 14:47:27 UTC 2025","passed","Tue Dec 02 14:47:28 UTC 2025","","test_edit_document","",""
"
    Тест проверяет:
    - увеличение счетчика total задач у milestone после создания задач,
    - и что completed-задачи учитываются корректно (через get_milestone_completed).
    ","15365","Проверка увеличения счетчика задач у milestone после создания задач и соответствия completed","create_task","Tue Dec 02 14:49:12 UTC 2025","passed","Tue Dec 02 14:49:27 UTC 2025","","test_milestone_tasks_total_and_completed","",""
"","247","Создание документа — кейс: [empty string] (ожидается 200)","tests.test_backend.document","Tue Dec 02 14:47:02 UTC 2025","passed","Tue Dec 02 14:47:02 UTC 2025","","test_create_document","",""
"
    Проверяем что разные роли могут получить документы из пространства и проекта. Тест параметризован
    для проверки разных типов клиентов и контейнеров документов.
    ","1297","Проверка доступа к документу в Project для роли guest","tests.test_backend.document.access_doc","Tue Dec 02 14:45:22 UTC 2025","passed","Tue Dec 02 14:45:23 UTC 2025","","test_get_doc_access_by_roles","",""
