"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","3447","Проверка index -> ожидаемая позиция задачи в колонке| Пустая группа, индекс=0 ","Task Service","Tue Dec 23 16:17:39 UTC 2025","passed","Tue Dec 23 16:17:43 UTC 2025","","Create Task","",""
"
    Подготовлены заренее таски для проверки на борде(board_with_tasks),
    т.к. на бэке нет создания left/right Connectors (только на фронте)

    Проверяет, что при запросе задач с фильтром по leftConnectors
    в ответе содержатся только те задачи, у которых есть хотя бы один
    из указанных leftConnectors ID.
    ","272","GetTasks leftConnectors: Проверка фильтрации задач по leftConnectors","Task Service","Tue Dec 23 16:22:22 UTC 2025","passed","Tue Dec 23 16:22:22 UTC 2025","Filtered by criteria","Get Tasks","",""
"","573","Позитивный сценарий: успешный экспорт Y-Doc для документа. Project","Document Service","Tue Dec 23 16:15:36 UTC 2025","passed","Tue Dec 23 16:15:36 UTC 2025","","test_get_y_document","",""
"","845","Get documents: Документы разных kind не попадают в результаты других kind","Document Service","Tue Dec 23 16:14:33 UTC 2025","passed","Tue Dec 23 16:14:34 UTC 2025","","test_get_documents","",""
"","292","Валидация поля limit для board group: -1","Board Service","Tue Dec 23 16:09:13 UTC 2025","passed","Tue Dec 23 16:09:14 UTC 2025","","board_validation_test","",""
"
        Проверяет, что пользователи без доступа к проекту получают пустой список задач,
        но при этом запрос выполняется успешно (HTTP 200).
        ","240","Тестирование получения задач под ролью Client_with_access_only_in_space","Task Service","Tue Dec 23 16:21:47 UTC 2025","passed","Tue Dec 23 16:21:47 UTC 2025","Access get Tasks","Get Tasks","",""
"
    Тест проверки создания задачи с минимальным набором полей в системе управления проектами под разными ролями.

    Цель теста — убедиться, что можно успешно создать задачу, указав только минимально необходимые данные, и что поведение API зависит от прав пользователя (типа клиента).
    В процессе теста дополнительно валидируются структура созданной задачи, значения по умолчанию, связи (creator, board и пр.), а также удаление задачи после проверки.
    assert_task_keys обеспечивает падение теста при добавлении/удалении ключей с понятным сообщением.
    ","1207","Create task with minimal payload: клиент=owner_client, ожидаемый статус=200","Task Service","Tue Dec 23 16:16:12 UTC 2025","passed","Tue Dec 23 16:16:13 UTC 2025","Access Task","Create Task","",""
"","585","Попытка получить документ из чужого space (kind=Space) — должен вернуться AccessDenied","Document Service","Tue Dec 23 16:12:01 UTC 2025","passed","Tue Dec 23 16:12:02 UTC 2025","","Access document","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","4169","Проверка доступа к siblings Project-документа: создатель - manager, просматривающий - manager","Document Service","Tue Dec 23 16:12:40 UTC 2025","passed","Tue Dec 23 16:12:44 UTC 2025","","Access document","",""
"","285","Edit project name access: клиент=owner_client, ожидаемый статус=200","Project Service","Tue Dec 23 16:15:57 UTC 2025","passed","Tue Dec 23 16:15:57 UTC 2025","","Edit project","",""
