"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 27 13:26:39 GMT 2025","Fri Jun 27 13:26:40 GMT 2025","532","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: TaskRelations",""
"passed","Fri Jun 27 13:27:40 GMT 2025","Fri Jun 27 13:27:44 GMT 2025","4818","tests.test_backend.document","test_get_siblings","","","","Проверяем siblins для нескольких корневых документов (kind=Project)","
    Проверяем сиблинги для нескольких корневых документов (без parent_document_id).
    "
"passed","Fri Jun 27 13:28:18 GMT 2025","Fri Jun 27 13:28:19 GMT 2025","355","tests.test_backend.project","test_project","","","","Тест: Проверка списка проектов",""
"passed","Fri Jun 27 13:26:22 GMT 2025","Fri Jun 27 13:26:22 GMT 2025","355","tests.test_backend.board","board_validation_test","","","","Создание борды с описанием максимальной длины(Поле отсутствует на фронте)",""
"passed","Fri Jun 27 13:27:29 GMT 2025","Fri Jun 27 13:27:33 GMT 2025","4253","tests.test_backend.document","test_get_documents","","","","Сортировка документов по createdAt (kind=Member)",""
"skipped","Fri Jun 27 13:26:48 GMT 2025","Fri Jun 27 13:26:48 GMT 2025","0","tests.test_backend.document","test_create_document","","","","test_document_parent_validation[no parent]",""
"passed","Fri Jun 27 13:28:22 GMT 2025","Fri Jun 27 13:28:25 GMT 2025","3525","tests.test_backend.space","test_space","","","","Test remove space success",""
"passed","Fri Jun 27 13:27:59 GMT 2025","Fri Jun 27 13:28:02 GMT 2025","2858","tests.test_backend.document","test_get_siblings","","","","Сиблинги одного ребёнка для Space","
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    "
"passed","Fri Jun 27 13:28:20 GMT 2025","Fri Jun 27 13:28:21 GMT 2025","910","tests.test_backend.space","test_space","","","","Test create space visible in list",""
"passed","Fri Jun 27 13:27:19 GMT 2025","Fri Jun 27 13:27:19 GMT 2025","182","tests.test_backend.document","test_get_documents","","","","Запрос документов с kind=Member, но с чужим spaceId",""
"passed","Fri Jun 27 13:26:55 GMT 2025","Fri Jun 27 13:26:56 GMT 2025","684","tests.test_backend.document","test_document_access","","","","Попытка получить документ из чужого space (kind=Project) — должен вернуться AccessDenied",""
"passed","Fri Jun 27 13:26:50 GMT 2025","Fri Jun 27 13:26:50 GMT 2025","822","tests.test_backend.document","test_create_document","","","","Создание документа с дублирующимся title",""
"passed","Fri Jun 27 13:27:11 GMT 2025","Fri Jun 27 13:27:11 GMT 2025","224","tests.test_backend.document","test_get_documents","","","","Негативный кейс: invalid kindId",""
"passed","Fri Jun 27 13:26:27 GMT 2025","Fri Jun 27 13:26:27 GMT 2025","408","tests.test_backend.board","board_validation_test","","","","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Date",""
"passed","Fri Jun 27 13:26:49 GMT 2025","Fri Jun 27 13:26:49 GMT 2025","208","tests.test_backend.document","test_create_document","","","","Создание документа - кейс с kind=Project и kindId (ожидается 400)",""
"passed","Fri Jun 27 13:26:43 GMT 2025","Fri Jun 27 13:26:43 GMT 2025","448","tests.test_backend.document","test_create_document","","","","Создание документа — кейс: [title = MAX length (2048)] (ожидается 200)",""
"passed","Fri Jun 27 13:26:32 GMT 2025","Fri Jun 27 13:26:32 GMT 2025","559","tests.test_backend.board","test_board","","","","Получение борды по boardId через /GetBoard",""
"passed","Fri Jun 27 13:26:27 GMT 2025","Fri Jun 27 13:26:27 GMT 2025","222","tests.test_backend.board","board_validation_test","","","","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Boolean",""
"passed","Fri Jun 27 13:27:54 GMT 2025","Fri Jun 27 13:27:58 GMT 2025","3656","tests.test_backend.document","test_get_siblings","","","","Сиблинги одного ребёнка для Project","
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    "
"passed","Fri Jun 27 13:28:11 GMT 2025","Fri Jun 27 13:28:13 GMT 2025","2046","tests.test_backend.document","test_get_siblings","","","","Получение сиблингов документа (kind=Member)",""
"passed","Fri Jun 27 13:27:01 GMT 2025","Fri Jun 27 13:27:01 GMT 2025","248","tests.test_backend.document","test_get_document","","","","Негативный кейс: documentId=!@#$",""
"passed","Fri Jun 27 13:28:21 GMT 2025","Fri Jun 27 13:28:22 GMT 2025","169","tests.test_backend.space","test_space","","","","Test space name cannot be empty",""
"passed","Fri Jun 27 13:26:20 GMT 2025","Fri Jun 27 13:26:21 GMT 2025","222","tests.test_backend.board","board_validation_test","","","","Валидация имени борды: length > 50 → ожидали 400",""
"passed","Fri Jun 27 13:26:28 GMT 2025","Fri Jun 27 13:26:28 GMT 2025","199","tests.test_backend.board","board_validation_test","","","","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Select",""
"passed","Fri Jun 27 13:28:16 GMT 2025","Fri Jun 27 13:28:16 GMT 2025","227","tests.test_backend.project","test_project","","","","Тест: Проверка предельной длины slug",""
"skipped","Fri Jun 27 13:26:48 GMT 2025","Fri Jun 27 13:26:48 GMT 2025","0","tests.test_backend.document","test_create_document","","","","test_document_index_validation[zero]",""
"passed","Fri Jun 27 13:26:50 GMT 2025","Fri Jun 27 13:26:51 GMT 2025","478","tests.test_backend.document","test_create_document","","","","Проверка структуры ответа при создании документа",""
"passed","Fri Jun 27 13:26:48 GMT 2025","Fri Jun 27 13:26:49 GMT 2025","456","tests.test_backend.document","test_create_document","","","","Создание документа - кейс с kind=Space и kindId (ожидается 200)",""
"passed","Fri Jun 27 13:26:46 GMT 2025","Fri Jun 27 13:26:46 GMT 2025","505","tests.test_backend.document","test_create_document","","","","Создание документа — кейс: [special chars] (ожидается 200)",""
"passed","Fri Jun 27 13:26:41 GMT 2025","Fri Jun 27 13:26:41 GMT 2025","331","tests.test_backend.document","test_create_document","","","","Создание документа: Project",""
"passed","Fri Jun 27 13:28:19 GMT 2025","Fri Jun 27 13:28:19 GMT 2025","349","tests.test_backend.project","test_project","","","","Тест: Проверка редактирования имени проекта",""
"passed","Fri Jun 27 13:26:42 GMT 2025","Fri Jun 27 13:26:43 GMT 2025","271","tests.test_backend.document","test_create_document","","","","Создание документа — кейс: [single space] (ожидается 200)",""
"passed","Fri Jun 27 13:26:54 GMT 2025","Fri Jun 27 13:26:55 GMT 2025","534","tests.test_backend.document","test_document_access","","","","Отказ в доступе к Space документам другим пользователем",""
"passed","Fri Jun 27 13:27:18 GMT 2025","Fri Jun 27 13:27:19 GMT 2025","752","tests.test_backend.document","test_get_documents","","","","Документы разных kind не попадают в результаты других kind",""
"passed","Fri Jun 27 13:27:03 GMT 2025","Fri Jun 27 13:27:03 GMT 2025","469","tests.test_backend.document","test_get_document","","","","Попытка получить документ из чужого space (kind=Member) — должен вернуться AccessDenied",""
"passed","Fri Jun 27 13:26:59 GMT 2025","Fri Jun 27 13:26:59 GMT 2025","482","tests.test_backend.document","test_get_document","","","","Успешное получение документа по documentId (kind=Member)",""
"passed","Fri Jun 27 13:28:03 GMT 2025","Fri Jun 27 13:28:06 GMT 2025","2915","tests.test_backend.document","test_get_siblings","","","","Сиблинги одного ребёнка для Member","
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    "
"passed","Fri Jun 27 13:28:17 GMT 2025","Fri Jun 27 13:28:17 GMT 2025","220","tests.test_backend.project","test_project","","","","Тест: Проверка предельной длины описания проекта",""
"passed","Fri Jun 27 13:27:50 GMT 2025","Fri Jun 27 13:27:53 GMT 2025","3404","tests.test_backend.document","test_get_siblings","","","","Проверяем siblins для нескольких корневых документов (kind=Member)","
    Проверяем сиблинги для нескольких корневых документов (без parent_document_id).
    "
"passed","Fri Jun 27 13:26:29 GMT 2025","Fri Jun 27 13:26:30 GMT 2025","1185","tests.test_backend.board","test_board","","","","Получение списка борд: проверка, что все созданные борды присутствуют в ответе(board_names)",""
"passed","Fri Jun 27 13:26:44 GMT 2025","Fri Jun 27 13:26:45 GMT 2025","207","tests.test_backend.document","test_create_document","","","","Создание документа — кейс: [list as title] (ожидается 400)",""
"passed","Fri Jun 27 13:27:15 GMT 2025","Fri Jun 27 13:27:16 GMT 2025","455","tests.test_backend.document","test_get_documents","","","","Пустой результат при отсутствии документов (kind=Member)",""
"skipped","Fri Jun 27 13:26:48 GMT 2025","Fri Jun 27 13:26:48 GMT 2025","0","tests.test_backend.document","test_create_document","","","","test_document_parent_validation[nonexistent]",""
"passed","Fri Jun 27 13:28:14 GMT 2025","Fri Jun 27 13:28:16 GMT 2025","1695","tests.test_backend.project","test_project","","","","Тест: Проверка slug: уникальность до создания, неуникальность после создания, и ошибка при дубликате",""
"passed","Fri Jun 27 13:28:22 GMT 2025","Fri Jun 27 13:28:22 GMT 2025","165","tests.test_backend.space","test_space","","","","Test space name length limit",""
"passed","Fri Jun 27 13:26:36 GMT 2025","Fri Jun 27 13:26:37 GMT 2025","685","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Text",""
"passed","Fri Jun 27 13:26:32 GMT 2025","Fri Jun 27 13:26:32 GMT 2025","214","tests.test_backend.board","test_board","","","","Ошибка при попытке получить борду по несуществующему boardId",""
"passed","Fri Jun 27 13:27:38 GMT 2025","Fri Jun 27 13:27:38 GMT 2025","705","tests.test_backend.document","test_get_siblings","","","","Проверка отсутствия siblins и родителей для одного корневого документа (kind=Space)","Тест проверки siblins и родителей для родительского документа"
"passed","Fri Jun 27 13:27:01 GMT 2025","Fri Jun 27 13:27:02 GMT 2025","233","tests.test_backend.document","test_get_document","","","","Негативный кейс: documentId={'id': '123'}",""
"passed","Fri Jun 27 13:26:35 GMT 2025","Fri Jun 27 13:26:36 GMT 2025","286","tests.test_backend.board","test_board","","","","Создание кастомного поля типа: Member",""
"passed","Fri Jun 27 13:26:25 GMT 2025","Fri Jun 27 13:26:25 GMT 2025","248","tests.test_backend.board","board_validation_test","","","","Валидация поля limit для board group: -1",""
"passed","Fri Jun 27 13:26:44 GMT 2025","Fri Jun 27 13:26:44 GMT 2025","227","tests.test_backend.document","test_create_document","","","","Создание документа — кейс: [int as title] (ожидается 400)",""
"passed","Fri Jun 27 13:28:17 GMT 2025","Fri Jun 27 13:28:17 GMT 2025","289","tests.test_backend.project","test_project","","","","Создание проекта с пустым описанием",""
"passed","Fri Jun 27 13:27:19 GMT 2025","Fri Jun 27 13:27:20 GMT 2025","219","tests.test_backend.document","test_get_documents","","","","Несоответствие kind и kindId — kind=Project с kindId от Member",""
"passed","Fri Jun 27 13:26:55 GMT 2025","Fri Jun 27 13:26:55 GMT 2025","678","tests.test_backend.document","test_document_access","","","","Отказ в доступе к Member документам другим пользователем",""
"passed","Fri Jun 27 13:26:39 GMT 2025","Fri Jun 27 13:26:39 GMT 2025","576","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Member",""
"passed","Fri Jun 27 13:27:09 GMT 2025","Fri Jun 27 13:27:11 GMT 2025","1422","tests.test_backend.document","test_get_documents","","","","Получение документов — кейс: kind=Member",""
"passed","Fri Jun 27 13:26:26 GMT 2025","Fri Jun 27 13:26:26 GMT 2025","281","tests.test_backend.board","board_validation_test","","","","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Text",""
"passed","Fri Jun 27 13:26:25 GMT 2025","Fri Jun 27 13:26:25 GMT 2025","272","tests.test_backend.board","board_validation_test","","","","Валидация поля limit для board group: 0",""
"passed","Fri Jun 27 13:27:11 GMT 2025","Fri Jun 27 13:27:12 GMT 2025","228","tests.test_backend.document","test_get_documents","","","","Негативный кейс: missing kind",""
"passed","Fri Jun 27 13:27:02 GMT 2025","Fri Jun 27 13:27:03 GMT 2025","508","tests.test_backend.document","test_get_document","","","","Попытка получить документ из чужого space (kind=Space) — должен вернуться AccessDenied",""
"passed","Fri Jun 27 13:27:00 GMT 2025","Fri Jun 27 13:27:01 GMT 2025","583","tests.test_backend.document","test_get_document","","","","Негативный кейс: documentId=123",""
"passed","Fri Jun 27 13:26:44 GMT 2025","Fri Jun 27 13:26:44 GMT 2025","501","tests.test_backend.document","test_create_document","","","","Создание документа — кейс: [bool as title] (ожидается 400)",""
"passed","Fri Jun 27 13:26:28 GMT 2025","Fri Jun 27 13:26:28 GMT 2025","236","tests.test_backend.board","test_board","","","","Создание борды в существующем проекте и корректность возвращаемого имени",""
"passed","Fri Jun 27 13:27:09 GMT 2025","Fri Jun 27 13:27:09 GMT 2025","894","tests.test_backend.document","test_get_documents","","","","Получение документов — кейс: kind=Space",""
"passed","Fri Jun 27 13:27:05 GMT 2025","Fri Jun 27 13:27:06 GMT 2025","714","tests.test_backend.document","test_get_document","","","","Повторный запрос одного и того же документа (kind=Member)",""
"passed","Fri Jun 27 13:27:21 GMT 2025","Fri Jun 27 13:27:25 GMT 2025","4120","tests.test_backend.document","test_get_documents","","","","Сортировка документов по createdAt (kind=Project)",""
"passed","Fri Jun 27 13:27:19 GMT 2025","Fri Jun 27 13:27:19 GMT 2025","175","tests.test_backend.document","test_get_documents","","","","Запрос документов с kind=Project, но с чужим spaceId",""
"passed","Fri Jun 27 13:26:21 GMT 2025","Fri Jun 27 13:26:22 GMT 2025","251","tests.test_backend.board","board_validation_test","","","","Валидация имени борды: exactly 50 chars → ожидали 200",""
"passed","Fri Jun 27 13:27:12 GMT 2025","Fri Jun 27 13:27:15 GMT 2025","2761","tests.test_backend.document","test_get_documents","","","","Пустой результат при отсутствии документов (kind=Project)",""
"skipped","Fri Jun 27 13:26:48 GMT 2025","Fri Jun 27 13:26:48 GMT 2025","0","tests.test_backend.document","test_create_document","","","","test_document_parent_validation[invalid id]",""
"passed","Fri Jun 27 13:27:03 GMT 2025","Fri Jun 27 13:27:04 GMT 2025","948","tests.test_backend.document","test_get_document","","","","Повторный запрос одного и того же документа (kind=Project)",""
"passed","Fri Jun 27 13:26:40 GMT 2025","Fri Jun 27 13:26:40 GMT 2025","594","tests.test_backend.board","test_board","","","","Редактирование поля Select: добавление новых опций с валидным _id",""
"passed","Fri Jun 27 13:26:52 GMT 2025","Fri Jun 27 13:26:53 GMT 2025","403","tests.test_backend.document","test_create_document","","","","Создание документа в чужом space",""
"passed","Fri Jun 27 13:28:16 GMT 2025","Fri Jun 27 13:28:16 GMT 2025","220","tests.test_backend.project","test_project","","","","Создание проекта с пустым slug",""
"passed","Fri Jun 27 13:26:38 GMT 2025","Fri Jun 27 13:26:38 GMT 2025","538","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Boolean",""
"passed","Fri Jun 27 13:28:16 GMT 2025","Fri Jun 27 13:28:17 GMT 2025","227","tests.test_backend.project","test_project","","","","Тест: Проверка предельной длины имени проекта",""
"passed","Fri Jun 27 13:26:24 GMT 2025","Fri Jun 27 13:26:25 GMT 2025","576","tests.test_backend.board","board_validation_test","","","","Валидация поля group description: None (optional) → ожидали 200",""
"passed","Fri Jun 27 13:26:45 GMT 2025","Fri Jun 27 13:26:46 GMT 2025","386","tests.test_backend.document","test_create_document","","","","Создание документа — кейс: [html injection] (ожидается 200)",""
"passed","Fri Jun 27 13:28:21 GMT 2025","Fri Jun 27 13:28:21 GMT 2025","726","tests.test_backend.space","test_space","","","","Test edit space name",""
"passed","Fri Jun 27 13:26:20 GMT 2025","Fri Jun 27 13:26:20 GMT 2025","220","tests.test_backend.board","board_validation_test","","","","Валидация имени борды: none → ожидали 400",""
"passed","Fri Jun 27 13:26:26 GMT 2025","Fri Jun 27 13:26:26 GMT 2025","261","tests.test_backend.board","board_validation_test","","","","Валидация поля limit для board group: None",""
"passed","Fri Jun 27 13:26:36 GMT 2025","Fri Jun 27 13:26:36 GMT 2025","282","tests.test_backend.board","test_board","","","","Создание кастомного поля типа: Select",""
"passed","Fri Jun 27 13:26:21 GMT 2025","Fri Jun 27 13:26:21 GMT 2025","375","tests.test_backend.board","board_validation_test","","","","Валидация имени борды: number instead of string → ожидали 400",""
"passed","Fri Jun 27 13:26:57 GMT 2025","Fri Jun 27 13:26:57 GMT 2025","481","tests.test_backend.document","test_document_access","","","","Попытка получить документ из чужого space (kind=Member) — должен вернуться AccessDenied",""
"passed","Fri Jun 27 13:27:06 GMT 2025","Fri Jun 27 13:27:09 GMT 2025","2819","tests.test_backend.document","test_get_documents","","","","Получение документов — кейс: kind=Project",""
"passed","Fri Jun 27 13:26:43 GMT 2025","Fri Jun 27 13:26:44 GMT 2025","440","tests.test_backend.document","test_create_document","","","","Создание документа — кейс: [title > MAX length (2049)] (ожидается 400)",""
"passed","Fri Jun 27 13:27:04 GMT 2025","Fri Jun 27 13:27:05 GMT 2025","819","tests.test_backend.document","test_get_document","","","","Повторный запрос одного и того же документа (kind=Space)",""
"passed","Fri Jun 27 13:26:33 GMT 2025","Fri Jun 27 13:26:34 GMT 2025","703","tests.test_backend.board","test_board","","","","Добавление новой группы в борду через /CreateBoardGroup: проверка имени, описания и изменения количества групп",""
"passed","Fri Jun 27 13:28:16 GMT 2025","Fri Jun 27 13:28:16 GMT 2025","218","tests.test_backend.project","test_project","","","","Создание проекта с невалидным slug (не латиница)",""
"passed","Fri Jun 27 13:27:11 GMT 2025","Fri Jun 27 13:27:11 GMT 2025","222","tests.test_backend.document","test_get_documents","","","","Негативный кейс: invalid kind",""
"skipped","Fri Jun 27 13:26:48 GMT 2025","Fri Jun 27 13:26:48 GMT 2025","0","tests.test_backend.document","test_create_document","","","","test_document_index_validation[none]",""
"passed","Fri Jun 27 13:27:19 GMT 2025","Fri Jun 27 13:27:19 GMT 2025","190","tests.test_backend.document","test_get_documents","","","","Запрос документов с kind=Space, но с чужим spaceId",""
"passed","Fri Jun 27 13:27:00 GMT 2025","Fri Jun 27 13:27:00 GMT 2025","234","tests.test_backend.document","test_get_document","","","","Негативный кейс: documentId=None",""
"passed","Fri Jun 27 13:26:45 GMT 2025","Fri Jun 27 13:26:45 GMT 2025","485","tests.test_backend.document","test_create_document","","","","Создание документа — кейс: [emoji] (ожидается 200)",""
"passed","Fri Jun 27 13:26:46 GMT 2025","Fri Jun 27 13:26:48 GMT 2025","1622","tests.test_backend.document","test_create_document","","","","Создание дочерних документов, Проверка status_code и title",""
"passed","Fri Jun 27 13:28:17 GMT 2025","Fri Jun 27 13:28:18 GMT 2025","880","tests.test_backend.project","test_project","","","","Тест: Проверка получения проекта по ID",""
"passed","Fri Jun 27 13:26:37 GMT 2025","Fri Jun 27 13:26:38 GMT 2025","568","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Number",""
"passed","Fri Jun 27 13:26:25 GMT 2025","Fri Jun 27 13:26:25 GMT 2025","286","tests.test_backend.board","board_validation_test","","","","Валидация поля limit для board group: 999",""
"passed","Fri Jun 27 13:26:51 GMT 2025","Fri Jun 27 13:26:52 GMT 2025","420","tests.test_backend.document","test_create_document","","","","Создание документа без авторизации",""
"passed","Fri Jun 27 13:26:34 GMT 2025","Fri Jun 27 13:26:34 GMT 2025","749","tests.test_backend.board","test_board","","","","Редактирование группы через /EditBoardGroup: проверка обновления имени, описания, лимита и скрытия",""
"passed","Fri Jun 27 13:26:42 GMT 2025","Fri Jun 27 13:26:42 GMT 2025","456","tests.test_backend.document","test_create_document","","","","Создание документа — кейс: [empty string] (ожидается 400)",""
"passed","Fri Jun 27 13:26:22 GMT 2025","Fri Jun 27 13:26:23 GMT 2025","294","tests.test_backend.board","board_validation_test","","","","Валидация поля group name: empty string → ожидали 400",""
"passed","Fri Jun 27 13:26:49 GMT 2025","Fri Jun 27 13:26:49 GMT 2025","323","tests.test_backend.document","test_create_document","","","","Создание документа - кейс с kind=Member и kindId (ожидается 200)",""
"passed","Fri Jun 27 13:27:12 GMT 2025","Fri Jun 27 13:27:12 GMT 2025","213","tests.test_backend.document","test_get_documents","","","","Негативный кейс: missing kindId",""
"passed","Fri Jun 27 13:27:38 GMT 2025","Fri Jun 27 13:27:39 GMT 2025","785","tests.test_backend.document","test_get_siblings","","","","Проверка отсутствия siblins и родителей для одного корневого документа (kind=Member)","Тест проверки siblins и родителей для родительского документа"
"skipped","Fri Jun 27 13:26:48 GMT 2025","Fri Jun 27 13:26:48 GMT 2025","0","tests.test_backend.document","test_create_document","","","","test_document_index_validation[negative]",""
"passed","Fri Jun 27 13:26:23 GMT 2025","Fri Jun 27 13:26:23 GMT 2025","215","tests.test_backend.board","board_validation_test","","","","Валидация поля group name: None value → ожидали 400",""
"skipped","Fri Jun 27 13:26:48 GMT 2025","Fri Jun 27 13:26:48 GMT 2025","0","tests.test_backend.document","test_create_document","","","","test_document_index_validation[too large]",""
"passed","Fri Jun 27 13:26:27 GMT 2025","Fri Jun 27 13:26:28 GMT 2025","222","tests.test_backend.board","board_validation_test","","","","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Member",""
"passed","Fri Jun 27 13:28:09 GMT 2025","Fri Jun 27 13:28:11 GMT 2025","2204","tests.test_backend.document","test_get_siblings","","","","Получение сиблингов документа (kind=Space)",""
"passed","Fri Jun 27 13:27:00 GMT 2025","Fri Jun 27 13:27:00 GMT 2025","223","tests.test_backend.document","test_get_document","","","","Негативный кейс: documentId=",""
"passed","Fri Jun 27 13:26:24 GMT 2025","Fri Jun 27 13:26:24 GMT 2025","237","tests.test_backend.board","board_validation_test","","","","Валидация поля group description: max valid (1024 chars) → ожидали 200",""
"passed","Fri Jun 27 13:26:35 GMT 2025","Fri Jun 27 13:26:35 GMT 2025","270","tests.test_backend.board","test_board","","","","Создание кастомного поля типа: Boolean",""
"passed","Fri Jun 27 13:28:19 GMT 2025","Fri Jun 27 13:28:19 GMT 2025","274","tests.test_backend.project","test_project","","","","Тест: Проверка архивации проекта",""
"passed","Fri Jun 27 13:27:01 GMT 2025","Fri Jun 27 13:27:01 GMT 2025","249","tests.test_backend.document","test_get_document","","","","Негативный кейс: documentId=abc",""
"passed","Fri Jun 27 13:26:58 GMT 2025","Fri Jun 27 13:26:58 GMT 2025","728","tests.test_backend.document","test_get_document","","","","Успешное получение документа по documentId (kind=Project)",""
"passed","Fri Jun 27 13:26:28 GMT 2025","Fri Jun 27 13:26:29 GMT 2025","603","tests.test_backend.board","test_board","","","","Создание нескольких борд с одинаковым именем в одном проекте",""
"passed","Fri Jun 27 13:26:32 GMT 2025","Fri Jun 27 13:26:33 GMT 2025","493","tests.test_backend.board","test_board","","","","Редактирование борды: изменение имени через /EditBoard",""
"passed","Fri Jun 27 13:28:06 GMT 2025","Fri Jun 27 13:28:09 GMT 2025","2802","tests.test_backend.document","test_get_siblings","","","","Получение сиблингов документа (kind=Project)",""
"passed","Fri Jun 27 13:26:35 GMT 2025","Fri Jun 27 13:26:35 GMT 2025","279","tests.test_backend.board","test_board","","","","Создание кастомного поля типа: Date",""
"passed","Fri Jun 27 13:27:20 GMT 2025","Fri Jun 27 13:27:20 GMT 2025","472","tests.test_backend.document","test_get_documents","","","","Несоответствие kind и kindId — kind=Member с kindId от Project",""
"passed","Fri Jun 27 13:27:20 GMT 2025","Fri Jun 27 13:27:21 GMT 2025","504","tests.test_backend.document","test_get_documents","","","","Несоответствие kind и kindId — kind=Space с kindId от Member",""
"passed","Fri Jun 27 13:26:59 GMT 2025","Fri Jun 27 13:27:00 GMT 2025","237","tests.test_backend.document","test_get_document","","","","Негативный кейс: documentId=nonexistent_id",""
"passed","Fri Jun 27 13:26:24 GMT 2025","Fri Jun 27 13:26:24 GMT 2025","257","tests.test_backend.board","board_validation_test","","","","Валидация поля group description: regular description → ожидали 200",""
"passed","Fri Jun 27 13:26:28 GMT 2025","Fri Jun 27 13:26:28 GMT 2025","205","tests.test_backend.board","board_validation_test","","","","APP-2763: Ошибка при создании борды с длинным заголовком custom field: TaskRelations",""
"passed","Fri Jun 27 13:26:38 GMT 2025","Fri Jun 27 13:26:39 GMT 2025","544","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Date",""
"passed","Fri Jun 27 13:26:26 GMT 2025","Fri Jun 27 13:26:27 GMT 2025","235","tests.test_backend.board","board_validation_test","","","","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Number",""
"passed","Fri Jun 27 13:26:23 GMT 2025","Fri Jun 27 13:26:23 GMT 2025","201","tests.test_backend.board","board_validation_test","","","","Валидация поля group name: too long (51 chars) → ожидали 400",""
"passed","Fri Jun 27 13:26:29 GMT 2025","Fri Jun 27 13:26:29 GMT 2025","288","tests.test_backend.board","test_board","","","","Ошибка при создании борды с None вместо списков в полях groups/typesList/customFields",""
"passed","Fri Jun 27 13:26:30 GMT 2025","Fri Jun 27 13:26:32 GMT 2025","1392","tests.test_backend.board","test_board","","","","Получение списка борд: проверка созданных борд и их обязательных полей(name, projectId, createdAt)",""
"passed","Fri Jun 27 13:26:34 GMT 2025","Fri Jun 27 13:26:35 GMT 2025","256","tests.test_backend.board","test_board","","","","Создание кастомного поля типа: Text",""
"passed","Fri Jun 27 13:27:34 GMT 2025","Fri Jun 27 13:27:38 GMT 2025","3352","tests.test_backend.document","test_get_siblings","","","","Проверка отсутствия siblins и родителей для одного корневого документа (kind=Project)","Тест проверки siblins и родителей для родительского документа"
