"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","593","Повторный запрос одного и того же документа (kind=Project)","tests.test_backend.document","Wed Nov 12 12:31:23 UTC 2025","passed","Wed Nov 12 12:31:23 UTC 2025","","test_get_document","",""
"
    Тест проверяет увеличение счетчика total сабтасок у родительской задачи после добавления сабтасок.
    ","11994","Проверка счетчика сабтасок в taskTable в родительской задаче","create_task","Wed Nov 12 12:33:59 UTC 2025","passed","Wed Nov 12 12:34:11 UTC 2025","","test_taskTable_total_subtask_counter","",""
"","651","Дублирование Personal-документа: создание member, дублирование manager","tests.test_backend.document.access_doc","Wed Nov 12 12:28:11 UTC 2025","passed","Wed Nov 12 12:28:12 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","340","Авторизация: пустой токен '_t=' приводит к Unauthorized 401 ","tests.test_backend.authServis","Wed Nov 12 12:26:57 UTC 2025","passed","Wed Nov 12 12:26:58 UTC 2025","","test_token","",""
"","297","Тест: Проверка архивации проекта","tests.test_backend.project","Wed Nov 12 12:32:43 UTC 2025","passed","Wed Nov 12 12:32:44 UTC 2025","","test_project","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","2649","Проверка index -> ожидаемая позиция задачи в колонке| Пустая группа, индекс не указан ","create_task","Wed Nov 12 12:34:25 UTC 2025","passed","Wed Nov 12 12:34:27 UTC 2025","","test_task_indexing_in_group","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1096","Дублирование Space-документа: создание member, дублирование member","tests.test_backend.document.access_doc","Wed Nov 12 12:28:03 UTC 2025","passed","Wed Nov 12 12:28:04 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","378","Get task: клиент=client_with_access_only_in_project, ожидаемый статус=400","tests.test_backend.task_service.get_task.access_get_task","Wed Nov 12 12:36:29 UTC 2025","passed","Wed Nov 12 12:36:29 UTC 2025","","test_get_task","",""
"
    Тест проверки создания задачи с минимальным набором полей в системе управления проектами под разными ролями.

    Цель теста — убедиться, что можно успешно создать задачу, указав только минимально необходимые данные, и что поведение API зависит от прав пользователя (типа клиента).
    В процессе теста дополнительно валидируются структура созданной задачи, значения по умолчанию, связи (creator, board и пр.), а также удаление задачи после проверки.
    assert_task_keys обеспечивает падение теста при добавлении/удалении ключей с понятным сообщением.

    Ход теста:
        1. Получение клиента согласно переданной роли через фикстуру.
        2. Получение id пользователя, с помощью которого осуществляется создание задачи.
        3. Формирование минимального payload и попытка создать задачу через API.
        4. Проверка статус-кода ответа.
        5. Если задача успешно создана (ответ 200):
            - Проверка наполнения и структуры ответа
    ","1718","Create task with minimal payload: клиент=manager_client, ожидаемый статус=200","access_task","Wed Nov 12 12:33:03 UTC 2025","passed","Wed Nov 12 12:33:05 UTC 2025","","test_create_task","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","18006","Проверка index -> ожидаемая позиция задачи в колонке| Группа из 10 тасок, индекс=0 ","create_task","Wed Nov 12 12:35:08 UTC 2025","passed","Wed Nov 12 12:35:26 UTC 2025","","test_task_indexing_in_group","",""
"
    Тест создает задачу с указанными бордой, группой и индексом=0, и проверяет:
      - корректность задачи,
      - что задача только в одной группе, нет дублей, верный индекс=0.
      - random client_fixture
    ","1437","Создание задачи на доске и проверка: группа, индекс и уникальность размещения","create_task","Wed Nov 12 12:33:14 UTC 2025","passed","Wed Nov 12 12:33:16 UTC 2025","","test_create_task_on_board","",""
"","650","Архивирование Project-документа для роли manager","tests.test_backend.document.access_doc","Wed Nov 12 12:27:28 UTC 2025","passed","Wed Nov 12 12:27:28 UTC 2025","","test_archive_doc","",""
