"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Тест проверки получения списка spaces под разными ролями с валидацией набора полей и типов.
    ","167","Get spaces: клиент=manager_client, ожидаемый статус=200","Space Service","Fri Jan 16 14:26:32 UTC 2026","passed","Fri Jan 16 14:26:32 UTC 2026","","Get spaces access","",""
"
    Проверяет, что при попытке изменить указанное поле через эндпоинт EditTask,
    его значение в ответе API остается неизменным (таким же, как и у исходной задачи).

    Этот тест предназначен для выявления бага, когда поле перезаписывается,
    хотя это недопустимо для данного эндпоинта.
    ","603","Edit Task: НЕГАТИВНЫЙ ТЕСТ - Поле 'deletedAt' не должно меняться","Task Service","Fri Jan 16 14:30:53 UTC 2026","passed","Fri Jan 16 14:30:53 UTC 2026","Negative cases edit Task","Edit Task","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1550","Редактирование Project-документа: создание member, редактирование owner","Document Service","Fri Jan 16 14:22:10 UTC 2026","passed","Fri Jan 16 14:22:12 UTC 2026","","Access document","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","293","Get task: клиент=manager_client, ожидаемый статус=200","Task Service","Fri Jan 16 14:31:16 UTC 2026","passed","Fri Jan 16 14:31:17 UTC 2026","Access get Task","Get Task","",""
"","234","Создание кастомного поля типа: Number","Board Service","Fri Jan 16 14:20:35 UTC 2026","passed","Fri Jan 16 14:20:35 UTC 2026","","test_create_board","",""
"","231","GetTasks project: project без задач — ожидаем пустой список","Task Service","Fri Jan 16 14:32:08 UTC 2026","passed","Fri Jan 16 14:32:08 UTC 2026","Filtered by criteria","Get Tasks","",""
"","209","Get project: клиент=owner_client, ожидаемый статус=200","Project Service","Fri Jan 16 14:26:24 UTC 2026","passed","Fri Jan 16 14:26:24 UTC 2026","","Access project","",""
"
    Проверяет, что при попытке изменить указанное поле через эндпоинт EditTask,
    его значение в ответе API остается неизменным (таким же, как и у исходной задачи).

    Этот тест предназначен для выявления бага, когда поле перезаписывается,
    хотя это недопустимо для данного эндпоинта.
    ","2233","Edit Task: НЕГАТИВНЫЙ ТЕСТ - Поле 'createdAt' не должно меняться","Task Service","Fri Jan 16 14:30:47 UTC 2026","passed","Fri Jan 16 14:30:49 UTC 2026","Negative cases edit Task","Edit Task","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1611","Редактирование Project-документа: создание member, редактирование member","Document Service","Fri Jan 16 14:22:13 UTC 2026","passed","Fri Jan 16 14:22:15 UTC 2026","","Access document","",""
"
    Проверяет, что при попытке изменить указанное поле через эндпоинт EditTask,
    его значение в ответе API остается неизменным (таким же, как и у исходной задачи).

    Этот тест предназначен для выявления бага, когда поле перезаписывается,
    хотя это недопустимо для данного эндпоинта.
    ","654","Edit Task: НЕГАТИВНЫЙ ТЕСТ - Поле 'rightConnectors' не должно меняться","Task Service","Fri Jan 16 14:30:43 UTC 2026","passed","Fri Jan 16 14:30:44 UTC 2026","Negative cases edit Task","Edit Task","",""
"
    Проверяем доступ к списку недавних документов для ролей owner, manager, member, guest.
    Создаются тестовые документы, проверяется их доступность
    и корректный порядок отображения после повторной маркировки.
    ","0","test_get_recent_documents_access_by_roles[project_docs-guest]","Document Service","Fri Jan 16 14:22:56 UTC 2026","skipped","Fri Jan 16 14:22:56 UTC 2026","","Access document","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","18800","Проверка index -> ожидаемая позиция задачи в колонке| Группа из 10 тасок, индекс не указан ","Task Service","Fri Jan 16 14:29:44 UTC 2026","passed","Fri Jan 16 14:30:03 UTC 2026","","Create Task","",""
"","255","Validation project name: Проверка предельной длины имени проекта","Project Service","Fri Jan 16 14:26:12 UTC 2026","passed","Fri Jan 16 14:26:12 UTC 2026","","Validation project","",""
"","2028","Дублирование Personal-документа: создание manager, дублирование owner","Document Service","Fri Jan 16 14:21:27 UTC 2026","passed","Fri Jan 16 14:21:30 UTC 2026","","Access document","",""
"
        Тест проверяет, что при фильтрации по несуществующему milestone возвращается пустой список задач.
        Покрывает проверку передачи milestone из другого спейса/проекта/борды

        Ожидаемый результат:
        - Пустой список задач (tasks == [] или len(tasks) == 0).
        - Ошибки HTTP отсутствуют.
        ","215","GetTasks milestone: milestone из другой доски не возвращает задачи","Task Service","Fri Jan 16 14:32:05 UTC 2026","passed","Fri Jan 16 14:32:05 UTC 2026","Filtered by criteria","Get Tasks","",""
"","269","Create document кейс: [html injection] (ожидается 200)","Document Service","Fri Jan 16 14:24:25 UTC 2026","passed","Fri Jan 16 14:24:25 UTC 2026","","test_create_document","",""
"","1688","Проверяем siblins для нескольктих Child (kind=Project)","Document Service","Fri Jan 16 14:25:51 UTC 2026","passed","Fri Jan 16 14:25:53 UTC 2026","","test_get_siblings","",""
"","515","Редактирование кастомного поля типа: Member","Board Service","Fri Jan 16 14:20:38 UTC 2026","passed","Fri Jan 16 14:20:39 UTC 2026","","test_create_board","",""
"
    Проверяет, что при withArchived=true API возвращает архивные и неархивные задачи, и валидирует поля у архивных.

    Шаги:
    1. Запросить задачи с withArchived=true.
    2. Убедиться, что в выборке есть хотя бы одна архивная задача (archivedAt — строка).
       Если архивных нет — скипнуть тест с сообщением.
    3. Для архивных задач проверить:
       - archivedAt — непустая строка (дата/время),
       - archiver — непустая строка (ID пользователя, заархивировавшего задачу).
    4. Проверить отсутствие дубликатов по _id.
    ","244","GetTasks withArchived: Фильтрация задач withArchived=true — возвращаются и архивные, и неархивные задачи","Task Service","Fri Jan 16 14:32:10 UTC 2026","passed","Fri Jan 16 14:32:10 UTC 2026","Filtered by criteria","Get Tasks","",""
"","1331","Редактирование Personal-документа: создание owner, редактирование owner","Document Service","Fri Jan 16 14:22:16 UTC 2026","passed","Fri Jan 16 14:22:17 UTC 2026","","Access document","",""
"","242","GetTasks dueStart: Проверка сортировки задач по dueStart - ненулевые по убыванию, затем null (в пределах лимита)","Task Service","Fri Jan 16 14:31:40 UTC 2026","passed","Fri Jan 16 14:31:41 UTC 2026","Sort by Direction DESC","Get Tasks","",""
"","218","Create document кейс: [title > MAX length (2049)] (ожидается 400)","Document Service","Fri Jan 16 14:24:24 UTC 2026","passed","Fri Jan 16 14:24:24 UTC 2026","","test_create_document","",""
"
    Тест проверки создания задачи с минимальным набором полей в системе управления проектами под разными ролями.

    Цель теста — убедиться, что можно успешно создать задачу, указав только минимально необходимые данные, и что поведение API зависит от прав пользователя (типа клиента).
    В процессе теста дополнительно валидируются структура созданной задачи, значения по умолчанию, связи (creator, board и пр.), а также удаление задачи после проверки.
    assert_task_keys обеспечивает падение теста при добавлении/удалении ключей с понятным сообщением.
    ","958","Create task with minimal payload: клиент=member_client, ожидаемый статус=200","Task Service","Fri Jan 16 14:26:39 UTC 2026","passed","Fri Jan 16 14:26:40 UTC 2026","Access Task","Create Task","",""
"","1502","Тест архивации и разархивации project: клиент=manager_client, ожидаемый статус=200","Project Service","Fri Jan 16 14:26:15 UTC 2026","passed","Fri Jan 16 14:26:17 UTC 2026","","Access project","",""
"
    Проверяем доступ к списку недавних документов для ролей owner, manager, member, guest.
    Создаются тестовые документы, проверяется их доступность
    и корректный порядок отображения после повторной маркировки.
    ","0","test_get_recent_documents_access_by_roles[space_docs-guest]","Document Service","Fri Jan 16 14:22:56 UTC 2026","skipped","Fri Jan 16 14:22:56 UTC 2026","","Access document","",""
"","447","Create document: Создание документа без авторизации","Document Service","Fri Jan 16 14:24:29 UTC 2026","passed","Fri Jan 16 14:24:30 UTC 2026","","test_create_document","",""
"
    Проверяет, что при archived=true и сортировке по archivedAt в возрастающем порядке,
    задачи действительно отсортированы корректно.
    ","229","GetTasks archived_at_asc: проверка сортировки по archivedAt при archived=true (возрастание)","Task Service","Fri Jan 16 14:31:35 UTC 2026","passed","Fri Jan 16 14:31:35 UTC 2026","Sort by Direction ASC","Get Tasks","",""
"","950","Получение списка борд: проверка, что все созданные борды присутствуют в ответе(board_names)","Board Service","Fri Jan 16 14:20:40 UTC 2026","passed","Fri Jan 16 14:20:41 UTC 2026","","test_get_boards","",""
"","627","Edit document: Два последовательных запроса на редактирование одного документа- проверяем что последнее изменение сохранилось.Space","Document Service","Fri Jan 16 14:24:44 UTC 2026","passed","Fri Jan 16 14:24:44 UTC 2026","","test_edit_document","",""
"Проверяет поведение при передаче пустых строк в качестве параметров","152","GetTasks validation: Проверка поведения при передачи пустой строки в space_id","Task Service","Fri Jan 16 14:32:19 UTC 2026","passed","Fri Jan 16 14:32:19 UTC 2026","","Get Tasks","",""
"Проверка, что эндпоинт возвращает статус 200 и тело с полем tasks (массив).","282","GetTasks smoke: базовый смоук — успешный ответ и массив tasks","Task Service","Fri Jan 16 14:32:10 UTC 2026","passed","Fri Jan 16 14:32:10 UTC 2026","","Get Tasks","",""
"","708","Редактирование Personal-документа: создание manager, редактирование guest","Document Service","Fri Jan 16 14:22:23 UTC 2026","passed","Fri Jan 16 14:22:24 UTC 2026","","Access document","",""
"","736","Дублирование Personal-документа: создание owner, дублирование member","Document Service","Fri Jan 16 14:21:26 UTC 2026","passed","Fri Jan 16 14:21:27 UTC 2026","","Access document","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","692","Дублирование Project-документа: создание member, дублирование guest","Document Service","Fri Jan 16 14:21:12 UTC 2026","passed","Fri Jan 16 14:21:13 UTC 2026","","Access document","",""
"","226","Валидация имени борды:   → ожидали 400","Board Service","Fri Jan 16 14:20:25 UTC 2026","passed","Fri Jan 16 14:20:26 UTC 2026","","board_validation_test","",""
"","445","GetTasks: фильтр по creator: creator=owner_id, ожидаемый статус=200","Task Service","Fri Jan 16 14:31:54 UTC 2026","passed","Fri Jan 16 14:31:54 UTC 2026","Filtered by criteria","Get Tasks","",""
"
    Проверяем сиблинги для нескольких корневых документов (без parent_document_id).
    ","3256","Проверяем siblins для нескольких корневых документов (kind=Project)","Document Service","Fri Jan 16 14:25:28 UTC 2026","passed","Fri Jan 16 14:25:31 UTC 2026","","test_get_siblings","",""
"
    Проверяет успешное редактирование только поля 'priority' задачи.
    ","771","Edit Task: Проверка редактирования поля 'priority'","Task Service","Fri Jan 16 14:31:06 UTC 2026","passed","Fri Jan 16 14:31:07 UTC 2026","Priority edit Task","Edit Task","",""
" ","425","Попытка экспортировать Y-Doc из чужого space(kind=Project)— должен вернуться SpaceIdNotSpecified","Document Service","Fri Jan 16 14:26:10 UTC 2026","passed","Fri Jan 16 14:26:10 UTC 2026","","test_get_y_document","",""
"","274","GetTasks skip: skip=0, limit=20 → возвращаются первые 20","Task Service","Fri Jan 16 14:32:08 UTC 2026","passed","Fri Jan 16 14:32:09 UTC 2026","Filtered by criteria","Get Tasks","",""
"","2512","Archive document: Архивирование Project-документа для роли owner","Document Service","Fri Jan 16 14:20:45 UTC 2026","passed","Fri Jan 16 14:20:48 UTC 2026","","Access document","",""
"","390","GetTasks: фильтр по creator — no_access_to_project (ожидаемый HTTP 200)","Task Service","Fri Jan 16 14:31:55 UTC 2026","passed","Fri Jan 16 14:31:56 UTC 2026","Filtered by criteria","Get Tasks","",""
"
    Проверяет, что при попытке изменить указанное поле через эндпоинт EditTask,
    его значение в ответе API остается неизменным (таким же, как и у исходной задачи).

    Этот тест предназначен для выявления бага, когда поле перезаписывается,
    хотя это недопустимо для данного эндпоинта.
    ","621","Edit Task: НЕГАТИВНЫЙ ТЕСТ - Поле 'parentTask' не должно меняться","Task Service","Fri Jan 16 14:30:40 UTC 2026","passed","Fri Jan 16 14:30:40 UTC 2026","Negative cases edit Task","Edit Task","",""
"
    Проверяет функциональность архивации Space-документа с разными ролями и уровнями доступа.

    Тест создает Space-документ, используя случайного клиента с повышенными правами (владелец, менеджер или участник),
    и оценивает возможность архивации документа на основе предоставленной роли client_fixture.
    Проверяется, что возвращаются корректные коды состояния в зависимости от прав пользователя.
    Дополнительно, в случаях, когда доступ запрещен и ожидаемый статус 403, документ архивируется после теста
    с использованием случайного клиента с повышенными правами.
    ","638","Archive document: Архивирование Space-документа для роли member","Document Service","Fri Jan 16 14:20:44 UTC 2026","passed","Fri Jan 16 14:20:44 UTC 2026","","Access document","",""
"","697","Edit document: Два последовательных запроса на редактирование одного документа- проверяем что последнее изменение сохранилось.Project","Document Service","Fri Jan 16 14:24:43 UTC 2026","passed","Fri Jan 16 14:24:43 UTC 2026","","test_edit_document","",""
"","255","Get document validation: Негативный кейс documentId=None","Document Service","Fri Jan 16 14:25:01 UTC 2026","passed","Fri Jan 16 14:25:01 UTC 2026","","test_get_document","",""
"
    Проверка фильтрации по конкретному проекту для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат указаному проекту;
    ","1603","Доступ к таскам с фильтрацией по project под ролью Member (HTTP 200)","Task Service","Fri Jan 16 14:31:31 UTC 2026","passed","Fri Jan 16 14:31:32 UTC 2026","Access get Tasks","Get Tasks","",""
"
    Test to verify negative access scenarios for Project

    ","441","Get project: Негативный тест доступ к борде клиент=foreign_client, ожидаемый статус=403","Project Service","Fri Jan 16 14:26:25 UTC 2026","passed","Fri Jan 16 14:26:25 UTC 2026","","Access project","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","19736","Проверка index -> ожидаемая позиция задачи в колонке| Группа из 10 тасок, индекс=9 ","Task Service","Fri Jan 16 14:29:25 UTC 2026","passed","Fri Jan 16 14:29:44 UTC 2026","","Create Task","",""
"Проверяем что пользователи могут получить только свои personal документы","435","Проверка доступа к personal документу для роли guest","Document Service","Fri Jan 16 14:22:52 UTC 2026","passed","Fri Jan 16 14:22:52 UTC 2026","","Access document","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1881","Проверка доступа к siblings Project-документа: создатель - manager, просматривающий - guest","Document Service","Fri Jan 16 14:23:32 UTC 2026","passed","Fri Jan 16 14:23:34 UTC 2026","","Access document","",""
