"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 18 07:43:48 UTC 2026","Tue Aug 18 07:43:48 UTC 2026","186","Public API","History","Invalid Values","","","[Negative] невалидный формат kindId → 400","
    kindId должен быть валидным ObjectId. Невалидный формат возвращает 400.
    "
"passed","Tue Aug 18 07:43:45 UTC 2026","Tue Aug 18 07:43:46 UTC 2026","594","Public API","History","Event Keys","","","[Negative] eventKeys=task_created (lowercase) → 400 (InvalidKind)","Невалидный eventKeys возвращает 400."
"passed","Tue Aug 18 07:44:15 UTC 2026","Tue Aug 18 07:44:16 UTC 2026","182","Public API","History","Pagination","","","[Negative] limit=0 → 400 (limit must be a positive number)","Невалидный limit (0, отрицательный) возвращает 400."
"passed","Tue Aug 18 07:43:55 UTC 2026","Tue Aug 18 07:43:55 UTC 2026","181","Public API","History","Missing Params","","","[Negative] без 'spaceId' → 400 (IncorrectId)","
    При отсутствии любого обязательного параметра (spaceId, kind, kindId) возвращается 400.
    "
"skipped","Tue Aug 18 07:43:30 UTC 2026","Tue Aug 18 07:43:30 UTC 2026","194","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='123' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Tue Aug 18 07:43:57 UTC 2026","Tue Aug 18 07:43:57 UTC 2026","191","Public API","History","Missing Params","","","[Negative] без 'kindId' → 400 (IncorrectId)","
    При отсутствии любого обязательного параметра (spaceId, kind, kindId) возвращается 400.
    "
"skipped","Tue Aug 18 07:43:26 UTC 2026","Tue Aug 18 07:43:27 UTC 2026","185","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='10.08.2026' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"skipped","Tue Aug 18 07:44:04 UTC 2026","Tue Aug 18 07:44:04 UTC 2026","195","Public API","History","Nonexistent IDs","","","[Negative] несуществующий kindId kind='Task' → 500 (BUG)","
    Запрос с несуществующим kindId для каждого вида сущности.
    BUG: все kind возвращают 500 — сервер не обрабатывает случай несуществующей сущности.
    Ожидаемое поведение после фикса: Space/Project → 403 AccessDenied, Task/Document/Milestone → 400 NotFound.
    "
"passed","Tue Aug 18 07:43:34 UTC 2026","Tue Aug 18 07:43:34 UTC 2026","210","Public API","History","Date Range","","","[Space] dateRangeStart=08-14 — все items >= start","Только dateRangeStart — все items >= start."
"passed","Tue Aug 18 07:44:08 UTC 2026","Tue Aug 18 07:44:08 UTC 2026","192","Public API","History","Pagination","","","limit=5 возвращает ровно 5 items и hasMore=true","limit ограничивает количество items в ответе."
"passed","Tue Aug 18 07:44:14 UTC 2026","Tue Aug 18 07:44:14 UTC 2026","192","Public API","History","Pagination","","","limit=1 возвращает ровно 1 item","limit=1 возвращает ровно 1 item."
"skipped","Tue Aug 18 07:43:29 UTC 2026","Tue Aug 18 07:43:29 UTC 2026","210","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='2026/08/10' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Tue Aug 18 07:43:25 UTC 2026","Tue Aug 18 07:43:25 UTC 2026","236","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Tue Aug 18 07:44:33 UTC 2026","Tue Aug 18 07:44:33 UTC 2026","178","Public API","Authorization","Auth Errors","","","[Negative] невалидный токен → 401","
    Проверяем что с некорректным токеном любой эндпоинт публичного API возвращает 401.
    "
"passed","Tue Aug 18 07:44:28 UTC 2026","Tue Aug 18 07:44:30 UTC 2026","1576","Public API","History","Rate Limit","","","Быстрые последовательные запросы — 429 Rate Limit","Rate limit публичного API — 1 запрос в секунду.
    Отправляем до 20 запросов подряд без пауз через клиент без retry.
    Ожидаем, что сервер вернёт 429 Too Many Requests на одном из запросов."
"passed","Tue Aug 18 07:44:20 UTC 2026","Tue Aug 18 07:44:21 UTC 2026","349","Public API","History","History Kinds","","","GetHistory kind='Project' возвращает 200 и items (Project)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Tue Aug 18 07:44:00 UTC 2026","Tue Aug 18 07:44:00 UTC 2026","221","Public API","History","Nonexistent IDs","","","[Negative] чужой spaceId → ValidationErrors/IncorrectId","
    Запрос к space без доступа возвращает 200 + ValidationErrors/IncorrectId.
    TODO: уточнить после фикса — ожидается пустой items или другой код ошибки.
    "
"passed","Tue Aug 18 07:43:09 UTC 2026","Tue Aug 18 07:43:19 UTC 2026","9968","Public API","History","Date Range","","","[Space] dateRange за пределами данных — пустой items","dateRangeStart в будущем / dateRangeEnd в прошлом — пустой items."
"skipped","Tue Aug 18 07:44:01 UTC 2026","Tue Aug 18 07:44:01 UTC 2026","189","Public API","History","Nonexistent IDs","","","[Negative] несуществующий kindId kind='Space' → 500 (BUG)","
    Запрос с несуществующим kindId для каждого вида сущности.
    BUG: все kind возвращают 500 — сервер не обрабатывает случай несуществующей сущности.
    Ожидаемое поведение после фикса: Space/Project → 403 AccessDenied, Task/Document/Milestone → 400 NotFound.
    "
"passed","Tue Aug 18 07:44:24 UTC 2026","Tue Aug 18 07:44:24 UTC 2026","190","Public API","History","History Kinds","","","GetHistory kind='Document' возвращает 200 и items (Document)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Tue Aug 18 07:44:27 UTC 2026","Tue Aug 18 07:44:27 UTC 2026","366","Public API","History","Positive","","","Элементы items в ответе содержат обязательные поля","
    Проверяем структуру элементов items в ответе:
    - обязательные поля (_id, key, createdAt, type, data, creatorId) присутствуют в каждом элементе
    - источник: интерфейс IHistory
    "
"passed","Tue Aug 18 07:43:43 UTC 2026","Tue Aug 18 07:43:44 UTC 2026","619","Public API","History","Event Keys","","","eventKeys=[TASK_CREATED, PROJECT_CREATED] — оба типа в ответе","eventKeys с несколькими значениями фильтрует по всем указанным типам."
"skipped","Tue Aug 18 07:43:21 UTC 2026","Tue Aug 18 07:43:22 UTC 2026","1140","Public API","History","Date Range","","","[Space][Negative] dateRangeStart > dateRangeEnd → 400","dateRangeStart > dateRangeEnd — дата начала позже даты конца.

    Сейчас сервер возвращает 200 + пустой items, но ожидается 400 —
    клиент явно ошибся, лучше сообщить об этом чем молча вернуть пустоту.
    "
"passed","Tue Aug 18 07:43:47 UTC 2026","Tue Aug 18 07:43:47 UTC 2026","193","Public API","History","Invalid Values","","","[Negative] невалидный формат spaceId → 400","
    spaceId должен быть валидным ObjectId. Невалидный формат возвращает 400.
    "
"passed","Tue Aug 18 07:44:22 UTC 2026","Tue Aug 18 07:44:22 UTC 2026","199","Public API","History","History Kinds","","","GetHistory kind='Task' возвращает 200 и items (Task)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Tue Aug 18 07:43:54 UTC 2026","Tue Aug 18 07:43:54 UTC 2026","205","Public API","History","Invalid Values","","","[Negative] kind='123' → 400 (numeric_123)","
    kind должен быть одним из допустимых значений enum.
    Любое другое значение возвращает 400.
    "
"skipped","Tue Aug 18 07:44:06 UTC 2026","Tue Aug 18 07:44:07 UTC 2026","959","Public API","History","Nonexistent IDs","","","[Negative] несуществующий kindId kind='Milestone' → 500 (BUG)","
    Запрос с несуществующим kindId для каждого вида сущности.
    BUG: все kind возвращают 500 — сервер не обрабатывает случай несуществующей сущности.
    Ожидаемое поведение после фикса: Space/Project → 403 AccessDenied, Task/Document/Milestone → 400 NotFound.
    "
"passed","Tue Aug 18 07:43:56 UTC 2026","Tue Aug 18 07:43:56 UTC 2026","182","Public API","History","Missing Params","","","[Negative] без 'kind' → 400 (InvalidKind)","
    При отсутствии любого обязательного параметра (spaceId, kind, kindId) возвращается 400.
    "
"passed","Tue Aug 18 07:44:17 UTC 2026","Tue Aug 18 07:44:17 UTC 2026","584","Public API","History","Pagination","","","[Negative] limit=-1 → 400 (limit must be a positive number)","Невалидный limit (0, отрицательный) возвращает 400."
"passed","Tue Aug 18 07:43:24 UTC 2026","Tue Aug 18 07:43:24 UTC 2026","604","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='not-a-date' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Tue Aug 18 07:43:31 UTC 2026","Tue Aug 18 07:43:33 UTC 2026","1824","Public API","History","Date Range","","","[Space] dateRange [08-12, 08-14) — start включительно, end исключительно","dateRange [start, end) — items внутри интервала, нет items вне."
"passed","Tue Aug 18 07:43:35 UTC 2026","Tue Aug 18 07:43:36 UTC 2026","621","Public API","History","Date Range","","","[Space] dateRangeEnd=08-15 — все items < end","Только dateRangeEnd — все items < end."
"passed","Tue Aug 18 07:43:20 UTC 2026","Tue Aug 18 07:43:20 UTC 2026","198","Public API","History","Date Range","","","[Space] dateRangeStart == dateRangeEnd — пустой items","dateRangeStart == dateRangeEnd — нулевой интервал, пустой items.

    API использует полуоткрытый интервал [start, end).
    Когда start == end, условие start <= T < start невозможно — пустой результат корректен.
    "
"skipped","Tue Aug 18 07:44:05 UTC 2026","Tue Aug 18 07:44:05 UTC 2026","534","Public API","History","Nonexistent IDs","","","[Negative] несуществующий kindId kind='Document' → 500 (BUG)","
    Запрос с несуществующим kindId для каждого вида сущности.
    BUG: все kind возвращают 500 — сервер не обрабатывает случай несуществующей сущности.
    Ожидаемое поведение после фикса: Space/Project → 403 AccessDenied, Task/Document/Milestone → 400 NotFound.
    "
"passed","Tue Aug 18 07:44:12 UTC 2026","Tue Aug 18 07:44:13 UTC 2026","1038","Public API","History","Pagination","","","limit=1000 (больше всех событий) — hasMore=false, все items","limit больше общего количества событий — возвращает все items и hasMore=false."
"passed","Tue Aug 18 07:43:51 UTC 2026","Tue Aug 18 07:43:51 UTC 2026","584","Public API","History","Invalid Values","","","[Negative] kind='space' → 400 (lowercase_space)","
    kind должен быть одним из допустимых значений enum.
    Любое другое значение возвращает 400.
    "
"skipped","Tue Aug 18 07:44:02 UTC 2026","Tue Aug 18 07:44:03 UTC 2026","188","Public API","History","Nonexistent IDs","","","[Negative] несуществующий kindId kind='Project' → 500 (BUG)","
    Запрос с несуществующим kindId для каждого вида сущности.
    BUG: все kind возвращают 500 — сервер не обрабатывает случай несуществующей сущности.
    Ожидаемое поведение после фикса: Space/Project → 403 AccessDenied, Task/Document/Milestone → 400 NotFound.
    "
"passed","Tue Aug 18 07:43:52 UTC 2026","Tue Aug 18 07:43:53 UTC 2026","323","Public API","History","Invalid Values","","","[Negative] kind='SPACE' → 400 (uppercase_SPACE)","
    kind должен быть одним из допустимых значений enum.
    Любое другое значение возвращает 400.
    "
"passed","Tue Aug 18 07:43:40 UTC 2026","Tue Aug 18 07:43:40 UTC 2026","195","Public API","History","Date Range","","","[Project] dateRangeStart=08-14 — все items >= start","Только dateRangeStart для kind=Project — все items >= start."
"passed","Tue Aug 18 07:43:37 UTC 2026","Tue Aug 18 07:43:39 UTC 2026","1564","Public API","History","Date Range","","","[Project] dateRange [08-12, 08-14) — start включительно, end исключительно","dateRange [start, end) для kind=Project."
"passed","Tue Aug 18 07:43:58 UTC 2026","Tue Aug 18 07:43:59 UTC 2026","604","Public API","History","Nonexistent IDs","","","[Negative] несуществующий spaceId → ValidationErrors/IncorrectId","
    Запрос с несуществующим spaceId возвращает 200 + ValidationErrors/IncorrectId.
    TODO: уточнить после фикса — ожидается пустой items или другой код ошибки.
    "
"skipped","Tue Aug 18 07:43:28 UTC 2026","Tue Aug 18 07:43:28 UTC 2026","362","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='08-10-2026' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Tue Aug 18 07:44:09 UTC 2026","Tue Aug 18 07:44:11 UTC 2026","1779","Public API","History","Pagination","","","nextCursor возвращает следующую страницу без дубликатов","Курсорная пагинация: nextCursor — это число (offset от начала выборки).
    При передаче nextCursor сервер возвращает items начиная с этой позиции.
    Страницы не должны пересекаться — каждый item появляется только на одной странице."
"passed","Tue Aug 18 07:43:49 UTC 2026","Tue Aug 18 07:43:50 UTC 2026","637","Public API","History","Invalid Values","","","[Negative] kind='Board' → 400 (unsupported_kind_Board)","
    kind должен быть одним из допустимых значений enum.
    Любое другое значение возвращает 400.
    "
"passed","Tue Aug 18 07:44:25 UTC 2026","Tue Aug 18 07:44:26 UTC 2026","348","Public API","History","Positive","","","Валидный запрос возвращает 200 и корректную структуру ответа","
    Проверяем базовую доступность эндпоинта:
    - статус 200
    - тело содержит items (список) и page (hasMore + nextCursor при наличии)
    "
"passed","Tue Aug 18 07:43:42 UTC 2026","Tue Aug 18 07:43:42 UTC 2026","204","Public API","History","Event Keys","","","eventKeys=TASK_CREATED — только события TASK_CREATED","eventKeys с одним значением фильтрует только указанный тип событий."
"passed","Tue Aug 18 07:44:23 UTC 2026","Tue Aug 18 07:44:23 UTC 2026","196","Public API","History","History Kinds","","","GetHistory kind='Milestone' возвращает 200 и items (Milestone)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Tue Aug 18 07:43:41 UTC 2026","Tue Aug 18 07:43:41 UTC 2026","381","Public API","History","Date Range","","","[Project] dateRangeEnd=08-15 — все items < end","Только dateRangeEnd для kind=Project — все items < end."
"passed","Tue Aug 18 07:44:18 UTC 2026","Tue Aug 18 07:44:19 UTC 2026","1106","Public API","History","History Kinds","","","GetHistory kind='Space' возвращает 200 и items (Space)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Tue Aug 18 07:44:31 UTC 2026","Tue Aug 18 07:44:32 UTC 2026","1470","Public API","Authorization","Auth Errors","","","[Negative] запрос без токена → 401","
    Проверяем что без Authorization header любой эндпоинт публичного API возвращает 401.
    "
