"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 14 10:20:34 UTC 2026","Mon Sep 14 10:20:35 UTC 2026","197","Public API","History","Date Range","","","[Project] dateRange [2026-08-25, 2026-08-27) — start включительно, end исключительно","dateRange [start, end) для kind=Project — динамические даты из реальных событий."
"passed","Mon Sep 14 10:20:50 UTC 2026","Mon Sep 14 10:20:51 UTC 2026","355","Public API","History","History Kinds","","","GetHistory kind='Space' возвращает 200 и items (Space)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Mon Sep 14 10:20:57 UTC 2026","Mon Sep 14 10:20:57 UTC 2026","353","Public API","History","Positive","","","Валидный запрос возвращает 200 и корректную структуру ответа","
    Проверяем базовую доступность эндпоинта:
    - статус 200
    - тело содержит items (список) и page (hasMore + nextCursor при наличии)
    "
"passed","Mon Sep 14 10:20:55 UTC 2026","Mon Sep 14 10:20:56 UTC 2026","208","Public API","History","History Kinds","","","GetHistory kind='Document' возвращает 200 и items (Document)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Mon Sep 14 10:20:36 UTC 2026","Mon Sep 14 10:20:36 UTC 2026","196","Public API","History","Date Range","","","[Project] dateRangeStart=2026-08-25 — все items >= start","Только dateRangeStart для kind=Project — все items >= start."
"skipped","Mon Sep 14 10:20:24 UTC 2026","Mon Sep 14 10:20:24 UTC 2026","191","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='10.08.2026' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Mon Sep 14 10:20:53 UTC 2026","Mon Sep 14 10:20:53 UTC 2026","192","Public API","History","History Kinds","","","GetHistory kind='Task' возвращает 200 и items (Task)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Mon Sep 14 10:20:30 UTC 2026","Mon Sep 14 10:20:31 UTC 2026","414","Public API","History","Date Range","","","[Space] dateRangeStart=2026-08-25 — все items >= start","Только dateRangeStart — все items >= start.

    Фильтрация по дню первого события.
    "
"passed","Mon Sep 14 10:20:16 UTC 2026","Mon Sep 14 10:20:17 UTC 2026","196","Public API","History","Date Range","","","[Space] dateRangeStart == dateRangeEnd (2026-08-25) — пустой items","dateRangeStart == dateRangeEnd — нулевой интервал [day, day), items пустой.

    Берём день, в котором точно есть события (дата первого события спейса),
    и передаём start == end. Полуоткрытый интервал [start, end) с нулевой длиной
    не может захватить ни одного события — проверяем что API возвращает пустой items,
    а не все события за этот день (что было бы при закрытом интервале [start, end]).

    Примечание: на фронте при выборе одного дня пользователь видит события,
    потому что фронт отправляет start=00:00, end=23:59 (почти полные сутки).
    Здесь мы проверяем поведение именно API при start == end.
    "
"passed","Mon Sep 14 10:20:37 UTC 2026","Mon Sep 14 10:20:37 UTC 2026","203","Public API","History","Date Range","","","[Project] dateRangeEnd=2026-09-04 — все items < end","Только dateRangeEnd для kind=Project — все items < end."
"passed","Mon Sep 14 10:20:42 UTC 2026","Mon Sep 14 10:20:42 UTC 2026","196","Public API","History","Pagination","","","limit=5 возвращает ровно 5 items и hasMore=true","limit ограничивает количество items в ответе."
"passed","Mon Sep 14 10:20:38 UTC 2026","Mon Sep 14 10:20:38 UTC 2026","197","Public API","History","Event Keys","","","eventKeys=TASK_CREATED — только события TASK_CREATED","eventKeys с одним значением фильтрует только указанный тип событий."
"passed","Mon Sep 14 10:20:32 UTC 2026","Mon Sep 14 10:20:32 UTC 2026","360","Public API","History","Date Range","","","[Space] dateRangeEnd=2026-09-04 — все items < end","Только dateRangeEnd — все items < end.

    Фильтрация по дню после последнего события.
    "
"passed","Mon Sep 14 10:20:22 UTC 2026","Mon Sep 14 10:20:23 UTC 2026","537","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Mon Sep 14 10:20:43 UTC 2026","Mon Sep 14 10:20:45 UTC 2026","1386","Public API","History","Pagination","","","nextCursor возвращает следующую страницу без дубликатов","Курсорная пагинация: nextCursor — это число (offset от начала выборки).
    При передаче nextCursor сервер возвращает items начиная с этой позиции.
    Страницы не должны пересекаться — каждый item появляется только на одной странице."
"passed","Mon Sep 14 10:20:54 UTC 2026","Mon Sep 14 10:20:54 UTC 2026","237","Public API","History","History Kinds","","","GetHistory kind='Milestone' возвращает 200 и items (Milestone)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Mon Sep 14 10:20:58 UTC 2026","Mon Sep 14 10:20:58 UTC 2026","410","Public API","History","Positive","","","Элементы items в ответе содержат обязательные поля","
    Проверяем структуру элементов items в ответе:
    - обязательные поля (_id, key, createdAt, type, data, creatorId) присутствуют в каждом элементе
    - источник: интерфейс IHistory
    "
"passed","Mon Sep 14 10:20:39 UTC 2026","Mon Sep 14 10:20:39 UTC 2026","203","Public API","History","Event Keys","","","eventKeys=[TASK_CREATED, PROJECT_CREATED] — оба типа в ответе","eventKeys с несколькими значениями фильтрует по всем указанным типам."
"passed","Mon Sep 14 10:20:59 UTC 2026","Mon Sep 14 10:21:00 UTC 2026","584","Public API","History","Rate Limit","","","Быстрые последовательные запросы — 429 Rate Limit","Rate limit публичного API — 1 запрос в секунду.
    Отправляем до 20 запросов подряд без пауз через клиент без retry.
    Ожидаем, что сервер вернёт 429 Too Many Requests на одном из запросов."
"passed","Mon Sep 14 10:20:46 UTC 2026","Mon Sep 14 10:20:46 UTC 2026","354","Public API","History","Pagination","","","limit=1000 (больше всех событий) — hasMore=false, все items","limit больше общего количества событий — возвращает все items и hasMore=false."
"skipped","Mon Sep 14 10:20:28 UTC 2026","Mon Sep 14 10:20:28 UTC 2026","365","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='123' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"skipped","Mon Sep 14 10:20:26 UTC 2026","Mon Sep 14 10:20:27 UTC 2026","357","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='2026/08/10' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Mon Sep 14 10:20:52 UTC 2026","Mon Sep 14 10:20:52 UTC 2026","191","Public API","History","History Kinds","","","GetHistory kind='Project' возвращает 200 и items (Project)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Mon Sep 14 10:20:18 UTC 2026","Mon Sep 14 10:20:18 UTC 2026","357","Public API","History","Date Range","","","[Space] один день 2026-08-25 [00:00, 23:59:59.999) — сценарий фронта","Выбор одного дня [00:00, 23:59:59.999) — сценарий фронта.

    Фронт при выборе одного дня отправляет start=00:00, end=23:59.
    Проверяем что API возвращает события за этот день,
    и все createdAt попадают в границы выбранного дня.
    "
"passed","Mon Sep 14 10:20:47 UTC 2026","Mon Sep 14 10:20:47 UTC 2026","194","Public API","History","Pagination","","","limit=1 возвращает ровно 1 item","limit=1 возвращает ровно 1 item."
"passed","Mon Sep 14 10:20:21 UTC 2026","Mon Sep 14 10:20:21 UTC 2026","453","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='not-a-date' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Mon Sep 14 10:20:29 UTC 2026","Mon Sep 14 10:20:29 UTC 2026","356","Public API","History","Date Range","","","[Space] dateRange [2026-08-25, 2026-08-27) — start включительно, end исключительно","dateRange [start, end) — items внутри интервала, нет items вне.

    Фильтрация по дням — как на фронте, где пользователь выбирает даты без времени.
    "
"passed","Mon Sep 14 10:20:49 UTC 2026","Mon Sep 14 10:20:49 UTC 2026","192","Public API","History","Pagination","","","[Negative] limit=-1 → 400 (limit must be a positive number)","Невалидный limit (0, отрицательный) возвращает 400."
"passed","Mon Sep 14 10:20:48 UTC 2026","Mon Sep 14 10:20:48 UTC 2026","188","Public API","History","Pagination","","","[Negative] limit=0 → 400 (limit must be a positive number)","Невалидный limit (0, отрицательный) возвращает 400."
"passed","Mon Sep 14 10:20:12 UTC 2026","Mon Sep 14 10:20:14 UTC 2026","1781","Public API","History","Date Range","","","[Space] dateRange за пределами данных — пустой items","dateRangeStart в будущем / dateRangeEnd в прошлом — пустой items."
"skipped","Mon Sep 14 10:20:25 UTC 2026","Mon Sep 14 10:20:25 UTC 2026","363","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='08-10-2026' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"skipped","Mon Sep 14 10:20:19 UTC 2026","Mon Sep 14 10:20:20 UTC 2026","597","Public API","History","Date Range","","","[Space][Negative] dateRangeStart > dateRangeEnd → 400","dateRangeStart > dateRangeEnd — дата начала позже даты конца.

    Сейчас сервер возвращает 200 + пустой items, но ожидается 400 —
    клиент явно ошибся, лучше сообщить об этом чем молча вернуть пустоту.
    "
