"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Проверяем доступ к списку недавних документов для ролей owner, manager, member, guest.
    Создаются тестовые документы, проверяется их доступность
    и корректный порядок отображения после повторной маркировки.
    ","0","test_get_recent_documents_access_by_roles[project_docs-guest]","Document Service","Thu Jan 15 09:03:12 UTC 2026","skipped","Thu Jan 15 09:03:12 UTC 2026","","Access document","",""
"
    Тестирование создания подзадачи разными пользовательскими ролями и проверка
    ожидаемого поведения на основе прав доступа роли.

    Этот тест оценивает может ли клиент с разными уровнями доступа создавать
    подзадачу для родительской задачи. Также проверяются корректные связи между
    родительской задачей и подзадачей, включая поля `parentTask` и `subtasks`.
    ","871","Тестирование создания подзадачи разными пользовательскими ролями: клиент=guest_client, ожидаемый статус=403","Task Service","Thu Jan 15 09:06:44 UTC 2026","passed","Thu Jan 15 09:06:45 UTC 2026","Access create Task","Create Task","",""
"","1269","Get documents: Получение документов — кейс: kind=Project","Document Service","Thu Jan 15 09:05:14 UTC 2026","passed","Thu Jan 15 09:05:15 UTC 2026","","test_get_documents","",""
"","636","Добавление новой группы в борду через /CreateBoardGroup: проверка имени, описания и изменения количества групп","Board Service","Thu Jan 15 09:00:55 UTC 2026","passed","Thu Jan 15 09:00:55 UTC 2026","","test_create_board","",""
"","205","GetTasks project: project не принадлежит space — ожидаем пустой список задач","Task Service","Thu Jan 15 09:14:34 UTC 2026","passed","Thu Jan 15 09:14:34 UTC 2026","Filtered by criteria","Get Tasks","",""
"
    Проверяет, что при попытке редактирования задачи с повторяющимися типами
    возвращается ошибка и корректное сообщение.
    ","0","Edit Task Types: Проверка ошибки при передаче повторяющихся типов (APP-4046)","Task Service","Thu Jan 15 09:11:43 UTC 2026","skipped","Thu Jan 15 09:11:43 UTC 2026","Types edit Task","Edit Task","",""
"","221","GetTasks project: project без задач — ожидаем пустой список","Task Service","Thu Jan 15 09:14:35 UTC 2026","passed","Thu Jan 15 09:14:35 UTC 2026","Filtered by criteria","Get Tasks","",""
"","806","Проверка удаления задачи для роли 'guest_client' (ожидаемый статус: 403)","Task Service","Thu Jan 15 09:10:53 UTC 2026","passed","Thu Jan 15 09:10:53 UTC 2026","Access del Task","Delete Task","",""
"","757","Archive document: Архивирование Project-документа для роли manager","Document Service","Thu Jan 15 09:01:08 UTC 2026","passed","Thu Jan 15 09:01:08 UTC 2026","","Access document","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1780","Проверка доступа к siblings Space-документа: создатель - owner, просматривающий - owner","Document Service","Thu Jan 15 09:03:12 UTC 2026","passed","Thu Jan 15 09:03:14 UTC 2026","","Access document","",""
"","1123","Edit Task: проверка редактирования всех опциональных полей задачи для роли manager_client","Task Service","Thu Jan 15 09:10:58 UTC 2026","passed","Thu Jan 15 09:11:00 UTC 2026","Access edit Task","Edit Task","",""
"
        GetTasks: фильтр по parentTask — собрать уникальные parentId (not None) с board_with_tasks и проверить фильтрацию
    ","2244","GetTasks parentTask: проверяет фильтрацию GetTasks по parentTask.","Task Service","Thu Jan 15 09:14:32 UTC 2026","passed","Thu Jan 15 09:14:34 UTC 2026","Filtered by criteria","Get Tasks","",""
"","216","GetTasks ids: дубликаты во входных ids","Task Service","Thu Jan 15 09:14:12 UTC 2026","passed","Thu Jan 15 09:14:12 UTC 2026","Filtered by criteria","Get Tasks","",""
"","409","GetTasks: фильтр по creator: creator=owner_id, ожидаемый статус=200","Task Service","Thu Jan 15 09:14:08 UTC 2026","passed","Thu Jan 15 09:14:08 UTC 2026","Filtered by criteria","Get Tasks","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1125","Дублирование Project-документа: создание owner, дублирование member","Document Service","Thu Jan 15 09:01:23 UTC 2026","passed","Thu Jan 15 09:01:24 UTC 2026","","Access document","",""
"
        Тест проверяет фильтрацию задач по нескольким milestone с OR-поведением.

        Цель:
        Убедиться, что каждая возвращённая задача содержит хотя бы один из указанных milestones.

        Ожидаемый результат:
        - Все задачи удовлетворяют условию OR (ms1 или ms2).
        - Ошибки HTTP отсутствуют.
        ","662","GetTasks milestone: Фильтрация задач по нескольким milestones (OR-поведение)","Task Service","Thu Jan 15 09:14:30 UTC 2026","passed","Thu Jan 15 09:14:31 UTC 2026","Filtered by criteria","Get Tasks","",""
"
    Проверяет, что при archived=true и сортировке по archivedAt в возрастающем порядке,
    задачи действительно отсортированы корректно.
    ","254","GetTasks archived_at_asc: проверка сортировки по archivedAt при archived=true (возрастание)","Task Service","Thu Jan 15 09:13:32 UTC 2026","passed","Thu Jan 15 09:13:33 UTC 2026","Sort by Direction ASC","Get Tasks","",""
