"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1052","Дублирование Project-документа: создание member, дублирование manager","tests.test_backend.document.access_doc","Fri Nov 07 12:15:36 UTC 2025","passed","Fri Nov 07 12:15:37 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","0","Редактирование кастомного поля типа: Boolean","tests.test_backend.board","Fri Nov 07 12:15:17 UTC 2025","failed","Fri Nov 07 12:15:17 UTC 2025","","test_create_board","",""
"","0","test_board_name_validation[exactly 50 chars]","tests.test_backend.board","Fri Nov 07 12:15:17 UTC 2025","failed","Fri Nov 07 12:15:17 UTC 2025","","board_validation_test","",""
"","0","test_document_foreign_access_denied_for_foreign_space[project]","tests.test_backend.document.access_doc","Fri Nov 07 12:15:30 UTC 2025","failed","Fri Nov 07 12:15:30 UTC 2025","","test_doc_access_for_foreign","",""
"
    Test to verify negative access scenarios for a board.

    ","845","Негативный тест на доступ к борде: клиент=client_with_access_only_in_project, ожидаемый статус=403","tests.test_backend.board.access_board","Fri Nov 07 12:15:16 UTC 2025","passed","Fri Nov 07 12:15:16 UTC 2025","","test_matrix_access_board","",""
"","653","Архивирование Personal-документа для роли owner, документ создан в роли Member","tests.test_backend.document.access_doc","Fri Nov 07 12:15:22 UTC 2025","failed","Fri Nov 07 12:15:23 UTC 2025","","test_archive_doc","",""
"","0","Валидация поля limit для board group: 999","tests.test_backend.board","Fri Nov 07 12:15:17 UTC 2025","failed","Fri Nov 07 12:15:17 UTC 2025","","board_validation_test","",""
"","0","Редактирование поля Select: добавление новых опций с валидным _id","tests.test_backend.board","Fri Nov 07 12:15:17 UTC 2025","failed","Fri Nov 07 12:15:17 UTC 2025","","test_create_board","",""
"
    Test to verify negative access scenarios for a board.

    ","237","Негативный тест на доступ к борде: клиент=foreign_client, ожидаемый статус=403","tests.test_backend.board.access_board","Fri Nov 07 12:15:15 UTC 2025","passed","Fri Nov 07 12:15:15 UTC 2025","","test_matrix_access_board","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","545","Создание Space-документа для роли manager","tests.test_backend.document.access_doc","Fri Nov 07 12:15:25 UTC 2025","passed","Fri Nov 07 12:15:26 UTC 2025","","test_create_doc_access_by_roles","",""
