"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","652","Проверка граничной валидации длины title: LENGTH = 2048 for Space","tests.test_backend.document","Sat Dec 06 04:17:38 UTC 2025","passed","Sat Dec 06 04:17:39 UTC 2025","","test_edit_document","",""
"","270","Валидация имени борды: exactly 50 chars → ожидали 200","tests.test_backend.board","Sat Dec 06 04:12:46 UTC 2025","passed","Sat Dec 06 04:12:47 UTC 2025","","board_validation_test","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","1587","Проверка доступа к siblings персонального документа: создатель - guest, просматривающий - member","tests.test_backend.document.access_doc","Sat Dec 06 04:16:51 UTC 2025","passed","Sat Dec 06 04:16:53 UTC 2025","","test_get_siblings_doc_access","",""
"
    Проверяет ограничения доступа при попытке получения siblings документов через чужое пространство.
    Тест удостоверяется, что попытка получить siblings документов через пространство, где у пользователя
    нет прав, завершается ошибкой доступа.

    Тест обрабатывает три типа документов: Project, Space и Member. Создается последовательность
    из трех документов указанного типа в основном пространстве, после чего выполняется попытка
    получить siblings среднего документа через чужое пространство и проверяется, что доступ запрещен.
    ","2100","Проверка запрета доступа к siblings Project-документа через чужой space","tests.test_backend.document.access_doc","Sat Dec 06 04:16:55 UTC 2025","passed","Sat Dec 06 04:16:57 UTC 2025","","test_get_siblings_doc_access","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","2805","Проверка доступа к siblings Project-документа: создатель - member, просматривающий - guest","tests.test_backend.document.access_doc","Sat Dec 06 04:16:23 UTC 2025","passed","Sat Dec 06 04:16:26 UTC 2025","","test_get_siblings_doc_access","",""
"","220","GetTasks project: неверный формат идентификатора — ожидаем ошибку валидации 'project must be a mongodb id'","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Sat Dec 06 04:24:53 UTC 2025","passed","Sat Dec 06 04:24:53 UTC 2025","","test_get_tasks_project","",""
"","694","Архивирование Personal-документа для роли owner, документ создан в роли Member","tests.test_backend.document.access_doc","Sat Dec 06 04:13:14 UTC 2025","passed","Sat Dec 06 04:13:15 UTC 2025","","test_archive_doc","",""
"","164","Создание документа без авторизации","tests.test_backend.document","Sat Dec 06 04:17:13 UTC 2025","passed","Sat Dec 06 04:17:14 UTC 2025","","test_create_document","",""
"Тест проверки siblins и родителей для родительского документа","1049","Проверка отсутствия siblins и родителей для одного корневого документа (kind=Project)","tests.test_backend.document","Sat Dec 06 04:18:19 UTC 2025","passed","Sat Dec 06 04:18:20 UTC 2025","","test_get_siblings","",""
"
    Проверяет, что при withArchived=true API возвращает архивные и неархивные задачи, и валидирует поля у архивных.

    Шаги:
    1. Запросить задачи с withArchived=true.
    2. Убедиться, что в выборке есть хотя бы одна архивная задача (archivedAt — строка).
       Если архивных нет — скипнуть тест с сообщением.
    3. Для архивных задач проверить:
       - archivedAt — непустая строка (дата/время),
       - archiver — непустая строка (ID пользователя, заархивировавшего задачу).
    4. Проверить отсутствие дубликатов по _id.
    ","216","Фильтрация задач: withArchived=true — возвращаются и архивные, и неархивные задачи","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Sat Dec 06 04:24:54 UTC 2025","passed","Sat Dec 06 04:24:54 UTC 2025","","test_get_tasks_with_archived","",""
