"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 07 10:06:09 GMT 2025","Tue Oct 07 10:06:09 GMT 2025","220","tests.test_backend.board","board_validation_test","","","","Валидация поля group name: valid name → ожидали 200",""
"passed","Tue Oct 07 10:06:12 GMT 2025","Tue Oct 07 10:06:12 GMT 2025","199","tests.test_backend.board","board_validation_test","","","","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Boolean",""
"passed","Tue Oct 07 10:06:09 GMT 2025","Tue Oct 07 10:06:10 GMT 2025","385","tests.test_backend.board","board_validation_test","","","","Валидация поля group description: max valid (1024 chars) → ожидали 200",""
"passed","Tue Oct 07 10:05:59 GMT 2025","Tue Oct 07 10:06:01 GMT 2025","1512","tests.test_backend.board.access_board","test_create_board","","","","Тест создания доски: клиент=manager_client, ожидаемый статус=200",""
"passed","Tue Oct 07 10:06:11 GMT 2025","Tue Oct 07 10:06:11 GMT 2025","215","tests.test_backend.board","board_validation_test","","","","Валидация поля limit для board group: 0",""
"passed","Tue Oct 07 10:06:08 GMT 2025","Tue Oct 07 10:06:09 GMT 2025","217","tests.test_backend.board","board_validation_test","","","","Валидация поля group name: empty string → ожидали 400",""
"passed","Tue Oct 07 10:06:13 GMT 2025","Tue Oct 07 10:06:13 GMT 2025","183","tests.test_backend.board","board_validation_test","","","","APP-2763: Ошибка при создании борды с длинным заголовком custom field: TaskRelations",""
"passed","Tue Oct 07 10:06:14 GMT 2025","Tue Oct 07 10:06:14 GMT 2025","469","tests.test_backend.board","test_create_board","","","","Создание нескольких борд с одинаковым именем в одном проекте",""
"passed","Tue Oct 07 10:06:11 GMT 2025","Tue Oct 07 10:06:12 GMT 2025","241","tests.test_backend.board","board_validation_test","","","","Валидация поля limit для board group: 123",""
"passed","Tue Oct 07 10:06:10 GMT 2025","Tue Oct 07 10:06:11 GMT 2025","211","tests.test_backend.board","board_validation_test","","","","Валидация поля limit для board group: -1",""
"passed","Tue Oct 07 10:06:06 GMT 2025","Tue Oct 07 10:06:07 GMT 2025","233","tests.test_backend.board","board_validation_test","","","","Валидация имени борды: valid name → ожидали 200",""
"passed","Tue Oct 07 10:06:01 GMT 2025","Tue Oct 07 10:06:01 GMT 2025","637","tests.test_backend.board.access_board","test_create_board","","","","Тест создания доски: клиент=member_client, ожидаемый статус=403",""
"passed","Tue Oct 07 10:06:10 GMT 2025","Tue Oct 07 10:06:10 GMT 2025","222","tests.test_backend.board","board_validation_test","","","","Валидация поля group description: None (optional) → ожидали 200",""
