"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 12 16:05:19 GMT 2025","Thu Jun 12 16:05:19 GMT 2025","508","tests.test_backend.board","board_validation_test","","","","Создание борды с описанием максимальной длины(Поле отсутствует на фронте)",""
"passed","Thu Jun 12 16:05:16 GMT 2025","Thu Jun 12 16:05:17 GMT 2025","1081","tests.test_backend.board","board_validation_test","","","","Валидация: создание борды с именем — ожидаемый статус 400",""
"passed","Thu Jun 12 16:05:44 GMT 2025","Thu Jun 12 16:05:44 GMT 2025","140","tests.test_backend.space","test_space","","","","Test space name length limit",""
"passed","Thu Jun 12 16:05:41 GMT 2025","Thu Jun 12 16:05:42 GMT 2025","684","tests.test_backend.project","test_project","","","","Тест: Проверка получения проекта по ID",""
"passed","Thu Jun 12 16:05:23 GMT 2025","Thu Jun 12 16:05:23 GMT 2025","283","tests.test_backend.board","board_validation_test","","","","Валидация поля limit: None",""
"passed","Thu Jun 12 16:05:42 GMT 2025","Thu Jun 12 16:05:42 GMT 2025","199","tests.test_backend.project","test_project","","","","Тест: Проверка списка проектов",""
"passed","Thu Jun 12 16:05:42 GMT 2025","Thu Jun 12 16:05:43 GMT 2025","237","tests.test_backend.project","test_project","","","","Тест: Проверка архивации проекта",""
"passed","Thu Jun 12 16:05:17 GMT 2025","Thu Jun 12 16:05:17 GMT 2025","398","tests.test_backend.board","board_validation_test","","","","Валидация: создание борды с именем — ожидаемый статус 400",""
"passed","Thu Jun 12 16:05:42 GMT 2025","Thu Jun 12 16:05:42 GMT 2025","230","tests.test_backend.project","test_project","","","","Тест: Проверка редактирования имени проекта",""
"passed","Thu Jun 12 16:05:26 GMT 2025","Thu Jun 12 16:05:27 GMT 2025","1309","tests.test_backend.board","test_board","","","","Получение списка борд: проверка, что все созданные борды присутствуют в ответе(board_names)",""
"passed","Thu Jun 12 16:05:32 GMT 2025","Thu Jun 12 16:05:32 GMT 2025","596","tests.test_backend.board","test_board","","","","Создание кастомного поля типа: Text",""
"passed","Thu Jun 12 16:05:20 GMT 2025","Thu Jun 12 16:05:20 GMT 2025","195","tests.test_backend.board","board_validation_test","","","","Валидация поля name: None",""
"passed","Thu Jun 12 16:05:40 GMT 2025","Thu Jun 12 16:05:41 GMT 2025","197","tests.test_backend.project","test_project","","","","Тест: Проверка предельной длины имени проекта",""
"passed","Thu Jun 12 16:05:24 GMT 2025","Thu Jun 12 16:05:24 GMT 2025","207","tests.test_backend.board","board_validation_test","","","","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Number",""
"passed","Thu Jun 12 16:05:37 GMT 2025","Thu Jun 12 16:05:37 GMT 2025","537","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Member",""
"passed","Thu Jun 12 16:05:40 GMT 2025","Thu Jun 12 16:05:40 GMT 2025","196","tests.test_backend.project","test_project","","","","Создание проекта с невалидным slug (не латиница)",""
"passed","Thu Jun 12 16:05:19 GMT 2025","Thu Jun 12 16:05:20 GMT 2025","327","tests.test_backend.board","board_validation_test","","","","Валидация поля name: ",""
"passed","Thu Jun 12 16:05:17 GMT 2025","Thu Jun 12 16:05:18 GMT 2025","239","tests.test_backend.board","board_validation_test","","","","Валидация: создание борды с именем — ожидаемый статус 400",""
"passed","Thu Jun 12 16:05:35 GMT 2025","Thu Jun 12 16:05:36 GMT 2025","515","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Boolean",""
"passed","Thu Jun 12 16:05:25 GMT 2025","Thu Jun 12 16:05:26 GMT 2025","698","tests.test_backend.board","test_board","","","","Создание нескольких борд с одинаковым именем в одном проекте",""
"passed","Thu Jun 12 16:05:27 GMT 2025","Thu Jun 12 16:05:29 GMT 2025","1251","tests.test_backend.board","test_board","","","","Получение списка борд: проверка созданных борд и их обязательных полей(name, projectId, createdAt)",""
"passed","Thu Jun 12 16:05:41 GMT 2025","Thu Jun 12 16:05:41 GMT 2025","204","tests.test_backend.project","test_project","","","","Тест: Проверка предельной длины описания проекта",""
"passed","Thu Jun 12 16:05:29 GMT 2025","Thu Jun 12 16:05:29 GMT 2025","558","tests.test_backend.board","test_board","","","","Получение борды по boardId через /GetBoard",""
"passed","Thu Jun 12 16:05:34 GMT 2025","Thu Jun 12 16:05:35 GMT 2025","545","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Text",""
"passed","Thu Jun 12 16:05:25 GMT 2025","Thu Jun 12 16:05:25 GMT 2025","203","tests.test_backend.board","board_validation_test","","","","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Select",""
"passed","Thu Jun 12 16:05:23 GMT 2025","Thu Jun 12 16:05:23 GMT 2025","316","tests.test_backend.board","board_validation_test","","","","Валидация поля limit: 123",""
"passed","Thu Jun 12 16:05:43 GMT 2025","Thu Jun 12 16:05:43 GMT 2025","571","tests.test_backend.project","test_project","","","","Тест: Проверка разархивации проекта",""
"passed","Thu Jun 12 16:05:41 GMT 2025","Thu Jun 12 16:05:41 GMT 2025","205","tests.test_backend.project","test_project","","","","Создание проекта с пустым названием",""
"passed","Thu Jun 12 16:05:35 GMT 2025","Thu Jun 12 16:05:35 GMT 2025","595","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Number",""
"passed","Thu Jun 12 16:05:36 GMT 2025","Thu Jun 12 16:05:37 GMT 2025","523","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Date",""
"passed","Thu Jun 12 16:05:31 GMT 2025","Thu Jun 12 16:05:32 GMT 2025","858","tests.test_backend.board","test_board","","","","Редактирование группы через /EditBoardGroup: проверка обновления имени, описания, лимита и скрытия",""
"passed","Thu Jun 12 16:05:22 GMT 2025","Thu Jun 12 16:05:22 GMT 2025","264","tests.test_backend.board","board_validation_test","","","","Валидация поля limit: 0",""
"passed","Thu Jun 12 16:05:22 GMT 2025","Thu Jun 12 16:05:22 GMT 2025","281","tests.test_backend.board","board_validation_test","","","","Валидация поля limit: -1",""
"passed","Thu Jun 12 16:05:41 GMT 2025","Thu Jun 12 16:05:41 GMT 2025","267","tests.test_backend.project","test_project","","","","Создание проекта с пустым описанием",""
"passed","Thu Jun 12 16:05:25 GMT 2025","Thu Jun 12 16:05:25 GMT 2025","272","tests.test_backend.board","test_board","","","","Создание борды в существующем проекте и корректность возвращаемого имени",""
"passed","Thu Jun 12 16:05:21 GMT 2025","Thu Jun 12 16:05:21 GMT 2025","267","tests.test_backend.board","board_validation_test","","","","Валидация поля description: Обычное описание",""
"passed","Thu Jun 12 16:05:40 GMT 2025","Thu Jun 12 16:05:40 GMT 2025","196","tests.test_backend.project","test_project","","","","Тест: Проверка предельной длины slug",""
"passed","Thu Jun 12 16:05:21 GMT 2025","Thu Jun 12 16:05:21 GMT 2025","238","tests.test_backend.board","board_validation_test","","","","Валидация поля description: DDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD",""
"passed","Thu Jun 12 16:05:26 GMT 2025","Thu Jun 12 16:05:26 GMT 2025","316","tests.test_backend.board","test_board","","","","Ошибка при создании борды с None вместо списков в полях groups/typesList/customFields",""
"passed","Thu Jun 12 16:05:20 GMT 2025","Thu Jun 12 16:05:21 GMT 2025","262","tests.test_backend.board","board_validation_test","","","","Валидация поля description: DDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD",""
