"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1090","Негативный сценарий: гостевой пользователь не может получить siblings (kind=Project)","tests.test_backend.document","Mon Nov 17 14:59:24 UTC 2025","passed","Mon Nov 17 14:59:25 UTC 2025","","test_get_siblings","",""
"
    Проверяем доступ к списку недавних документов для ролей owner, manager, member, guest.
    Создаются тестовые документы, проверяется их доступность
    и корректный порядок отображения после повторной маркировки.
    ","0","test_get_recent_documents_access_by_roles[space_docs-member]","tests.test_backend.document.access_doc","Mon Nov 17 14:55:05 UTC 2025","skipped","Mon Nov 17 14:55:05 UTC 2025","","test_get_recent_documents_access_by_roles","",""
"","813","Дублирование Personal-документа: создание guest, дублирование owner","tests.test_backend.document.access_doc","Mon Nov 17 14:53:01 UTC 2025","passed","Mon Nov 17 14:53:02 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяем сиблинги для нескольких корневых документов (без parent_document_id).
    ","2300","Проверяем siblins для нескольких корневых документов (kind=Project)","tests.test_backend.document","Mon Nov 17 14:58:39 UTC 2025","passed","Mon Nov 17 14:58:41 UTC 2025","","test_get_siblings","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","813","Редактирование Space-документа: создание owner, редактирование guest","tests.test_backend.document.access_doc","Mon Nov 17 14:53:10 UTC 2025","passed","Mon Nov 17 14:53:11 UTC 2025","","test_edit_doc_access_by_roles","",""
"","1194","GetTasks assignees: несколько валидных исполнителей (OR-фильтр)","tests.test_backend.task_service.get_tasks","Mon Nov 17 15:05:11 UTC 2025","passed","Mon Nov 17 15:05:12 UTC 2025","","test_get_tasks_assignees","",""
"
    Негативные сценарии: разные варианты некорректного document_id.
    ","301","Негативный: некорректный document_id=000000000000000000000000","tests.test_backend.document","Mon Nov 17 14:59:18 UTC 2025","passed","Mon Nov 17 14:59:19 UTC 2025","","test_get_siblings","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","505","Создание Space-документа для роли manager","tests.test_backend.document.access_doc","Mon Nov 17 14:52:15 UTC 2025","passed","Mon Nov 17 14:52:16 UTC 2025","","test_create_doc_access_by_roles","",""
"
    Негативный тест: создание задачи с отрицательным индексом должно возвращать ошибку по полю index.
    ","318","Негативный тест: создание задачи с отрицательным индексом (index=-1) Ожидался статус 400","create_task","Mon Nov 17 15:04:14 UTC 2025","failed","Mon Nov 17 15:04:14 UTC 2025","","test_task_indexing_in_group","",""
"","253","Валидация поля limit для board group: 123","tests.test_backend.board","Mon Nov 17 14:51:51 UTC 2025","passed","Mon Nov 17 14:51:51 UTC 2025","","board_validation_test","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","1709","Создание Space-документа для роли guest","tests.test_backend.document.access_doc","Mon Nov 17 14:52:16 UTC 2025","passed","Mon Nov 17 14:52:18 UTC 2025","","test_create_doc_access_by_roles","",""
"
    Проверяем, что space_client имеет доступ к main_space_doc и не имеет доступа к main_personal_doc и main_project_doc.

    ","1021","Проверка доступа space_client к основному документу и отсутствия доступа к проектному документу и персональному документу","tests.test_backend.document.access_doc","Mon Nov 17 14:56:56 UTC 2025","passed","Mon Nov 17 14:56:57 UTC 2025","","test_matrix_access_docs","",""
"","1032","Дублирование Personal-документа: создание owner, дублирование manager","tests.test_backend.document.access_doc","Mon Nov 17 14:52:51 UTC 2025","passed","Mon Nov 17 14:52:52 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","246","GetTasks assignees: если указать пользователя невалидного(из другой борды) — ожидаем пустой список задач","tests.test_backend.task_service.get_tasks","Mon Nov 17 15:05:12 UTC 2025","passed","Mon Nov 17 15:05:12 UTC 2025","","test_get_tasks_assignees","",""
"
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    ","1500","Проверяем siblins для единственного SoloChild (kind=Member)","tests.test_backend.document","Mon Nov 17 14:59:10 UTC 2025","passed","Mon Nov 17 14:59:11 UTC 2025","","test_get_siblings","",""
"","245","GetTasks limit: -10","tests.test_backend.task_service.get_tasks","Mon Nov 17 15:05:20 UTC 2025","passed","Mon Nov 17 15:05:20 UTC 2025","","test_get_tasks_limit","",""
"
    Данный тест проверяет возможность создания задачи с заранее определённым набором данных (payload) через API
     управления задачами для различных ролей пользователей, а также корректность и полноту возвращаемого ответа.
     Тест эмулирует действия разных типов клиентов (владелец, менеджер, участник, гость) и сравнивает фактический результат с ожидаемым HTTP-статусом.
    ","2083","Проверка создания задачи с конкретным payload и структурой ответа : клиент=owner_client, ожидаемый статус=200","access_task","Mon Nov 17 14:59:55 UTC 2025","passed","Mon Nov 17 14:59:57 UTC 2025","","test_create_task","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1767","Редактирование Space-документа: создание member, редактирование manager","tests.test_backend.document.access_doc","Mon Nov 17 14:53:18 UTC 2025","passed","Mon Nov 17 14:53:20 UTC 2025","","test_edit_doc_access_by_roles","",""
"
        Проверка что список задач пустой для пользователей которые не имеют доступ к борде

        Проверяет, что пользователи без доступа к проекту или доске получают пустой список задач,
        но при этом запрос выполняется успешно (HTTP 200).
        ","451","Тестирование получения задач под ролью Client_with_access_only_in_space","tests.test_backend.task_service.get_tasks.access_get_tasks","Mon Nov 17 15:04:51 UTC 2025","passed","Mon Nov 17 15:04:51 UTC 2025","","test_get_tasks_access_by_role","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","627","Get task: клиент=manager_client, ожидаемый статус=200","tests.test_backend.task_service.get_task.access_get_task","Mon Nov 17 15:04:26 UTC 2025","passed","Mon Nov 17 15:04:27 UTC 2025","","test_get_task","",""
"
    Глубокая вложенность: проверяем цепочку parents.
    ","1875","Проверяем глубокую вложенность для Grandchild = [root_id, parent_id, child_id] (kind=Space)","tests.test_backend.document","Mon Nov 17 14:58:59 UTC 2025","passed","Mon Nov 17 14:59:01 UTC 2025","","test_get_siblings","",""
"","235","Создание документа — кейс: [int as title] (ожидается 400)","tests.test_backend.document","Mon Nov 17 14:57:02 UTC 2025","passed","Mon Nov 17 14:57:03 UTC 2025","","test_create_document","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","21697","Проверка index -> ожидаемая позиция задачи в колонке| Группа из 10 тасок, индекс=9 ","create_task","Mon Nov 17 15:03:30 UTC 2025","passed","Mon Nov 17 15:03:51 UTC 2025","","test_task_indexing_in_group","",""
