"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","185","Негативные сценарии: некорректный documentId. id=000000000000000000000000","tests.test_backend.document","Tue Dec 16 08:42:11 UTC 2025","passed","Tue Dec 16 08:42:11 UTC 2025","","test_edit_document","",""
"","182","Создание документа в роли owner - с передачей kind=Project и kindId (ожидается 400)","tests.test_backend.document","Tue Dec 16 08:41:54 UTC 2025","passed","Tue Dec 16 08:41:55 UTC 2025","","test_create_document","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","744","Редактирование Project-документа: создание member, редактирование guest","tests.test_backend.document.access_doc","Tue Dec 16 08:39:57 UTC 2025","passed","Tue Dec 16 08:39:58 UTC 2025","","test_edit_doc_access_by_roles","",""
"","135","Попытка редактировать документ из чужого space (kind=Member)— должен вернуться MemberDidNotFound","tests.test_backend.document","Tue Dec 16 08:42:13 UTC 2025","passed","Tue Dec 16 08:42:14 UTC 2025","","test_edit_document","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1536","Редактирование Space-документа: создание manager, редактирование owner","tests.test_backend.document.access_doc","Tue Dec 16 08:39:33 UTC 2025","passed","Tue Dec 16 08:39:35 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Проверяет запрет доступа к документам для стороннего пользователя при попытке
    получить документы, связанные с определенным типом сущности (например, 'Project',
    'Space' или 'Member'). Тест проверяет, что сторонний клиент получает статус 403
    и код ошибки 'AccessDenied' в ответе.
    ","139","Отказ в доступе к Space документам другим пользователем","tests.test_backend.document.access_doc","Tue Dec 16 08:40:32 UTC 2025","passed","Tue Dec 16 08:40:32 UTC 2025","","test_get_doc_access_for_foreign","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1528","Дублирование Project-документа: создание member, дублирование manager","tests.test_backend.document.access_doc","Tue Dec 16 08:39:02 UTC 2025","passed","Tue Dec 16 08:39:03 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","692","Редактирование группы через /EditBoardGroup: проверка обновления имени, описания, лимита и скрытия","tests.test_backend.board","Tue Dec 16 08:38:31 UTC 2025","passed","Tue Dec 16 08:38:32 UTC 2025","","test_create_board","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","1605","Проверка доступа к siblings персонального документа: создатель - owner, просматривающий - owner","tests.test_backend.document.access_doc","Tue Dec 16 08:41:16 UTC 2025","passed","Tue Dec 16 08:41:18 UTC 2025","","test_get_siblings_doc_access","",""
"
        Тест проверяет фильтрацию задач по нескольким milestone с OR-поведением.

        Цель:
        Убедиться, что каждая возвращённая задача содержит хотя бы один из указанных milestones.

        Ожидаемый результат:
        - Все задачи удовлетворяют условию OR (ms1 или ms2).
        - Ошибки HTTP отсутствуют.
        ","614","GetTasks milestone: Фильтрация задач по нескольким milestones (OR-поведение)","tasks_filtered_by_criteria","Tue Dec 16 08:49:30 UTC 2025","passed","Tue Dec 16 08:49:31 UTC 2025","","test_get_tasks_milestones","",""
"","424","Успешное получение документа по documentId (kind=Space)","tests.test_backend.document","Tue Dec 16 08:42:28 UTC 2025","passed","Tue Dec 16 08:42:28 UTC 2025","","test_get_document","",""
"","891","Получение документов — кейс: kind=Member","tests.test_backend.document","Tue Dec 16 08:42:36 UTC 2025","passed","Tue Dec 16 08:42:37 UTC 2025","","test_get_documents","",""
"
    Проверяем сиблинги для нескольких корневых документов (без parent_document_id).
    ","1832","Проверяем siblins для нескольких корневых документов (kind=Member)","tests.test_backend.document","Tue Dec 16 08:43:03 UTC 2025","passed","Tue Dec 16 08:43:05 UTC 2025","","test_get_siblings","",""
"","261","Негативный кейс: missing kind","tests.test_backend.document","Tue Dec 16 08:42:38 UTC 2025","passed","Tue Dec 16 08:42:38 UTC 2025","","test_get_documents","",""
"
    Тест проверки получения space под разными ролями с валидацией набора полей и типов.
    ","182","Get space: клиент=owner_client, ожидаемый статус=200","tests.test_backend.space","Tue Dec 16 08:43:52 UTC 2025","passed","Tue Dec 16 08:43:52 UTC 2025","","test_get_space","",""
"
    Тестирование создания подзадачи разными пользовательскими ролями и проверка
    ожидаемого поведения на основе прав доступа роли.

    Этот тест оценивает может ли клиент с разными уровнями доступа создавать
    подзадачу для родительской задачи. Также проверяются корректные связи между
    родительской задачей и подзадачей, включая поля `parentTask` и `subtasks`.
    ","2283","Тестирование создания подзадачи разными пользовательскими ролями: клиент=member_client, ожидаемый статус=200","access_task","Tue Dec 16 08:43:56 UTC 2025","passed","Tue Dec 16 08:43:58 UTC 2025","","test_create_sub","",""
"","193","Валидация поля group name: valid name → ожидали 200","tests.test_backend.board","Tue Dec 16 08:38:25 UTC 2025","passed","Tue Dec 16 08:38:25 UTC 2025","","board_validation_test","",""
"","474","Создание документа с дублирующимся title","tests.test_backend.document","Tue Dec 16 08:41:55 UTC 2025","passed","Tue Dec 16 08:41:55 UTC 2025","","test_create_document","",""
"
    Негативный сценарий: разные некорректные document_id.
    ","180","Негативный экспорт Y-Doc для document_id=000000000000000000000000","tests.test_backend.document","Tue Dec 16 08:43:35 UTC 2025","passed","Tue Dec 16 08:43:35 UTC 2025","","test_get_y_document","",""
"","200","Валидация поля group name: too long (51 chars) → ожидали 400","tests.test_backend.board","Tue Dec 16 08:38:24 UTC 2025","passed","Tue Dec 16 08:38:25 UTC 2025","","board_validation_test","",""
"
    Проверяет, что запросы с некорректными document_id или space_id вызывают ошибку.
    ","130","Проверка доступа с некорректным ID документа","tests.test_backend.document.access_doc","Tue Dec 16 08:41:49 UTC 2025","passed","Tue Dec 16 08:41:49 UTC 2025","","test_matrix_access_docs","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1331","Редактирование Space-документа: создание manager, редактирование member","tests.test_backend.document.access_doc","Tue Dec 16 08:39:36 UTC 2025","passed","Tue Dec 16 08:39:38 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1418","Редактирование Space-документа: создание member, редактирование owner","tests.test_backend.document.access_doc","Tue Dec 16 08:39:38 UTC 2025","passed","Tue Dec 16 08:39:40 UTC 2025","","test_edit_doc_access_by_roles","",""
"","949","Редактирование Personal-документа: создание manager, редактирование member","tests.test_backend.document.access_doc","Tue Dec 16 08:40:04 UTC 2025","passed","Tue Dec 16 08:40:05 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","320","Get task: клиент=foreign_client, ожидаемый статус=403","tests.test_backend.task_service.get_task.access_get_task","Tue Dec 16 08:47:50 UTC 2025","passed","Tue Dec 16 08:47:50 UTC 2025","","test_get_task","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1918","Проверка доступа к siblings Project-документа: создатель - owner, просматривающий - guest","tests.test_backend.document.access_doc","Tue Dec 16 08:41:00 UTC 2025","passed","Tue Dec 16 08:41:02 UTC 2025","","test_get_siblings_doc_access","",""
"","1603","Проверяем siblins для нескольктих Child (kind=Project)","tests.test_backend.document","Tue Dec 16 08:43:18 UTC 2025","passed","Tue Dec 16 08:43:20 UTC 2025","","test_get_siblings","",""
"","386","Пустой результат при отсутствии документов (kind=Member)","tests.test_backend.document","Tue Dec 16 08:42:39 UTC 2025","passed","Tue Dec 16 08:42:40 UTC 2025","","test_get_documents","",""
"","607","Дублирование Personal-документа: создание member, дублирование manager","tests.test_backend.document.access_doc","Tue Dec 16 08:39:23 UTC 2025","passed","Tue Dec 16 08:39:23 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","2427","Тест архивации и разархивации project: клиент=member_client, ожидаемый статус=403","tests.test_backend.project.access_project","Tue Dec 16 08:43:42 UTC 2025","passed","Tue Dec 16 08:43:44 UTC 2025","","test_archive_unarchive_project","",""
"","734","Дублирование Personal-документа: создание owner, дублирование manager","tests.test_backend.document.access_doc","Tue Dec 16 08:39:17 UTC 2025","passed","Tue Dec 16 08:39:18 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","638","Test edit space name","tests.test_backend.space","Tue Dec 16 08:43:51 UTC 2025","passed","Tue Dec 16 08:43:51 UTC 2025","","test_edit_space","",""
"
    Test to verify negative access scenarios for a board.

    ","155","Негативный тест на доступ к борде: клиент=foreign_client, ожидаемый статус=403","tests.test_backend.board.access_board","Tue Dec 16 08:38:20 UTC 2025","passed","Tue Dec 16 08:38:20 UTC 2025","","test_get_board_matrix_access","",""
