"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1467","Редактирование Space-документа: создание owner, редактирование member","Document Service","Fri Feb 06 11:04:24 UTC 2026","passed","Fri Feb 06 11:04:26 UTC 2026","","Access document","",""
"
    Проверяет, что при попытке изменить указанное поле через эндпоинт EditTask,
    его значение в ответе API остается неизменным (таким же, как и у исходной задачи).

    Этот тест предназначен для выявления бага, когда поле перезаписывается,
    хотя это недопустимо для данного эндпоинта.
    ","644","Edit Task: НЕГАТИВНЫЙ ТЕСТ - Поле 'completedAt' не должно меняться","Task Service","Fri Feb 06 11:13:39 UTC 2026","passed","Fri Feb 06 11:13:39 UTC 2026","Negative cases edit Task","Edit Task","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","478","Создание Space-документа для роли owner","Document Service","Fri Feb 06 11:03:28 UTC 2026","passed","Fri Feb 06 11:03:29 UTC 2026","","Access document","",""
"","225","Edit Task Relations Custom Field. Negative: Duplicate IDs","Task Service","Fri Feb 06 11:18:29 UTC 2026","passed","Fri Feb 06 11:18:29 UTC 2026","Task Relations Custom Fields","Edit Task Custom Field","",""
"
    Снимаем ассайни у задач, передав пустой список assignees.
    Ожидаем HTTP 200 и пустые списки ассайни в задачах.
    ","4028","Multiple edit Tasks: снятие ассайни (передача пустого массива) !! Не реализовано на фронте !!","Task Service","Fri Feb 06 11:17:19 UTC 2026","passed","Fri Feb 06 11:17:23 UTC 2026","","Multiple Edit Tasks","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1096","Дублирование Space-документа: создание manager, дублирование guest","Document Service","Fri Feb 06 11:03:54 UTC 2026","passed","Fri Feb 06 11:03:55 UTC 2026","","Access document","",""
"","1128","Edit Task: проверка редактирования всех опциональных полей задачи для роли manager_client","Task Service","Fri Feb 06 11:13:22 UTC 2026","passed","Fri Feb 06 11:13:24 UTC 2026","Access edit Task","Edit Task","",""
"","461","Get document: Успешное получение документа по documentId (kind=Member)","Document Service","Fri Feb 06 11:07:31 UTC 2026","passed","Fri Feb 06 11:07:31 UTC 2026","","test_get_document","",""
"
    Данный тест проверяет возможность создания задачи с заранее определённым набором данных (payload) через API
     управления задачами для различных ролей пользователей, а также корректность и полноту возвращаемого ответа.
     Тест эмулирует действия разных типов клиентов (owner, менеджер, member, гость) и сравнивает фактический результат с ожидаемым HTTP-статусом.
    ","2032","Проверка создания задачи с конкретным payload и структурой ответа : клиент=member_client, ожидаемый статус=200","Task Service","Fri Feb 06 11:09:12 UTC 2026","passed","Fri Feb 06 11:09:14 UTC 2026","Access Task","Create Task","",""
"","364","GetTasks: фильтр по creator — no_access_to_board (ожидаемый HTTP 200)","Task Service","Fri Feb 06 11:15:56 UTC 2026","passed","Fri Feb 06 11:15:56 UTC 2026","Filtered by criteria","Get Tasks","",""
