"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","841","Дублирование Personal-документа: создание member, дублирование manager","Document Service","Thu Feb 05 13:34:54 UTC 2026","passed","Thu Feb 05 13:34:55 UTC 2026","","Access document","",""
"","703","Edit document title: Проверка граничной валидации длины title: LENGTH = 2048 for Space","Document Service","Thu Feb 05 13:38:33 UTC 2026","passed","Thu Feb 05 13:38:34 UTC 2026","","test_edit_document","",""
"","1198","Проверка удаления задачи для роли 'manager_client' (ожидаемый статус: 200)","Task Service","Thu Feb 05 13:45:04 UTC 2026","passed","Thu Feb 05 13:45:06 UTC 2026","Access del Task","Delete Task","",""
"","271","Get documents: Пустой результат при отсутствии документов (kind=Space)","Document Service","Thu Feb 05 13:38:56 UTC 2026","passed","Thu Feb 05 13:38:56 UTC 2026","","test_get_documents","",""
"","280","Валидация поля group name: valid name → ожидали 200","Board Service","Thu Feb 05 13:33:43 UTC 2026","passed","Thu Feb 05 13:33:43 UTC 2026","","board_validation_test","",""
"","1016","Edit document title: Проверка граничной валидации длины title: LENGTH = 2049 for Member","Document Service","Thu Feb 05 13:38:42 UTC 2026","passed","Thu Feb 05 13:38:43 UTC 2026","","test_edit_document","",""
"","278","Создание кастомного поля типа: Member","Board Service","Thu Feb 05 13:33:54 UTC 2026","passed","Thu Feb 05 13:33:54 UTC 2026","","test_create_board","",""
"
        GetTasks: фильтр по parentTask — собрать уникальные parentId (not None) с board_with_tasks и проверить фильтрацию
    ","2676","GetTasks parentTask: проверяет фильтрацию GetTasks по parentTask.","Task Service","Thu Feb 05 13:48:24 UTC 2026","passed","Thu Feb 05 13:48:26 UTC 2026","Filtered by criteria","Get Tasks","",""
"
        Проверяет, что пользователи без доступа к проекту или доске получают пустой список задач,
        но при этом запрос выполняется успешно (HTTP 200).
        ","230","Тестирование получения задач под ролью Client_with_access_only_in_project","Task Service","Thu Feb 05 13:46:55 UTC 2026","passed","Thu Feb 05 13:46:55 UTC 2026","Access get Tasks","Get Tasks","",""
"","238","RELATIONS guest_client : Task Relations Custom Fields. Проверка доступа к редактированию поля для роли guest_client","Task Service","Thu Feb 05 13:50:19 UTC 2026","passed","Thu Feb 05 13:50:19 UTC 2026","Access Custom Fields","Edit Task Custom Field","",""
"
    Проверка фильтрации по конкретной борде для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат указанной борде;
    ","11594","Доступ к таскам с фильтрацией по board под ролью Guest (HTTP 200)","Task Service","Thu Feb 05 13:46:43 UTC 2026","passed","Thu Feb 05 13:46:55 UTC 2026","Access get Tasks","Get Tasks","",""
"
    Date Custom Fields.
    Проверка успешного обновления:
    1. Одиночная дата (Single Date)
    2. Интервал дат (Date Range)
    ","848","Single Date: Edit Date Custom Field for Single Date","Task Service","Thu Feb 05 13:50:28 UTC 2026","passed","Thu Feb 05 13:50:29 UTC 2026","Date Custom Fields","Edit Task Custom Field","",""
