"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","833","Создание дочерних документов, Проверка status_code и title","tests.test_backend.document","Mon Nov 24 14:32:45 UTC 2025","passed","Mon Nov 24 14:32:46 UTC 2025","","test_create_document","",""
"
    Проверка универсальна для всех эндпоинтов. Выполнена на GetSpaces.
    ","216","Авторизация: невалидный токен приводит к отказу в доступе Bad Request 400","tests.test_backend.authServis","Mon Nov 24 14:27:58 UTC 2025","passed","Mon Nov 24 14:27:58 UTC 2025","","test_token","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","3286","Проверка index -> ожидаемая позиция задачи в колонке| Пустая группа, индекс не указан ","create_task","Mon Nov 24 14:36:54 UTC 2025","passed","Mon Nov 24 14:36:57 UTC 2025","","test_task_indexing_in_group","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","19916","Проверка index -> ожидаемая позиция задачи в колонке| Группа из 10 тасок, индекс=9 ","create_task","Mon Nov 24 14:38:30 UTC 2025","passed","Mon Nov 24 14:38:50 UTC 2025","","test_task_indexing_in_group","",""
"","1143","Дублирование Personal-документа: создание member, дублирование member","tests.test_backend.document.access_doc","Mon Nov 24 14:29:29 UTC 2025","passed","Mon Nov 24 14:29:30 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1118","Дублирование Space-документа: создание owner, дублирование member","tests.test_backend.document.access_doc","Mon Nov 24 14:29:09 UTC 2025","passed","Mon Nov 24 14:29:11 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","280","GetTasks assignees: если указать пользователя невалидного(из другой борды) — ожидаем пустой список задач","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Mon Nov 24 14:40:30 UTC 2025","passed","Mon Nov 24 14:40:30 UTC 2025","","test_get_tasks_assignees","",""
"
    Проверяет ограничения доступа при попытке получения siblings документов через чужое пространство.
    Тест удостоверяется, что попытка получить siblings документов через пространство, где у пользователя
    нет прав, завершается ошибкой доступа.

    Тест обрабатывает три типа документов: Project, Space и Member. Создается последовательность
    из трех документов указанного типа в основном пространстве, после чего выполняется попытка
    получить siblings среднего документа через чужое пространство и проверяется, что доступ запрещен.
    ","1899","Проверка запрета доступа к siblings Space-документа через чужой space","tests.test_backend.document.access_doc","Mon Nov 24 14:32:30 UTC 2025","passed","Mon Nov 24 14:32:32 UTC 2025","","test_get_siblings_doc_access","",""
"","270","Валидация поля limit для board group: 1000","tests.test_backend.board","Mon Nov 24 14:28:16 UTC 2025","passed","Mon Nov 24 14:28:16 UTC 2025","","board_validation_test","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1158","Дублирование Space-документа: создание owner, дублирование owner","tests.test_backend.document.access_doc","Mon Nov 24 14:29:07 UTC 2025","passed","Mon Nov 24 14:29:08 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","255","Валидация поля group name: empty string → ожидали 400","tests.test_backend.board","Mon Nov 24 14:28:13 UTC 2025","passed","Mon Nov 24 14:28:14 UTC 2025","","board_validation_test","",""
"","1957","Проверяем siblins для нескольктих Child (kind=Space)","tests.test_backend.document","Mon Nov 24 14:34:22 UTC 2025","passed","Mon Nov 24 14:34:24 UTC 2025","","test_get_siblings","",""
"
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    ","1205","Проверяем siblins для единственного SoloChild (kind=Member)","tests.test_backend.document","Mon Nov 24 14:34:19 UTC 2025","passed","Mon Nov 24 14:34:20 UTC 2025","","test_get_siblings","",""
"","450","GetTasks: фильтр по creator: creator=guest_id, ожидаемый статус=200","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Mon Nov 24 14:40:40 UTC 2025","passed","Mon Nov 24 14:40:41 UTC 2025","","test_get_tasks_creator","",""
"","782","Дублирование Personal-документа: создание member, дублирование manager","tests.test_backend.document.access_doc","Mon Nov 24 14:29:28 UTC 2025","passed","Mon Nov 24 14:29:29 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"Проверяем что пользователи могут получить только свои personal документы","508","Проверка доступа к personal документам для роли manager","tests.test_backend.document.access_doc","Mon Nov 24 14:31:12 UTC 2025","passed","Mon Nov 24 14:31:12 UTC 2025","","test_get_docs_list_access_by_roles","",""
"","2519","Негативный сценарий: дублирование с некорректным documentId, invalid id=","tests.test_backend.document","Mon Nov 24 14:32:55 UTC 2025","passed","Mon Nov 24 14:32:57 UTC 2025","","test_duplicate_document","",""
"
    Проверяем доступ к списку недавних документов для ролей owner, manager, member, guest.
    Создаются тестовые документы, проверяется их доступность
    и корректный порядок отображения после повторной маркировки.
    ","0","test_get_recent_documents_access_by_roles[space_docs-guest]","tests.test_backend.document.access_doc","Mon Nov 24 14:31:14 UTC 2025","skipped","Mon Nov 24 14:31:14 UTC 2025","","test_get_recent_documents_access_by_roles","",""
"","830","Два последовательных запроса на редактирование одного документа- проверяем что последнее изменение сохранилось.Member","tests.test_backend.document","Mon Nov 24 14:33:11 UTC 2025","passed","Mon Nov 24 14:33:12 UTC 2025","","test_edit_document","",""
"
    Проверяем что разные роли могут получить документы из пространства и проекта. Тест параметризован
    для проверки разных типов клиентов и контейнеров документов.
    ","1804","Проверка доступа к документу в Space для роли owner","tests.test_backend.document.access_doc","Mon Nov 24 14:30:26 UTC 2025","passed","Mon Nov 24 14:30:28 UTC 2025","","test_get_doc_access_by_roles","",""
"","540","Создание Project-документа для роли owner","tests.test_backend.document.access_doc","Mon Nov 24 14:28:44 UTC 2025","passed","Mon Nov 24 14:28:44 UTC 2025","","test_create_doc_access_by_roles","",""
"
    Создание сабтаска с собственным milestone.
    Сабтаск отображает milestone B (из payload), а не наследует milestone A от родителя.
    ","4072","Новая логика: Milestone у сабтаска берется из payload, а не наследуются от родителя","create_task","Mon Nov 24 14:35:59 UTC 2025","passed","Mon Nov 24 14:36:03 UTC 2025","","test_subtask_milestones_from_payload","",""
"","254","Успешное редактирование полей title и icon. Project","tests.test_backend.document","Mon Nov 24 14:33:03 UTC 2025","passed","Mon Nov 24 14:33:03 UTC 2025","","test_edit_document","",""
"","271","Создание кастомного поля типа: Number","tests.test_backend.board","Mon Nov 24 14:28:22 UTC 2025","passed","Mon Nov 24 14:28:23 UTC 2025","","test_create_board","",""
"","197","Запрос документов с kind=Member, но с чужим spaceId","tests.test_backend.document","Mon Nov 24 14:33:40 UTC 2025","passed","Mon Nov 24 14:33:41 UTC 2025","","test_get_documents","",""
"","537","Попытка получить документ из чужого space (kind=Member) — должен вернуться AccessDenied","tests.test_backend.document.access_doc","Mon Nov 24 14:28:51 UTC 2025","passed","Mon Nov 24 14:28:51 UTC 2025","","test_doc_access_for_foreign","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1730","Редактирование Project-документа: создание owner, редактирование manager","tests.test_backend.document.access_doc","Mon Nov 24 14:29:55 UTC 2025","passed","Mon Nov 24 14:29:56 UTC 2025","","test_edit_doc_access_by_roles","",""
"","276","Создание документа — кейс: [title = MAX length (2048)] (ожидается 200)","tests.test_backend.document","Mon Nov 24 14:32:40 UTC 2025","passed","Mon Nov 24 14:32:41 UTC 2025","","test_create_document","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","489","Get task: клиент=foreign_client, ожидаемый статус=403","tests.test_backend.task_service.get_task.access_get_task","Mon Nov 24 14:39:29 UTC 2025","passed","Mon Nov 24 14:39:29 UTC 2025","","test_get_task","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1795","Редактирование Space-документа: создание member, редактирование member","tests.test_backend.document.access_doc","Mon Nov 24 14:29:50 UTC 2025","passed","Mon Nov 24 14:29:52 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","3371","Проверка index -> ожидаемая позиция задачи в колонке| Пустая группа, индекс=0 ","create_task","Mon Nov 24 14:36:57 UTC 2025","passed","Mon Nov 24 14:37:00 UTC 2025","","test_task_indexing_in_group","",""
"","1601","Test remove space success","tests.test_backend.space","Mon Nov 24 14:34:50 UTC 2025","passed","Mon Nov 24 14:34:52 UTC 2025","","test_space","",""
"
    Проверяет функциональность архивации Space-документа с разными ролями и уровнями доступа.

    Тест создает Space-документ, используя случайного клиента с повышенными правами (владелец, менеджер или участник),
    и оценивает возможность архивации документа на основе предоставленной роли client_fixture.
    Проверяется, что возвращаются корректные коды состояния в зависимости от прав пользователя.
    Дополнительно, в случаях, когда доступ запрещен и ожидаемый статус 403, документ архивируется после теста
    с использованием случайного клиента с повышенными правами.
    ","880","Архивирование Space-документа для роли owner","tests.test_backend.document.access_doc","Mon Nov 24 14:28:31 UTC 2025","passed","Mon Nov 24 14:28:32 UTC 2025","","test_archive_doc","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1701","Редактирование Space-документа: создание owner, редактирование manager","tests.test_backend.document.access_doc","Mon Nov 24 14:29:36 UTC 2025","passed","Mon Nov 24 14:29:38 UTC 2025","","test_edit_doc_access_by_roles","",""
