"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1604","Дублирование Space-документа: создание owner, дублирование member","tests.test_backend.document.access_doc","Tue Dec 16 13:24:46 UTC 2025","passed","Tue Dec 16 13:24:47 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","2198","Проверяем siblins для нескольктих Child (kind=Space)","tests.test_backend.document","Tue Dec 16 13:30:05 UTC 2025","passed","Tue Dec 16 13:30:07 UTC 2025","","test_get_siblings","",""
"","759","GetTasks: фильтр по creator — 2 валидных id - HTTP 400, допускается фильтрация только по одному creator","tasks_filtered_by_criteria","Tue Dec 16 13:37:12 UTC 2025","passed","Tue Dec 16 13:37:13 UTC 2025","","test_get_tasks_creator","",""
"","525","Пустой результат при отсутствии документов (kind=Member)","tests.test_backend.document","Tue Dec 16 13:29:18 UTC 2025","passed","Tue Dec 16 13:29:18 UTC 2025","","test_get_documents","",""
"","980","Тест создания доски: клиент=owner_client, ожидаемый статус=200","tests.test_backend.board.access_board","Tue Dec 16 13:23:36 UTC 2025","passed","Tue Dec 16 13:23:37 UTC 2025","","test_create_board","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1926","Редактирование Project-документа: создание member, редактирование member","tests.test_backend.document.access_doc","Tue Dec 16 13:25:55 UTC 2025","passed","Tue Dec 16 13:25:57 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","3268","Проверка index -> ожидаемая позиция задачи в колонке| Пустая группа, индекс=0 ","create_task","Tue Dec 16 13:32:33 UTC 2025","passed","Tue Dec 16 13:32:37 UTC 2025","","test_task_indexing_in_group","",""
"Проверяет сортировку задач по дате создания в порядке возрастания (старые сверху)","304","Проверка сортировки задач по дате создания (по возрастанию)","asc","Tue Dec 16 13:36:36 UTC 2025","passed","Tue Dec 16 13:36:37 UTC 2025","","test_get_tasks_sorting_by_created_at_asc","",""
"
        Проверяет, что пользователи без доступа к проекту получают пустой список задач,
        но при этом запрос выполняется успешно (HTTP 200).
        ","244","Тестирование получения задач под ролью Client_with_access_only_in_space","tests.test_backend.task_service.get_tasks.access_get_tasks","Tue Dec 16 13:36:24 UTC 2025","passed","Tue Dec 16 13:36:24 UTC 2025","","test_get_tasks_project_filters","",""
"
    Проверяем доступ к списку недавних документов для ролей owner, manager, member, guest.
    Создаются тестовые документы, проверяется их доступность
    и корректный порядок отображения после повторной маркировки.
    ","0","test_get_recent_documents_access_by_roles[space_docs-member]","tests.test_backend.document.access_doc","Tue Dec 16 13:26:38 UTC 2025","skipped","Tue Dec 16 13:26:38 UTC 2025","","test_get_recent_documents_access_by_roles","",""
"","1190","Дублирование Personal-документа: создание guest, дублирование guest","tests.test_backend.document.access_doc","Tue Dec 16 13:25:14 UTC 2025","passed","Tue Dec 16 13:25:15 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","261","Тест редактирования project: клиент=manager_client, ожидаемый статус=200","tests.test_backend.project","Tue Dec 16 13:30:45 UTC 2025","passed","Tue Dec 16 13:30:45 UTC 2025","","test_edit_project","",""
"
    Проверка фильтрации по конкретному проекту для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат указаному проекту;
    ","7817","Доступ к таскам с фильтрацией по project под ролью Manager (HTTP 200)","tests.test_backend.task_service.get_tasks.access_get_tasks","Tue Dec 16 13:35:51 UTC 2025","passed","Tue Dec 16 13:35:59 UTC 2025","","test_get_tasks_project_filters","",""
" ","923","Попытка экспортировать Y-Doc из чужого space(kind=Project)— должен вернуться SpaceIdNotSpecified","tests.test_backend.document","Tue Dec 16 13:30:26 UTC 2025","passed","Tue Dec 16 13:30:27 UTC 2025","","test_get_y_document","",""
"","4189","Сортировка документов по createdAt (kind=Project)","tests.test_backend.document","Tue Dec 16 13:29:22 UTC 2025","passed","Tue Dec 16 13:29:26 UTC 2025","","test_get_documents","",""
"","254","Негативный кейс: documentId=!@#$","tests.test_backend.document","Tue Dec 16 13:29:06 UTC 2025","passed","Tue Dec 16 13:29:06 UTC 2025","","test_get_document","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1489","Дублирование Project-документа: создание owner, дублирование manager","tests.test_backend.document.access_doc","Tue Dec 16 13:24:29 UTC 2025","passed","Tue Dec 16 13:24:30 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","314","Get task: клиент=guest_client, ожидаемый статус=200","tests.test_backend.task_service.get_task.access_get_task","Tue Dec 16 13:35:09 UTC 2025","passed","Tue Dec 16 13:35:10 UTC 2025","","test_get_task","",""
"","624","Редактирование кастомного поля типа: Member","tests.test_backend.board","Tue Dec 16 13:24:03 UTC 2025","passed","Tue Dec 16 13:24:03 UTC 2025","","test_create_board","",""
"
    Проверяет функциональность архивации Space-документа с разными ролями и уровнями доступа.

    Тест создает Space-документ, используя случайного клиента с повышенными правами (владелец, менеджер или участник),
    и оценивает возможность архивации документа на основе предоставленной роли client_fixture.
    Проверяется, что возвращаются корректные коды состояния в зависимости от прав пользователя.
    Дополнительно, в случаях, когда доступ запрещен и ожидаемый статус 403, документ архивируется после теста
    с использованием случайного клиента с повышенными правами.
    ","1199","Архивирование Space-документа для роли owner","tests.test_backend.document.access_doc","Tue Dec 16 13:24:09 UTC 2025","passed","Tue Dec 16 13:24:10 UTC 2025","","test_archive_doc","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","2048","Проверка доступа к siblings персонального документа: создатель - manager, просматривающий - owner","tests.test_backend.document.access_doc","Tue Dec 16 13:27:42 UTC 2025","passed","Tue Dec 16 13:27:44 UTC 2025","","test_get_siblings_doc_access","",""
"Проверяет поведение при передаче очень длинного board_id","245","Проверка максимальной длины board_id","tests.test_backend.task_service.get_tasks","Tue Dec 16 13:38:10 UTC 2025","passed","Tue Dec 16 13:38:11 UTC 2025","","test_get_tasks_vlidation","",""
"
    Проверяем, что space_client имеет доступ к main_space_doc и не имеет доступа к main_personal_doc и main_project_doc.

    ","1053","Проверка доступа space_client к основному документу и отсутствия доступа к проектному документу и персональному документу","tests.test_backend.document.access_doc","Tue Dec 16 13:28:15 UTC 2025","passed","Tue Dec 16 13:28:16 UTC 2025","","test_matrix_access_docs","",""
"","428","Негативный сценарий: дублирование с некорректным documentId, invalid id=000000000000000000000000","tests.test_backend.document","Tue Dec 16 13:28:34 UTC 2025","passed","Tue Dec 16 13:28:34 UTC 2025","","test_duplicate_document","",""
"","270","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Number","tests.test_backend.board","Tue Dec 16 13:23:52 UTC 2025","passed","Tue Dec 16 13:23:53 UTC 2025","","board_validation_test","",""
"","794","Повторный запрос одного и того же документа (kind=Member)","tests.test_backend.document","Tue Dec 16 13:29:10 UTC 2025","passed","Tue Dec 16 13:29:10 UTC 2025","","test_get_document","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","2381","Проверка доступа к siblings персонального документа: создатель - manager, просматривающий - guest","tests.test_backend.document.access_doc","Tue Dec 16 13:27:48 UTC 2025","passed","Tue Dec 16 13:27:51 UTC 2025","","test_get_siblings_doc_access","",""
"","290","Валидация имени борды: valid name with spaces → ожидали 200","tests.test_backend.board","Tue Dec 16 13:23:47 UTC 2025","passed","Tue Dec 16 13:23:48 UTC 2025","","board_validation_test","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","852","Дублирование Project-документа: создание manager, дублирование guest","tests.test_backend.document.access_doc","Tue Dec 16 13:24:37 UTC 2025","passed","Tue Dec 16 13:24:38 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","636","Успешное получение документа по documentId (kind=Member)","tests.test_backend.document","Tue Dec 16 13:29:04 UTC 2025","passed","Tue Dec 16 13:29:05 UTC 2025","","test_get_document","",""
"","307","Создание документа — кейс: [title = MAX length (2048)] (ожидается 200)","tests.test_backend.document","Tue Dec 16 13:28:21 UTC 2025","passed","Tue Dec 16 13:28:21 UTC 2025","","test_create_document","",""
"","1158","Тест создания доски: клиент=guest_client, ожидаемый статус=403","tests.test_backend.board.access_board","Tue Dec 16 13:23:39 UTC 2025","passed","Tue Dec 16 13:23:40 UTC 2025","","test_create_board","",""
"","218","Авторизован, но не участник пространства — дублирование запрещено Member","tests.test_backend.document","Tue Dec 16 13:28:40 UTC 2025","passed","Tue Dec 16 13:28:41 UTC 2025","","test_duplicate_document","",""
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","22198","Проверка index -> ожидаемая позиция задачи в колонке| Группа из 10 тасок, индекс=999 ","create_task","Tue Dec 16 13:33:01 UTC 2025","passed","Tue Dec 16 13:33:23 UTC 2025","","test_task_indexing_in_group","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","1948","Проверка доступа к siblings персонального документа: создатель - member, просматривающий - guest","tests.test_backend.document.access_doc","Tue Dec 16 13:27:57 UTC 2025","passed","Tue Dec 16 13:27:59 UTC 2025","","test_get_siblings_doc_access","",""
"","840","Редактирование Personal-документа: создание manager, редактирование guest","tests.test_backend.document.access_doc","Tue Dec 16 13:26:05 UTC 2025","passed","Tue Dec 16 13:26:06 UTC 2025","","test_edit_doc_access_by_roles","",""
"","504","Попытка получить документ из чужого space (kind=Project) — должен вернуться AccessDenied","tests.test_backend.document","Tue Dec 16 13:29:06 UTC 2025","passed","Tue Dec 16 13:29:07 UTC 2025","","test_get_document","",""
"
    Тест проверяет функциональность фильтрации задач по ID архиватора для различных ролей.
        Шаги:
    1. Создаем задачу оунером,
    2. Аархивируем от имени пользователя с определенной ролью
    3. Проверяем, что заархивированная задача корректно отображается при фильтрации по ID архиватора.""
    ","1200","GetTasks: фильтр по archiver: archiver=owner_id, ожидаемый статус=200","tasks_filtered_by_criteria","Tue Dec 16 13:36:50 UTC 2025","passed","Tue Dec 16 13:36:51 UTC 2025","","test_get_tasks_archiver","",""
"","465","Создание кастомного поля типа: Select","tests.test_backend.board","Tue Dec 16 13:23:59 UTC 2025","passed","Tue Dec 16 13:24:00 UTC 2025","","test_create_board","",""
"","614","Создание Project-документа для роли owner","tests.test_backend.document.access_doc","Tue Dec 16 13:24:23 UTC 2025","passed","Tue Dec 16 13:24:23 UTC 2025","","test_create_doc_access_by_roles","",""
"","257","GetTasks ids: несколько существующих id -> соответствующие задачи в ответе","tasks_filtered_by_criteria","Tue Dec 16 13:37:13 UTC 2025","passed","Tue Dec 16 13:37:14 UTC 2025","","test_get_tasks_ids","",""
"","1362","Дублирование Personal-документа: создание member, дублирование owner","tests.test_backend.document.access_doc","Tue Dec 16 13:25:07 UTC 2025","passed","Tue Dec 16 13:25:08 UTC 2025","","test_duplicate_doc_access_by_roles","",""
