"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","184","Get project: клиент=manager_client, ожидаемый статус=200","Project Service","Tue Jan 13 15:11:48 UTC 2026","passed","Tue Jan 13 15:11:48 UTC 2026","","Access project","",""
" ","381","Попытка экспортировать Y-Doc из чужого space(kind=Member)— должен вернуться SpaceIdNotSpecified","Document Service","Tue Jan 13 15:11:35 UTC 2026","passed","Tue Jan 13 15:11:35 UTC 2026","","test_get_y_document","",""
"","232","Создание кастомного поля типа: Number","Board Service","Tue Jan 13 15:06:06 UTC 2026","passed","Tue Jan 13 15:06:06 UTC 2026","","test_create_board","",""
"
    Тестирование создания подзадачи разными пользовательскими ролями и проверка
    ожидаемого поведения на основе прав доступа роли.

    Этот тест оценивает может ли клиент с разными уровнями доступа создавать
    подзадачу для родительской задачи. Также проверяются корректные связи между
    родительской задачей и подзадачей, включая поля `parentTask` и `subtasks`.
    ","866","Тестирование создания подзадачи разными пользовательскими ролями: клиент=guest_client, ожидаемый статус=403","Task Service","Tue Jan 13 15:12:02 UTC 2026","passed","Tue Jan 13 15:12:03 UTC 2026","Access create Task","Create Task","",""
"
    Проверяет, что при Archived=true API возвращает архивные задачи, и валидирует поля у архивных.

    Шаги:
    1. Запросить задачи с Archived=true.
    2. Убедиться, что в выборке есть хотя бы одна архивная задача (archivedAt — строка).
       Если архивных нет — скипнуть тест с сообщением.
    3. Для архивных задач проверить:
       - archivedAt — непустая строка (дата/время),
       - archiver — непустая строка (ID пользователя, заархивировавшего задачу).
    4. Убедиться что в выборке отсутствуют неархивные задачи Archived=false
    5. Проверить отсутствие дубликатов по _id.
    ","205","GetTasks: фильтр по archived=true — возвращаются only архивные задачи","Task Service","Tue Jan 13 15:19:03 UTC 2026","passed","Tue Jan 13 15:19:03 UTC 2026","Filtered by criteria","Get Tasks","",""
"Проверяет сортировку задач по дате создания в порядке убывания (новые сверху)","233","GetTasks createdAt: Проверка сортировки задач по createdAt - по убыванию (новые сверху)","Task Service","Tue Jan 13 15:19:02 UTC 2026","passed","Tue Jan 13 15:19:02 UTC 2026","Sort by Direction DESC","Get Tasks","",""
"","196","Get documents: Несоответствие kind и kindId — kind=Project с kindId от Member","Document Service","Tue Jan 13 15:10:37 UTC 2026","passed","Tue Jan 13 15:10:38 UTC 2026","","test_get_documents","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1520","Редактирование Project-документа: создание member, редактирование manager","Document Service","Tue Jan 13 15:07:42 UTC 2026","passed","Tue Jan 13 15:07:43 UTC 2026","","Access document","",""
"","475","Создание Personal-документа для роли manager","Document Service","Tue Jan 13 15:06:28 UTC 2026","passed","Tue Jan 13 15:06:28 UTC 2026","","Access document","",""
"
    Проверяет, что при передаче некорректного значения параметра withArchived (не boolean)
    API возвращает 400 и сообщение: 'withArchived must be a boolean value'.
    ","204","GetTasks withArchived: Фильтрация задач withArchived некорректного типа — ошибка валидации (400)","Task Service","Tue Jan 13 15:19:41 UTC 2026","passed","Tue Jan 13 15:19:41 UTC 2026","Filtered by criteria","Get Tasks","",""
