"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","test_board_with_long_custom_field_title[Select]","tests.test_backend.board","Fri Nov 07 11:25:54 UTC 2025","skipped","Fri Nov 07 11:25:54 UTC 2025","","board_validation_test","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1663","Проверка доступа к siblings Project-документа: создатель - manager, просматривающий - guest","tests.test_backend.document.access_doc","Fri Nov 07 11:27:20 UTC 2025","passed","Fri Nov 07 11:27:22 UTC 2025","","test_get_siblings_doc_access","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","263","Создание Space-документа для роли guest","tests.test_backend.document.access_doc","Fri Nov 07 11:26:04 UTC 2025","passed","Fri Nov 07 11:26:05 UTC 2025","","test_create_doc_access_by_roles","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","127","Проверка доступа к siblings персонального документа: создатель - owner, просматривающий - owner","tests.test_backend.document.access_doc","Fri Nov 07 11:27:27 UTC 2025","failed","Fri Nov 07 11:27:27 UTC 2025","","test_get_siblings_doc_access","",""
"","0","Test edit space name","tests.test_backend.space","Fri Nov 07 11:27:54 UTC 2025","failed","Fri Nov 07 11:27:54 UTC 2025","","test_space","",""
"","0","test_board_name_validation[length > 50]","tests.test_backend.board","Fri Nov 07 11:25:54 UTC 2025","failed","Fri Nov 07 11:25:54 UTC 2025","","board_validation_test","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","132","Проверка доступа к siblings Space-документа: создатель - owner, просматривающий - manager","tests.test_backend.document.access_doc","Fri Nov 07 11:27:03 UTC 2025","failed","Fri Nov 07 11:27:03 UTC 2025","","test_get_siblings_doc_access","",""
"
    Проверяет запрет доступа к документам для стороннего пользователя при попытке
    получить документы, связанные с определенным типом сущности (например, 'Project',
    'Space' или 'Member'). Тест проверяет, что сторонний клиент получает статус 403
    и код ошибки 'AccessDenied' в ответе.
    ","0","test_documents_access_denied_for_foreign_user[foreign project]","tests.test_backend.document.access_doc","Fri Nov 07 11:26:09 UTC 2025","failed","Fri Nov 07 11:26:09 UTC 2025","","test_doc_access_for_foreign","",""
"
    Негативный сценарий: разные некорректные document_id.
    ","0","test_get_ydocument_invalid_id[null]","tests.test_backend.document","Fri Nov 07 11:27:54 UTC 2025","failed","Fri Nov 07 11:27:54 UTC 2025","","test_get_y_document","",""
"
    Тестирование создания подзадачи разными пользовательскими ролями и проверка
    ожидаемого поведения на основе прав доступа роли.

    Этот тест оценивает может ли клиент с разными уровнями доступа создавать
    подзадачу для родительской задачи. Также проверяются корректные связи между
    родительской задачей и подзадачей, включая поля `parentTask` и `subtasks`.

    ","134","Тестирование создания подзадачи разными пользовательскими ролями: клиент=guest_client, ожидаемый статус=403","access_task","Fri Nov 07 11:27:55 UTC 2025","broken","Fri Nov 07 11:27:55 UTC 2025","","test_create_sub","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","801","Проверка доступа к siblings персонального документа: создатель - member, просматривающий - owner","tests.test_backend.document.access_doc","Fri Nov 07 11:27:34 UTC 2025","failed","Fri Nov 07 11:27:34 UTC 2025","","test_get_siblings_doc_access","",""
"","5901","Тестирование получения задач(get_tasks) под разными ролями с валидацией набора полей и типов","tests.test_backend.task_service.get_tasks.access_get_tasks","Fri Nov 07 11:28:24 UTC 2025","passed","Fri Nov 07 11:28:30 UTC 2025","","test_get_tasks","",""
"","0","test_create_and_duplicate_document[member]","tests.test_backend.document","Fri Nov 07 11:27:48 UTC 2025","failed","Fri Nov 07 11:27:48 UTC 2025","","test_duplicate_document","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","926","Дублирование Space-документа: создание member, дублирование manager","tests.test_backend.document.access_doc","Fri Nov 07 11:26:21 UTC 2025","passed","Fri Nov 07 11:26:22 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","852","Редактирование Personal-документа: создание manager, редактирование member","tests.test_backend.document.access_doc","Fri Nov 07 11:26:50 UTC 2025","passed","Fri Nov 07 11:26:51 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","604","Дублирование Project-документа: создание member, дублирование owner","tests.test_backend.document.access_doc","Fri Nov 07 11:26:13 UTC 2025","failed","Fri Nov 07 11:26:14 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","0","test_get_documents_invalid_inputs[missing kindId]","tests.test_backend.document","Fri Nov 07 11:27:50 UTC 2025","failed","Fri Nov 07 11:27:50 UTC 2025","","test_get_documents","",""
"","0","test_get_document_foreign_access_denied[space]","tests.test_backend.document","Fri Nov 07 11:27:49 UTC 2025","skipped","Fri Nov 07 11:27:49 UTC 2025","","test_get_document","",""
"","0","test_board_with_long_custom_field_title[Number]","tests.test_backend.board","Fri Nov 07 11:25:54 UTC 2025","skipped","Fri Nov 07 11:25:54 UTC 2025","","board_validation_test","",""
"","0","Редактирование поля Select: добавление новых опций с валидным _id","tests.test_backend.board","Fri Nov 07 11:25:54 UTC 2025","failed","Fri Nov 07 11:25:54 UTC 2025","","test_create_board","",""
"","0","test_get_document_siblings_foreign_space[member]","tests.test_backend.document","Fri Nov 07 11:27:54 UTC 2025","failed","Fri Nov 07 11:27:54 UTC 2025","","test_get_siblings","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","224","Get task: клиент=guest_client, ожидаемый статус=200","tests.test_backend.task_service.get_task.access_get_task","Fri Nov 07 11:28:10 UTC 2025","passed","Fri Nov 07 11:28:11 UTC 2025","","test_get_task","",""
"","130","Test space name cannot be empty","tests.test_backend.space","Fri Nov 07 11:27:54 UTC 2025","passed","Fri Nov 07 11:27:54 UTC 2025","","test_space","",""
"","0","test_get_documents_invalid_inputs[invalid kind]","tests.test_backend.document","Fri Nov 07 11:27:50 UTC 2025","failed","Fri Nov 07 11:27:50 UTC 2025","","test_get_documents","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1603","Проверка доступа к siblings Project-документа: создатель - member, просматривающий - guest","tests.test_backend.document.access_doc","Fri Nov 07 11:27:26 UTC 2025","passed","Fri Nov 07 11:27:27 UTC 2025","","test_get_siblings_doc_access","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","1478","Проверка доступа к siblings персонального документа: создатель - member, просматривающий - guest","tests.test_backend.document.access_doc","Fri Nov 07 11:27:38 UTC 2025","passed","Fri Nov 07 11:27:40 UTC 2025","","test_get_siblings_doc_access","",""
"","0","Тест: Проверка slug: уникальность до создания, неуникальность после создания, и ошибка при дубликате","tests.test_backend.project","Fri Nov 07 11:27:54 UTC 2025","failed","Fri Nov 07 11:27:54 UTC 2025","","test_project","",""
"","0","test_get_document_success[space]","tests.test_backend.document","Fri Nov 07 11:27:49 UTC 2025","failed","Fri Nov 07 11:27:49 UTC 2025","","test_get_document","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","225","Get task: клиент=member_client, ожидаемый статус=200","tests.test_backend.task_service.get_task.access_get_task","Fri Nov 07 11:28:10 UTC 2025","passed","Fri Nov 07 11:28:10 UTC 2025","","test_get_task","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","791","Проверка доступа к siblings Space-документа: создатель - member, просматривающий - owner","tests.test_backend.document.access_doc","Fri Nov 07 11:27:09 UTC 2025","failed","Fri Nov 07 11:27:10 UTC 2025","","test_get_siblings_doc_access","",""
" ","0","test_get_ydocument_foreign_space[project]","tests.test_backend.document","Fri Nov 07 11:27:54 UTC 2025","failed","Fri Nov 07 11:27:54 UTC 2025","","test_get_y_document","",""
"","0","test_board_name_validation[chinese]","tests.test_backend.board","Fri Nov 07 11:25:54 UTC 2025","failed","Fri Nov 07 11:25:54 UTC 2025","","board_validation_test","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","131","Дублирование Project-документа: создание owner, дублирование manager","tests.test_backend.document.access_doc","Fri Nov 07 11:26:09 UTC 2025","failed","Fri Nov 07 11:26:09 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1422","Проверка доступа к siblings Project-документа: создатель - manager, просматривающий - owner","tests.test_backend.document.access_doc","Fri Nov 07 11:27:15 UTC 2025","failed","Fri Nov 07 11:27:16 UTC 2025","","test_get_siblings_doc_access","",""
"","614","Редактирование Personal-документа: создание member, редактирование guest","tests.test_backend.document.access_doc","Fri Nov 07 11:26:53 UTC 2025","passed","Fri Nov 07 11:26:54 UTC 2025","","test_edit_doc_access_by_roles","",""
"","123","Редактирование Personal-документа: создание owner, редактирование guest","tests.test_backend.document.access_doc","Fri Nov 07 11:26:48 UTC 2025","failed","Fri Nov 07 11:26:48 UTC 2025","","test_edit_doc_access_by_roles","",""
"","0","test_foreign_space_access_denied[member]","tests.test_backend.document","Fri Nov 07 11:27:50 UTC 2025","failed","Fri Nov 07 11:27:50 UTC 2025","","test_get_documents","",""
"","0","Создание документа без авторизации","tests.test_backend.document","Fri Nov 07 11:27:48 UTC 2025","skipped","Fri Nov 07 11:27:48 UTC 2025","","test_create_document","",""
"","0","test_board_with_long_custom_field_title[TaskRelations]","tests.test_backend.board","Fri Nov 07 11:25:54 UTC 2025","skipped","Fri Nov 07 11:25:54 UTC 2025","","board_validation_test","",""
"
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    ","0","test_single_child_siblings[project]","tests.test_backend.document","Fri Nov 07 11:27:52 UTC 2025","failed","Fri Nov 07 11:27:52 UTC 2025","","test_get_siblings","",""
"","0","test_get_documents_mismatched_kind_and_id[project-wrong-id]","tests.test_backend.document","Fri Nov 07 11:27:50 UTC 2025","failed","Fri Nov 07 11:27:50 UTC 2025","","test_get_documents","",""
