"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","548","Редактирование кастомного поля типа: Date","tests.test_backend.board","Thu Nov 13 12:28:43 UTC 2025","passed","Thu Nov 13 12:28:44 UTC 2025","","test_create_board","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1542","Редактирование Space-документа: создание manager, редактирование member","tests.test_backend.document.access_doc","Thu Nov 13 12:29:56 UTC 2025","passed","Thu Nov 13 12:29:58 UTC 2025","","test_edit_doc_access_by_roles","",""
"","242","Валидация имени борды: length > 50 → ожидали 400","tests.test_backend.board","Thu Nov 13 12:28:28 UTC 2025","passed","Thu Nov 13 12:28:28 UTC 2025","","board_validation_test","",""
"","262","Валидация поля limit для board group: None","tests.test_backend.board","Thu Nov 13 12:28:34 UTC 2025","passed","Thu Nov 13 12:28:34 UTC 2025","","board_validation_test","",""
"
    Проверяет, что запросы с некорректными document_id или space_id вызывают ошибку.
    ","189","Проверка доступа с некорректным ID документа","tests.test_backend.document.access_doc","Thu Nov 13 12:32:43 UTC 2025","passed","Thu Nov 13 12:32:43 UTC 2025","","test_matrix_access_docs","",""
"","1128","Дублирование Personal-документа: создание owner, дублирование owner","tests.test_backend.document.access_doc","Thu Nov 13 12:29:33 UTC 2025","passed","Thu Nov 13 12:29:34 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяем что разные роли могут получить списки документов из пространства и проекта.
    Тест параметризован для проверки разных типов клиентов и контейнеров документов.

    Проверяется получение и наличие в ответе всех созданных документов с учетом
    ожидаемого статуса запроса для каждой роли.
    ","1055","Проверка доступа к списку документов в Space для роли guest","tests.test_backend.document.access_doc","Thu Nov 13 12:31:05 UTC 2025","passed","Thu Nov 13 12:31:06 UTC 2025","","test_get_docs_list_access_by_roles","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","718","Редактирование Space-документа: создание member, редактирование guest","tests.test_backend.document.access_doc","Thu Nov 13 12:30:06 UTC 2025","passed","Thu Nov 13 12:30:07 UTC 2025","","test_edit_doc_access_by_roles","",""
"","691","Создание Project-документа для роли owner","tests.test_backend.document.access_doc","Thu Nov 13 12:29:01 UTC 2025","passed","Thu Nov 13 12:29:02 UTC 2025","","test_create_doc_access_by_roles","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","1886","Проверка доступа к siblings персонального документа: создатель - owner, просматривающий - manager","tests.test_backend.document.access_doc","Thu Nov 13 12:32:05 UTC 2025","passed","Thu Nov 13 12:32:07 UTC 2025","","test_get_siblings_doc_access","",""
