"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","880","Редактирование Personal-документа: создание member, редактирование owner","Document Service","Mon Feb 09 14:53:01 UTC 2026","passed","Mon Feb 09 14:53:02 UTC 2026","","Access document","",""
"Тест проверки siblins и родителей для родительского документа","1073","Проверка отсутствия siblins и родителей для одного корневого документа (kind=Project)","Document Service","Mon Feb 09 14:56:15 UTC 2026","passed","Mon Feb 09 14:56:16 UTC 2026","","test_get_siblings","",""
"","742","Дублирование Personal-документа: создание guest, дублирование member","Document Service","Mon Feb 09 14:52:13 UTC 2026","passed","Mon Feb 09 14:52:13 UTC 2026","","Access document","",""
"
    Проверяет успешное редактирование  поля 'dueEnd' задачи.
    ","712","Edit Task: Проверка редактирования поля 'dueEnd'","Task Service","Mon Feb 09 15:02:45 UTC 2026","passed","Mon Feb 09 15:02:45 UTC 2026","Due date edit Task","Edit Task","",""
"","1838","Проверяем siblins для нескольктих Child (kind=Space)","Document Service","Mon Feb 09 14:56:46 UTC 2026","passed","Mon Feb 09 14:56:48 UTC 2026","","test_get_siblings","",""
"","252","GetTasks completedAt: Проверка сортировки задач по completedAt: ненулевые по убыванию, затем null (в пределах лимита)","Task Service","Mon Feb 09 15:03:52 UTC 2026","passed","Mon Feb 09 15:03:52 UTC 2026","Sort by Direction DESC","Get Tasks","",""
"","223","Создание кастомного поля типа: Text","Board Service","Mon Feb 09 14:51:08 UTC 2026","passed","Mon Feb 09 14:51:08 UTC 2026","","test_create_board","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1771","Проверка доступа к siblings Space-документа: создатель - owner, просматривающий - owner","Document Service","Mon Feb 09 14:53:33 UTC 2026","passed","Mon Feb 09 14:53:35 UTC 2026","","Access document","",""
"","1298","Edit Task: Проверка минимального редактирования задачи без опциональных полей для роли guest_client","Task Service","Mon Feb 09 15:02:05 UTC 2026","passed","Mon Feb 09 15:02:06 UTC 2026","Access edit Task","Edit Task","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","217","Создание Space-документа для роли guest","Document Service","Mon Feb 09 14:51:28 UTC 2026","passed","Mon Feb 09 14:51:28 UTC 2026","","Access document","",""
"","213","Edit Task Relations Custom Field. Negative: Duplicate IDs","Task Service","Mon Feb 09 15:03:24 UTC 2026","passed","Mon Feb 09 15:03:25 UTC 2026","Task Relations Custom Fields","Edit Task Custom Field","",""
"","233","Edit project name access: клиент=manager_client, ожидаемый статус=200","Project Service","Mon Feb 09 14:57:20 UTC 2026","passed","Mon Feb 09 14:57:20 UTC 2026","","Edit project","",""
