"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 14 11:24:08 UTC 2026","Mon Sep 14 11:24:08 UTC 2026","145","Public API","History","Date Range","","","[Project] dateRangeEnd=2026-09-04 — все items < end","Только dateRangeEnd для kind=Project — все items < end."
"passed","Mon Sep 14 11:24:30 UTC 2026","Mon Sep 14 11:24:31 UTC 2026","817","Public API","History","Rate Limit","","","Быстрые последовательные запросы — 429 Rate Limit","Rate limit публичного API — 1 запрос в секунду.
    Отправляем до 20 запросов подряд без пауз через клиент без retry.
    Ожидаем, что сервер вернёт 429 Too Many Requests на одном из запросов."
"passed","Mon Sep 14 11:24:02 UTC 2026","Mon Sep 14 11:24:02 UTC 2026","253","Public API","History","Date Range","","","[Space] dateRangeStart=2026-08-25 — все items >= start","Только dateRangeStart — все items >= start.

    Фильтрация по дню первого события.
    "
"passed","Mon Sep 14 11:24:26 UTC 2026","Mon Sep 14 11:24:27 UTC 2026","219","Public API","History","History Kinds","","","GetHistory kind='Document' возвращает 200 и items (Document)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Mon Sep 14 11:24:28 UTC 2026","Mon Sep 14 11:24:28 UTC 2026","253","Public API","History","Positive","","","Валидный запрос возвращает 200 и корректную структуру ответа","
    Проверяем базовую доступность эндпоинта:
    - статус 200
    - тело содержит items (список) и page (hasMore + nextCursor при наличии)
    "
"passed","Mon Sep 14 11:24:03 UTC 2026","Mon Sep 14 11:24:04 UTC 2026","253","Public API","History","Date Range","","","[Space] dateRangeEnd=2026-09-04 — все items < end","Только dateRangeEnd — все items < end.

    Фильтрация по дню после последнего события.
    "
"passed","Mon Sep 14 11:23:55 UTC 2026","Mon Sep 14 11:23:55 UTC 2026","146","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Mon Sep 14 11:24:13 UTC 2026","Mon Sep 14 11:24:13 UTC 2026","146","Public API","History","Pagination","","","limit=5 возвращает ровно 5 items и hasMore=true","limit ограничивает количество items в ответе."
"passed","Mon Sep 14 11:24:22 UTC 2026","Mon Sep 14 11:24:22 UTC 2026","249","Public API","History","History Kinds","","","GetHistory kind='Space' возвращает 200 и items (Space)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Mon Sep 14 11:24:09 UTC 2026","Mon Sep 14 11:24:09 UTC 2026","142","Public API","History","Event Keys","","","eventKeys=TASK_CREATED — только события TASK_CREATED","eventKeys с одним значением фильтрует только указанный тип событий."
