"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Разрешённые теги и атрибуты должны сохраняться в content комментария без изменений.
    ","945","Параграф с текстом сохраняется","Comment Service","Mon Apr 27 10:15:50 UTC 2026","passed","Mon Apr 27 10:15:51 UTC 2026","Allowed content","Sanitizer","",""
"
    Проверка позитивного сценария:
    1. Получение контекста пространства (заголовки).
    2. Загрузка валидного аватара (тип Space) на сервер с проверкой всех доступных форматов.
    3. Успешное приглашение нового пользователя в пространство с указанным avatarUrl.
    ","1627","(формат: gif) Приглашение пользователя с необязательными параметрами (Avatar)","Invite Service","Mon Apr 27 10:25:18 UTC 2026","passed","Mon Apr 27 10:25:20 UTC 2026","","Space Invitations - Avatar (Positive)","",""
"
    Тест создает задачу с указанными бордой, группой и индексом=0, и проверяет:
      - корректность задачи,
      - что задача только в одной группе, нет дублей, верный индекс=0.
      - random client_fixture
    ","1303","Create Task: Создание задачи на доске и проверка: группа, индекс и уникальность размещения","Task Service","Mon Apr 27 10:25:59 UTC 2026","passed","Mon Apr 27 10:26:00 UTC 2026","","Create Task","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1300","Проверка доступа к siblings Space-документа: создатель - member, просматривающий - member","Document Service","Mon Apr 27 10:18:04 UTC 2026","passed","Mon Apr 27 10:18:06 UTC 2026","","Access document","",""
"
    Тест проверяет функциональность фильтрации задач по ID архиватора для различных ролей.
        Шаги:
    1. Создаем задачу оунером,
    2. Аархивируем от имени пользователя с определенной ролью
    3. Проверяем, что заархивированная задача корректно отображается при фильтрации по ID архиватора.""
    ","776","GetTasks: фильтр по archiver: archiver=guest_id, ожидаемый статус=403","Task Service","Mon Apr 27 10:30:11 UTC 2026","passed","Mon Apr 27 10:30:11 UTC 2026","Filtered by criteria","Get Tasks","",""
"
    Проверка, что менеджер при попытке пригласить пользователя с ролью Owner,
    успешно отправляет инвайт (200 OK), но пользователю фактически назначается роль Guest.
    ","2007","Менеджер не может выдать роль Owner при инвайте (роль сбрасывается до Guest , д.б. 400 APP-4623)","Invite Service","Mon Apr 27 10:23:46 UTC 2026","passed","Mon Apr 27 10:23:48 UTC 2026","","Space Invitations - Access Control APP-4623","",""
"","203","Create document кейс: [cyrillic] (ожидается 200)","Document Service","Mon Apr 27 10:19:00 UTC 2026","passed","Mon Apr 27 10:19:01 UTC 2026","","test_create_document","",""
"
    Разрешённые теги и атрибуты должны сохраняться в content комментария без изменений.
    ","408","Эмодзи сохраняется","Comment Service","Mon Apr 27 10:15:57 UTC 2026","passed","Mon Apr 27 10:15:57 UTC 2026","Allowed content","Sanitizer","",""
"
    Тест проверки получения списка spaces под разными ролями с валидацией набора полей и типов.
    ","200","Get spaces: клиент=owner_client, ожидаемый статус=200","Space Service","Mon Apr 27 10:25:44 UTC 2026","passed","Mon Apr 27 10:25:44 UTC 2026","","Get spaces access","",""
"
    При перемещении родительской задачи в другую группу:
    1. Родитель генерирует событие TASK_MOVED_GROUP
    2. Подзадача НЕ перемещается вместе с ней (остается в старой группе)
    ","6994","Move to another group: Move Task with Subtask","History Service","Mon Apr 27 10:23:10 UTC 2026","passed","Mon Apr 27 10:23:17 UTC 2026","","Task History","",""
"","153","Get project: Проверка получения проекта по ID, payload ответа соответствует ожидаемой структуре","Project Service","Mon Apr 27 10:25:41 UTC 2026","passed","Mon Apr 27 10:25:41 UTC 2026","","Get project","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1052","Дублирование Project-документа: создание owner, дублирование manager","Document Service","Mon Apr 27 10:16:21 UTC 2026","passed","Mon Apr 27 10:16:22 UTC 2026","","Access document","",""
"","684","Archive document: Архивирование Project-документа для роли owner","Document Service","Mon Apr 27 10:16:09 UTC 2026","passed","Mon Apr 27 10:16:10 UTC 2026","","Access document","",""
