"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Тестирование создания подзадачи разными пользовательскими ролями и проверка
    ожидаемого поведения на основе прав доступа роли.

    Этот тест оценивает может ли клиент с разными уровнями доступа создавать
    подзадачу для родительской задачи. Также проверяются корректные связи между
    родительской задачей и подзадачей, включая поля `parentTask` и `subtasks`.

    ","2682","Тестирование создания подзадачи разными пользовательскими ролями: клиент=member_client, ожидаемый статус=200","access_task","Thu Nov 13 11:54:45 UTC 2025","passed","Thu Nov 13 11:54:48 UTC 2025","","test_create_sub","",""
"
    Негативные сценарии: разные варианты некорректного document_id.
    ","346","Негативный: некорректный document_id=000000000000000000000000","tests.test_backend.document","Thu Nov 13 11:54:12 UTC 2025","passed","Thu Nov 13 11:54:12 UTC 2025","","test_get_siblings","",""
"","460","Попытка получить документ из чужого space (kind=Member) — должен вернуться AccessDenied","tests.test_backend.document.access_doc","Thu Nov 13 11:49:13 UTC 2025","passed","Thu Nov 13 11:49:13 UTC 2025","","test_doc_access_for_foreign","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","1679","Проверка доступа к siblings персонального документа: создатель - owner, просматривающий - guest","tests.test_backend.document.access_doc","Thu Nov 13 11:52:01 UTC 2025","passed","Thu Nov 13 11:52:03 UTC 2025","","test_get_siblings_doc_access","",""
"
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    ","1224","Проверяем siblins для единственного SoloChild (kind=Project)","tests.test_backend.document","Thu Nov 13 11:54:01 UTC 2025","passed","Thu Nov 13 11:54:02 UTC 2025","","test_get_siblings","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1866","Проверка доступа к siblings Project-документа: создатель - manager, просматривающий - owner","tests.test_backend.document.access_doc","Thu Nov 13 11:51:42 UTC 2025","passed","Thu Nov 13 11:51:44 UTC 2025","","test_get_siblings_doc_access","",""
"","244","Валидация имени борды: chinese → ожидали 200","tests.test_backend.board","Thu Nov 13 11:48:39 UTC 2025","passed","Thu Nov 13 11:48:39 UTC 2025","","board_validation_test","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","950","Дублирование Space-документа: создание member, дублирование owner","tests.test_backend.document.access_doc","Thu Nov 13 11:49:34 UTC 2025","passed","Thu Nov 13 11:49:35 UTC 2025","","test_duplicate_doc_access_by_roles","",""
" ","2437","Попытка экспортировать Y-Doc из чужого space(kind=Project)— должен вернуться SpaceIdNotSpecified","tests.test_backend.document","Thu Nov 13 11:54:28 UTC 2025","passed","Thu Nov 13 11:54:30 UTC 2025","","test_get_y_document","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1532","Редактирование Space-документа: создание owner, редактирование owner","tests.test_backend.document.access_doc","Thu Nov 13 11:49:51 UTC 2025","passed","Thu Nov 13 11:49:52 UTC 2025","","test_edit_doc_access_by_roles","",""
