"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","2466","Проверка доступа к siblings Space-документа: создатель - manager, просматривающий - member","tests.test_backend.document.access_doc","Wed Dec 03 12:50:03 UTC 2025","passed","Wed Dec 03 12:50:05 UTC 2025","","test_get_siblings_doc_access","",""
"
    Test to verify negative access scenarios for a board.

    ","850","Негативный тест на доступ к борде: клиент=client_with_access_only_in_project, ожидаемый статус=403","tests.test_backend.board.access_board","Wed Dec 03 12:46:48 UTC 2025","passed","Wed Dec 03 12:46:48 UTC 2025","","test_matrix_access_board","",""
"","258","Создание проекта с пустым slug","tests.test_backend.project","Wed Dec 03 12:53:32 UTC 2025","passed","Wed Dec 03 12:53:32 UTC 2025","","test_project","",""
"","531","Попытка получить документ из чужого space (kind=Member) — должен вернуться AccessDenied","tests.test_backend.document","Wed Dec 03 12:52:14 UTC 2025","passed","Wed Dec 03 12:52:15 UTC 2025","","test_get_document","",""
"
    Создание сабтаска без milestone в payload.
    Сабтаск не наследует milestone A автоматически у родителя.
    Поле milestone у сабтаска пустое.
    После теста задачи удаляются.
    ","3360","Если поле milestone у сабтаска пустое, оно также не наследует milestone от родителя.","create_task","Wed Dec 03 12:54:44 UTC 2025","passed","Wed Dec 03 12:54:48 UTC 2025","","test_subtask_milestones_from_payload","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","2066","Проверка доступа к siblings персонального документа: создатель - manager, просматривающий - owner","tests.test_backend.document.access_doc","Wed Dec 03 12:50:48 UTC 2025","passed","Wed Dec 03 12:50:50 UTC 2025","","test_get_siblings_doc_access","",""
"","556","Редактирование кастомного поля типа: Date","tests.test_backend.board","Wed Dec 03 12:47:05 UTC 2025","passed","Wed Dec 03 12:47:05 UTC 2025","","test_create_board","",""
"","263","Негативный кейс: missing kindId","tests.test_backend.document","Wed Dec 03 12:52:22 UTC 2025","passed","Wed Dec 03 12:52:22 UTC 2025","","test_get_documents","",""
"","1113","Получение списка борд: проверка созданных борд и их обязательных полей(name, projectId, createdAt)","tests.test_backend.board","Wed Dec 03 12:47:09 UTC 2025","passed","Wed Dec 03 12:47:10 UTC 2025","","test_get_boards","",""
"","1859","Получение документов — кейс: kind=Project","tests.test_backend.document","Wed Dec 03 12:52:17 UTC 2025","passed","Wed Dec 03 12:52:19 UTC 2025","","test_get_documents","",""
"","814","Дублирование Personal-документа: создание manager, дублирование member","tests.test_backend.document.access_doc","Wed Dec 03 12:48:05 UTC 2025","passed","Wed Dec 03 12:48:06 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1802","Редактирование Space-документа: создание member, редактирование owner","tests.test_backend.document.access_doc","Wed Dec 03 12:48:27 UTC 2025","passed","Wed Dec 03 12:48:29 UTC 2025","","test_edit_doc_access_by_roles","",""
