"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","935","Дублирование Space-документа: создание manager, дублирование manager","tests.test_backend.document.access_doc","Fri Nov 14 09:53:43 UTC 2025","passed","Fri Nov 14 09:53:44 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","804","Дублирование Project-документа: создание owner, дублирование guest","tests.test_backend.document.access_doc","Fri Nov 14 09:53:29 UTC 2025","passed","Fri Nov 14 09:53:30 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","266","Валидация поля group name: None value → ожидали 400","tests.test_backend.board","Fri Nov 14 09:52:46 UTC 2025","passed","Fri Nov 14 09:52:46 UTC 2025","","board_validation_test","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","1767","Редактирование Project-документа: создание owner, редактирование owner","tests.test_backend.document.access_doc","Fri Nov 14 09:54:24 UTC 2025","passed","Fri Nov 14 09:54:25 UTC 2025","","test_edit_doc_access_by_roles","",""
"Проверяет что без указания sortDirection сортировка происходит по возрастанию","239","Проверка сортировки по умолчанию (должна быть по возрастанию)","tests.test_backend.task_service.get_tasks.tasks_sort_сriteria_derections.asc","Fri Nov 14 10:03:54 UTC 2025","passed","Fri Nov 14 10:03:54 UTC 2025","","test_get_tasks_sorting_by_created_at_asc","",""
"","832","Повторный запрос одного и того же документа (kind=Project)","tests.test_backend.document","Fri Nov 14 09:57:45 UTC 2025","passed","Fri Nov 14 09:57:46 UTC 2025","","test_get_document","",""
"
    Проверяем сиблинги для нескольких корневых документов (без parent_document_id).
    ","1972","Проверяем siblins для нескольких корневых документов (kind=Project)","tests.test_backend.document","Fri Nov 14 09:58:16 UTC 2025","passed","Fri Nov 14 09:58:18 UTC 2025","","test_get_siblings","",""
"","806","Test edit space name","tests.test_backend.space","Fri Nov 14 09:59:06 UTC 2025","passed","Fri Nov 14 09:59:07 UTC 2025","","test_space","",""
"
        Проверка обработки некорректных значений slug при получении задачи.
        Ожидаем корректные коды ошибок для разных невалидных входных данных.
        ","199","Негативные сценарии: Get task с invalid slug | slug=None -> 400","tests.test_backend.task_service.get_task","Fri Nov 14 10:03:16 UTC 2025","passed","Fri Nov 14 10:03:16 UTC 2025","","test_get_task_wrong_slug","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1012","Дублирование Space-документа: создание manager, дублирование member","tests.test_backend.document.access_doc","Fri Nov 14 09:53:44 UTC 2025","passed","Fri Nov 14 09:53:45 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","547","Создание Project-документа для роли member","tests.test_backend.document.access_doc","Fri Nov 14 09:53:19 UTC 2025","passed","Fri Nov 14 09:53:19 UTC 2025","","test_create_doc_access_by_roles","",""
"","432","Проверка сортировки задач по completedAt: ненулевые по убыванию, затем null (в пределах лимита)","tests.test_backend.task_service.get_tasks.tasks_sort_сriteria_derections.desc","Fri Nov 14 10:04:04 UTC 2025","passed","Fri Nov 14 10:04:04 UTC 2025","","test_get_tasks_sorting_by_completed_at_desc","",""
"
    Проверяет ограничения доступа при попытке получения siblings документов через чужое пространство.
    Тест удостоверяется, что попытка получить siblings документов через пространство, где у пользователя
    нет прав, завершается ошибкой доступа.

    Тест обрабатывает три типа документов: Project, Space и Member. Создается последовательность
    из трех документов указанного типа в основном пространстве, после чего выполняется попытка
    получить siblings среднего документа через чужое пространство и проверяется, что доступ запрещен.
    ","5509","Проверка запрета доступа к siblings Project-документа через чужой space","tests.test_backend.document.access_doc","Fri Nov 14 09:56:48 UTC 2025","passed","Fri Nov 14 09:56:54 UTC 2025","","test_get_siblings_doc_access","",""
"","814","Повторный запрос одного и того же документа (kind=Member)","tests.test_backend.document","Fri Nov 14 09:57:47 UTC 2025","passed","Fri Nov 14 09:57:48 UTC 2025","","test_get_document","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","784","Редактирование Space-документа: создание member, редактирование guest","tests.test_backend.document.access_doc","Fri Nov 14 09:54:23 UTC 2025","passed","Fri Nov 14 09:54:24 UTC 2025","","test_edit_doc_access_by_roles","",""
"","2411","Дублирование Personal-документа: создание member, дублирование guest","tests.test_backend.document.access_doc","Fri Nov 14 09:54:00 UTC 2025","passed","Fri Nov 14 09:54:02 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","0","test_get_document_foreign_access_denied[project]","tests.test_backend.document","Fri Nov 14 09:57:45 UTC 2025","skipped","Fri Nov 14 09:57:45 UTC 2025","","test_get_document","",""
"
    Проверяем что разные роли могут получить списки документов из пространства и проекта.
    Тест параметризован для проверки разных типов клиентов и контейнеров документов.

    Проверяется получение и наличие в ответе всех созданных документов с учетом
    ожидаемого статуса запроса для каждой роли.
    ","1006","Проверка доступа к списку документов в Project для роли manager","tests.test_backend.document.access_doc","Fri Nov 14 09:55:24 UTC 2025","passed","Fri Nov 14 09:55:25 UTC 2025","","test_get_docs_list_access_by_roles","",""
"","285","Создание документа — кейс: [empty string] (ожидается 200)","tests.test_backend.document","Fri Nov 14 09:57:03 UTC 2025","passed","Fri Nov 14 09:57:03 UTC 2025","","test_create_document","",""
"
    Данный тест проверяет возможность создания задачи с заранее определённым набором данных (payload) через API
     управления задачами для различных ролей пользователей, а также корректность и полноту возвращаемого ответа.
     Тест эмулирует действия разных типов клиентов (владелец, менеджер, участник, гость) и сравнивает фактический результат с ожидаемым HTTP-статусом.
    ","1485","Проверка создания задачи с конкретным payload и структурой ответа : клиент=guest_client, ожидаемый статус=403","access_task","Fri Nov 14 09:59:32 UTC 2025","passed","Fri Nov 14 09:59:34 UTC 2025","","test_create_task","",""
"","746","Архивирование Personal-документа для роли manager, документ создан в роли Member","tests.test_backend.document.access_doc","Fri Nov 14 09:53:13 UTC 2025","passed","Fri Nov 14 09:53:14 UTC 2025","","test_archive_doc","",""
"
    Тест для проверки создания и архивирования Space-документа с разными клиентскими ролями.
    Тест выполняет следующие шаги для каждой роли:
    1. Создает Space-документ с использованием предоставленной клиентской роли.
    2. Проверяет, что статус ответа соответствует ожидаемому результату.
    3. Если создание документа успешно (статус 200):
       - Проверяет, что заголовок созданного документа соответствует ожидаемому.
       - Архивирует созданный Space-документ и проверяет статус запроса на архивирование.
    ","220","Создание Space-документа для роли guest","tests.test_backend.document.access_doc","Fri Nov 14 09:53:18 UTC 2025","passed","Fri Nov 14 09:53:18 UTC 2025","","test_create_doc_access_by_roles","",""
"","757","Редактирование Personal-документа: создание member, редактирование owner","tests.test_backend.document.access_doc","Fri Nov 14 09:54:47 UTC 2025","passed","Fri Nov 14 09:54:48 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Удаляет все задачи на основной доске (main_board).
    ","7961","Проверка удаление всех задач на доске","create_task","Fri Nov 14 09:59:36 UTC 2025","passed","Fri Nov 14 09:59:43 UTC 2025","","test_delete_all_tasks_on_main_board","",""
