"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 09 11:17:23 UTC 2026","Wed Sep 09 11:17:23 UTC 2026","247","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"skipped","Wed Sep 09 11:17:24 UTC 2026","Wed Sep 09 11:17:24 UTC 2026","185","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='10.08.2026' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Wed Sep 09 11:17:56 UTC 2026","Wed Sep 09 11:17:56 UTC 2026","184","Public API","History","Nonexistent IDs","","","[Negative] несуществующий spaceId → ValidationErrors/IncorrectId","
    Запрос с несуществующим spaceId возвращает 200 + ValidationErrors/IncorrectId.
    TODO: уточнить после фикса — ожидается пустой items или другой код ошибки.
    "
"passed","Wed Sep 09 11:17:55 UTC 2026","Wed Sep 09 11:17:55 UTC 2026","187","Public API","History","Missing Params","","","[Negative] без 'kindId' → 400 (IncorrectId)","
    При отсутствии любого обязательного параметра (spaceId, kind, kindId) возвращается 400.
    "
"passed","Wed Sep 09 11:18:26 UTC 2026","Wed Sep 09 11:18:26 UTC 2026","210","Public API","Authorization","Auth Errors","","","[Negative] невалидный токен → 401","
    Проверяем что с некорректным токеном любой эндпоинт публичного API возвращает 401.
    "
"passed","Wed Sep 09 11:18:05 UTC 2026","Wed Sep 09 11:18:05 UTC 2026","189","Public API","History","Pagination","","","limit=5 возвращает ровно 5 items и hasMore=true","limit ограничивает количество items в ответе."
"passed","Wed Sep 09 11:17:57 UTC 2026","Wed Sep 09 11:17:58 UTC 2026","193","Public API","History","Nonexistent IDs","","","[Negative] чужой spaceId → ValidationErrors/IncorrectId","
    Запрос к space без доступа возвращает 200 + ValidationErrors/IncorrectId.
    TODO: уточнить после фикса — ожидается пустой items или другой код ошибки.
    "
"passed","Wed Sep 09 11:17:51 UTC 2026","Wed Sep 09 11:17:52 UTC 2026","194","Public API","History","Invalid Values","","","[Negative] kind='123' → 400 (numeric_123)","
    kind должен быть одним из допустимых значений enum.
    Любое другое значение возвращает 400.
    "
"passed","Wed Sep 09 11:18:16 UTC 2026","Wed Sep 09 11:18:16 UTC 2026","192","Public API","History","History Kinds","","","GetHistory kind='Task' возвращает 200 и items (Task)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Wed Sep 09 11:17:34 UTC 2026","Wed Sep 09 11:17:35 UTC 2026","340","Public API","History","Date Range","","","[Space] dateRangeEnd=2026-09-04 — все items < end","Только dateRangeEnd — все items < end.

    Фильтрация по дню после последнего события.
    "
"passed","Wed Sep 09 11:18:22 UTC 2026","Wed Sep 09 11:18:23 UTC 2026","1287","Public API","History","Rate Limit","","","Быстрые последовательные запросы — 429 Rate Limit","Rate limit публичного API — 1 запрос в секунду.
    Отправляем до 20 запросов подряд без пауз через клиент без retry.
    Ожидаем, что сервер вернёт 429 Too Many Requests на одном из запросов."
"passed","Wed Sep 09 11:18:18 UTC 2026","Wed Sep 09 11:18:18 UTC 2026","200","Public API","History","History Kinds","","","GetHistory kind='Document' возвращает 200 и items (Document)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"skipped","Wed Sep 09 11:18:00 UTC 2026","Wed Sep 09 11:18:00 UTC 2026","192","Public API","History","Nonexistent IDs","","","[Negative] несуществующий kindId kind='Project' → 500 (BUG)","
    Запрос с несуществующим kindId для каждого вида сущности.
    BUG: все kind возвращают 500 — сервер не обрабатывает случай несуществующей сущности.
    Ожидаемое поведение после фикса: Space/Project → 403 AccessDenied, Task/Document/Milestone → 400 NotFound.
    "
"passed","Wed Sep 09 11:17:44 UTC 2026","Wed Sep 09 11:17:44 UTC 2026","305","Public API","History","Event Keys","","","[Negative] eventKeys=task_created (lowercase) → 400 (InvalidKind)","Невалидный eventKeys возвращает 400."
"passed","Wed Sep 09 11:17:53 UTC 2026","Wed Sep 09 11:17:53 UTC 2026","182","Public API","History","Missing Params","","","[Negative] без 'spaceId' → 400 (IncorrectId)","
    При отсутствии любого обязательного параметра (spaceId, kind, kindId) возвращается 400.
    "
"passed","Wed Sep 09 11:17:33 UTC 2026","Wed Sep 09 11:17:33 UTC 2026","335","Public API","History","Date Range","","","[Space] dateRangeStart=2026-08-25 — все items >= start","Только dateRangeStart — все items >= start.

    Фильтрация по дню первого события.
    "
"skipped","Wed Sep 09 11:17:20 UTC 2026","Wed Sep 09 11:17:21 UTC 2026","276","Public API","History","Date Range","","","[Space][Negative] dateRangeStart > dateRangeEnd → 400","dateRangeStart > dateRangeEnd — дата начала позже даты конца.

    Сейчас сервер возвращает 200 + пустой items, но ожидается 400 —
    клиент явно ошибся, лучше сообщить об этом чем молча вернуть пустоту.
    "
"skipped","Wed Sep 09 11:17:59 UTC 2026","Wed Sep 09 11:17:59 UTC 2026","202","Public API","History","Nonexistent IDs","","","[Negative] несуществующий kindId kind='Space' → 500 (BUG)","
    Запрос с несуществующим kindId для каждого вида сущности.
    BUG: все kind возвращают 500 — сервер не обрабатывает случай несуществующей сущности.
    Ожидаемое поведение после фикса: Space/Project → 403 AccessDenied, Task/Document/Milestone → 400 NotFound.
    "
"passed","Wed Sep 09 11:18:14 UTC 2026","Wed Sep 09 11:18:15 UTC 2026","195","Public API","History","History Kinds","","","GetHistory kind='Project' возвращает 200 и items (Project)","
    Проверяем что GetHistory возвращает 200 и непустой items для каждого kind.
    "
"passed","Wed Sep 09 11:18:08 UTC 2026","Wed Sep 09 11:18:09 UTC 2026","326","Public API","History","Pagination","","","limit=1000 (больше всех событий) — hasMore=false, все items","limit больше общего количества событий — возвращает все items и hasMore=false."
"passed","Wed Sep 09 11:18:11 UTC 2026","Wed Sep 09 11:18:11 UTC 2026","181","Public API","History","Pagination","","","[Negative] limit=0 → 400 (limit must be a positive number)","Невалидный limit (0, отрицательный) возвращает 400."
"skipped","Wed Sep 09 11:18:03 UTC 2026","Wed Sep 09 11:18:04 UTC 2026","187","Public API","History","Nonexistent IDs","","","[Negative] несуществующий kindId kind='Milestone' → 500 (BUG)","
    Запрос с несуществующим kindId для каждого вида сущности.
    BUG: все kind возвращают 500 — сервер не обрабатывает случай несуществующей сущности.
    Ожидаемое поведение после фикса: Space/Project → 403 AccessDenied, Task/Document/Milestone → 400 NotFound.
    "
"passed","Wed Sep 09 11:17:47 UTC 2026","Wed Sep 09 11:17:47 UTC 2026","189","Public API","History","Invalid Values","","","[Negative] невалидный формат kindId → 400","
    kindId должен быть валидным ObjectId. Невалидный формат возвращает 400.
    "
"passed","Wed Sep 09 11:17:37 UTC 2026","Wed Sep 09 11:17:37 UTC 2026","193","Public API","History","Date Range","","","[Project] dateRange [2026-08-25, 2026-08-27) — start включительно, end исключительно","dateRange [start, end) для kind=Project — динамические даты из реальных событий."
"passed","Wed Sep 09 11:17:18 UTC 2026","Wed Sep 09 11:17:19 UTC 2026","1028","Public API","History","Date Range","","","[Space] один день 2026-08-25 [00:00, 23:59:59.999) — сценарий фронта","Выбор одного дня [00:00, 23:59:59.999) — сценарий фронта.

    Фронт при выборе одного дня отправляет start=00:00, end=23:59.
    Проверяем что API возвращает события за этот день,
    и все createdAt попадают в границы выбранного дня.
    "
"skipped","Wed Sep 09 11:17:25 UTC 2026","Wed Sep 09 11:17:26 UTC 2026","328","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='08-10-2026' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Wed Sep 09 11:17:45 UTC 2026","Wed Sep 09 11:17:46 UTC 2026","179","Public API","History","Invalid Values","","","[Negative] невалидный формат spaceId → 400","
    spaceId должен быть валидным ObjectId. Невалидный формат возвращает 400.
    "
"passed","Wed Sep 09 11:18:06 UTC 2026","Wed Sep 09 11:18:07 UTC 2026","1386","Public API","History","Pagination","","","nextCursor возвращает следующую страницу без дубликатов","Курсорная пагинация: nextCursor — это число (offset от начала выборки).
    При передаче nextCursor сервер возвращает items начиная с этой позиции.
    Страницы не должны пересекаться — каждый item появляется только на одной странице."
"skipped","Wed Sep 09 11:18:01 UTC 2026","Wed Sep 09 11:18:01 UTC 2026","197","Public API","History","Nonexistent IDs","","","[Negative] несуществующий kindId kind='Task' → 500 (BUG)","
    Запрос с несуществующим kindId для каждого вида сущности.
    BUG: все kind возвращают 500 — сервер не обрабатывает случай несуществующей сущности.
    Ожидаемое поведение после фикса: Space/Project → 403 AccessDenied, Task/Document/Milestone → 400 NotFound.
    "
"passed","Wed Sep 09 11:18:12 UTC 2026","Wed Sep 09 11:18:12 UTC 2026","184","Public API","History","Pagination","","","[Negative] limit=-1 → 400 (limit must be a positive number)","Невалидный limit (0, отрицательный) возвращает 400."
"passed","Wed Sep 09 11:17:22 UTC 2026","Wed Sep 09 11:17:22 UTC 2026","191","Public API","History","Date Range","","","[Space][Negative] dateRangeStart='not-a-date' → 400","Невалидный формат даты — 400.

    API принимает только ISO 8601 (2026-08-14T00:00:00.000Z).
    Другие форматы должны возвращать 400 ValidationErrors.
    "
"passed","Wed Sep 09 11:18:24 UTC 2026","Wed Sep 09 11:18:25 UTC 2026","514","Public API","Authorization","Auth Errors","","","[Negative] запрос без токена → 401","
    Проверяем что без Authorization header любой эндпоинт публичного API возвращает 401.
    "
