"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","308","Validation project name: Проверка предельной длины имени проекта","Project Service","Fri Jan 16 13:56:20 UTC 2026","passed","Fri Jan 16 13:56:20 UTC 2026","","Validation project","",""
"
    Проверяет ограничения доступа при попытке получения siblings документов через чужое пространство.
    Тест удостоверяется, что попытка получить siblings документов через пространство, где у пользователя
    нет прав, завершается ошибкой доступа.

    Тест обрабатывает три типа документов: Project, Space и Member. Создается последовательность
    из трех документов указанного типа в основном пространстве, после чего выполняется попытка
    получить siblings среднего документа через чужое пространство и проверяется, что доступ запрещен.
    ","1933","Проверка запрета доступа к siblings Space-документа через чужой space","Document Service","Fri Jan 16 13:54:12 UTC 2026","passed","Fri Jan 16 13:54:14 UTC 2026","","Access document","",""
"","277","Create document: Создание документа в чужом space","Document Service","Fri Jan 16 13:54:28 UTC 2026","passed","Fri Jan 16 13:54:28 UTC 2026","","test_create_document","",""
"
    Проверяем что разные роли могут получить документы из пространства и проекта. Тест параметризован
    для проверки разных типов клиентов и контейнеров документов.
    ","2549","Проверка доступа к документу в Project для роли member","Document Service","Fri Jan 16 13:52:34 UTC 2026","passed","Fri Jan 16 13:52:37 UTC 2026","","Access document","",""
"","466","GetTasks: фильтр по creator: creator=owner_id, ожидаемый статус=200","Task Service","Fri Jan 16 14:03:26 UTC 2026","passed","Fri Jan 16 14:03:26 UTC 2026","Filtered by criteria","Get Tasks","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","3048","Проверка доступа к siblings Project-документа: создатель - member, просматривающий - manager","Document Service","Fri Jan 16 13:53:30 UTC 2026","passed","Fri Jan 16 13:53:33 UTC 2026","","Access document","",""
"Проверяет что множественные запросы возвращают одинаковый результат","12757","GetTasks stable response: Проверка стабильности ответа при множественных запросах","Task Service","Fri Jan 16 14:04:03 UTC 2026","passed","Fri Jan 16 14:04:16 UTC 2026","","Get Tasks","",""
"","572","Create document: Создание документа с дублирующимся title","Document Service","Fri Jan 16 13:54:26 UTC 2026","passed","Fri Jan 16 13:54:27 UTC 2026","","test_create_document","",""
"
    Проверяем что разные роли могут получить документы из пространства и проекта. Тест параметризован
    для проверки разных типов клиентов и контейнеров документов.
    ","1537","Проверка доступа к документу в Project для роли guest","Document Service","Fri Jan 16 13:52:38 UTC 2026","passed","Fri Jan 16 13:52:39 UTC 2026","","Access document","",""
"","262","Валидация поля group description: regular description → ожидали 200","Board Service","Fri Jan 16 13:50:05 UTC 2026","passed","Fri Jan 16 13:50:06 UTC 2026","","board_validation_test","",""
