"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 11 11:12:02 GMT 2025","Fri Jul 11 11:12:02 GMT 2025","779","tests.test_backend.document","test_get_siblings","","","","Негативный: некорректный document_id=000000000000000000000000","
    Негативные сценарии: разные варианты некорректного document_id.
    "
"passed","Fri Jul 11 11:09:59 GMT 2025","Fri Jul 11 11:09:59 GMT 2025","358","tests.test_backend.document","test_create_document","","","","Создание документа — кейс: [title = MAX length (2048)] (ожидается 200)",""
"passed","Fri Jul 11 11:07:58 GMT 2025","Fri Jul 11 11:07:59 GMT 2025","828","tests.test_backend.document.access_doc","test_archive_doc","","","","Архивирование Personal-документа для роли manager, документ создан в роли Member",""
"passed","Fri Jul 11 11:09:57 GMT 2025","Fri Jul 11 11:09:57 GMT 2025","308","tests.test_backend.document","test_create_document","","","","Создание документа: Space",""
"passed","Fri Jul 11 11:08:51 GMT 2025","Fri Jul 11 11:08:51 GMT 2025","951","tests.test_backend.document.access_doc","test_duplicate_doc_access_by_roles","","","","Дублирование Personal-документа: создание member, дублирование owner",""
"passed","Fri Jul 11 11:09:17 GMT 2025","Fri Jul 11 11:09:18 GMT 2025","1133","tests.test_backend.document.access_doc","test_edit_doc_access_by_roles","","","","Редактирование Space-документа: создание owner, редактирование guest",""
"passed","Fri Jul 11 11:08:36 GMT 2025","Fri Jul 11 11:08:37 GMT 2025","1251","tests.test_backend.document.access_doc","test_duplicate_doc_access_by_roles","","","","Дублирование Space-документа: создание manager, дублирование member",""
"passed","Fri Jul 11 11:07:41 GMT 2025","Fri Jul 11 11:07:42 GMT 2025","571","tests.test_backend.board","test_board","","","","Редактирование кастомного поля типа: Text",""
"passed","Fri Jul 11 11:09:30 GMT 2025","Fri Jul 11 11:09:31 GMT 2025","899","tests.test_backend.document.access_doc","test_edit_doc_access_by_roles","","","","Редактирование Personal-документа: создание owner, редактирование guest",""
"passed","Fri Jul 11 11:09:12 GMT 2025","Fri Jul 11 11:09:13 GMT 2025","898","tests.test_backend.document.access_doc","test_edit_doc_access_by_roles","","","","Редактирование Project-документа: создание member, редактирование guest",""
