"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","633","Дублирование Personal-документа: создание owner, дублирование guest","tests.test_backend.document.access_doc","Thu Nov 20 09:28:19 UTC 2025","passed","Thu Nov 20 09:28:19 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"
        Проверка обработки некорректных значений slug при получении задачи.
        Ожидаем корректные коды ошибок для разных невалидных входных данных.
        ","184","Негативные сценарии: Get task с invalid slug | slug='' -> 400","tests.test_backend.task_service.get_task","Thu Nov 20 09:36:39 UTC 2025","passed","Thu Nov 20 09:36:39 UTC 2025","","test_get_task_wrong_slug","",""
"","644","Редактирование Personal-документа: создание owner, редактирование guest","tests.test_backend.document.access_doc","Thu Nov 20 09:29:01 UTC 2025","passed","Thu Nov 20 09:29:01 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Проверка универсальна для всех эндпоинтов. Выполнена на GetSpaces.
    ","346","Авторизация: невалидный токен приводит к отказу в доступе Bad Request 400","tests.test_backend.authServis","Thu Nov 20 09:27:13 UTC 2025","passed","Thu Nov 20 09:27:13 UTC 2025","","test_token","",""
"","187","GetTasks board: доска без задач — ожидаем пустой список","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Thu Nov 20 09:37:36 UTC 2025","passed","Thu Nov 20 09:37:36 UTC 2025","","test_get_tasks_board","",""
"","1475","Проверяем siblins для нескольктих Child (kind=Space)","tests.test_backend.document","Thu Nov 20 09:32:27 UTC 2025","passed","Thu Nov 20 09:32:29 UTC 2025","","test_get_siblings","",""
"","414","Редактирование поля Select: добавление новых опций с валидным _id","tests.test_backend.board","Thu Nov 20 09:27:35 UTC 2025","passed","Thu Nov 20 09:27:35 UTC 2025","","test_create_board","",""
"","619","GetTasks project: валидный проект — успешный ответ и массив tasks","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Thu Nov 20 09:37:57 UTC 2025","passed","Thu Nov 20 09:37:58 UTC 2025","","test_get_tasks_project","",""
"
    Создаём родительскую задачу с milestone parent_ms_1,
    затем три подзадачи:
    - первая с milestone subtask_ms_1
    - вторая с milestone subtask_ms_2
    - третья без milestone
    Проверяем, что все задачи корректно видны в соответствующих milestones.
    ","6360","Проверка что все задачи корректно видны в соответствующих milestones.","create_task","Thu Nov 20 09:36:30 UTC 2025","passed","Thu Nov 20 09:36:36 UTC 2025","","test_tasks_visibility_in_correct_milestones","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","657","Дублирование Project-документа: создание owner, дублирование guest","tests.test_backend.document.access_doc","Thu Nov 20 09:27:56 UTC 2025","passed","Thu Nov 20 09:27:57 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","210","GetTasks skip: skip=0, limit=20 → возвращаются первые 20","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Thu Nov 20 09:37:58 UTC 2025","passed","Thu Nov 20 09:37:58 UTC 2025","","test_get_tasks_skip","",""
"Проверяем что пользователи могут получить только свои personal документы","418","Проверка доступа к personal документам для роли member","tests.test_backend.document.access_doc","Thu Nov 20 09:29:40 UTC 2025","passed","Thu Nov 20 09:29:40 UTC 2025","","test_get_docs_list_access_by_roles","",""
"","201","Валидация поля group name: valid name → ожидали 200","tests.test_backend.board","Thu Nov 20 09:27:25 UTC 2025","passed","Thu Nov 20 09:27:25 UTC 2025","","board_validation_test","",""
