"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","227","Валидация поля limit для board group: 1000","tests.test_backend.board","Tue Nov 25 13:42:16 UTC 2025","passed","Tue Nov 25 13:42:16 UTC 2025","","board_validation_test","",""
"","958","Редактирование Personal-документа: создание manager, редактирование manager","tests.test_backend.document.access_doc","Tue Nov 25 13:44:05 UTC 2025","passed","Tue Nov 25 13:44:06 UTC 2025","","test_edit_doc_access_by_roles","",""
"","201","GetTasks: фильтр по creator — creator_id из non-existent-id","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Tue Nov 25 13:53:19 UTC 2025","passed","Tue Nov 25 13:53:19 UTC 2025","","test_get_tasks_creator","",""
"","462","GetTasks skip: skip=5, limit=20 → элементы начинаются с 5-го","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Tue Nov 25 13:53:45 UTC 2025","passed","Tue Nov 25 13:53:46 UTC 2025","","test_get_tasks_skip","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","1673","Проверка доступа к siblings персонального документа: создатель - owner, просматривающий - owner","tests.test_backend.document.access_doc","Tue Nov 25 13:45:35 UTC 2025","passed","Tue Nov 25 13:45:37 UTC 2025","","test_get_siblings_doc_access","",""
"","210","Создание документа — кейс: [title > MAX length (2049)] (ожидается 400)","tests.test_backend.document","Tue Nov 25 13:46:17 UTC 2025","passed","Tue Nov 25 13:46:17 UTC 2025","","test_create_document","",""
"
    Проверяем что разные роли могут получить списки документов из пространства и проекта.
    Тест параметризован для проверки разных типов клиентов и контейнеров документов.

    Проверяется получение и наличие в ответе всех созданных документов с учетом
    ожидаемого статуса запроса для каждой роли.
    ","989","Проверка доступа к списку документов в Project для роли owner","tests.test_backend.document.access_doc","Tue Nov 25 13:44:38 UTC 2025","passed","Tue Nov 25 13:44:39 UTC 2025","","test_get_docs_list_access_by_roles","",""
"","711","Test edit space name","tests.test_backend.space","Tue Nov 25 13:48:22 UTC 2025","passed","Tue Nov 25 13:48:23 UTC 2025","","test_space","",""
"
    Быстрая проверка прав на удаление задачи:
      - owner, manager -> 200
      - member, guest  -> 403
    ","1045","Проверка удаления задачи: разрешено владельцу и менеджеру, запрещено мемберу и гостю","access_task","Tue Nov 25 13:52:04 UTC 2025","passed","Tue Nov 25 13:52:05 UTC 2025","","test_delete_task","",""
"","222","Валидация поля limit для board group: -1","tests.test_backend.board","Tue Nov 25 13:42:15 UTC 2025","passed","Tue Nov 25 13:42:15 UTC 2025","","board_validation_test","",""
"","245","Создание документа в роли owner - с передачей kind=Space и kindId (ожидается 200)","tests.test_backend.document","Tue Nov 25 13:46:20 UTC 2025","passed","Tue Nov 25 13:46:20 UTC 2025","","test_create_document","",""
"
    Проверяем что разные роли могут получить списки документов из пространства и проекта.
    Тест параметризован для проверки разных типов клиентов и контейнеров документов.

    Проверяется получение и наличие в ответе всех созданных документов с учетом
    ожидаемого статуса запроса для каждой роли.
    ","934","Проверка доступа к списку документов в Space для роли manager","tests.test_backend.document.access_doc","Tue Nov 25 13:44:33 UTC 2025","passed","Tue Nov 25 13:44:34 UTC 2025","","test_get_docs_list_access_by_roles","",""
"
    Проверка структуры и типов полей задач только для owner_client.
    ","5871","GetTasks: Проверка структуры и типов полей задач в ответе","tests.test_backend.task_service.get_tasks","Tue Nov 25 13:54:22 UTC 2025","passed","Tue Nov 25 13:54:28 UTC 2025","","test_get_tasks_schema","",""
"","245","Валидация имени борды: @#$%^&*()! → ожидали 200","tests.test_backend.board","Tue Nov 25 13:42:09 UTC 2025","passed","Tue Nov 25 13:42:09 UTC 2025","","board_validation_test","",""
"
        Проверяет, что пользователи без доступа к проекту получают пустой список задач,
        но при этом запрос выполняется успешно (HTTP 200).
        ","432","Тестирование получения задач под ролью Client_with_access_only_in_space","tests.test_backend.task_service.get_tasks.access_get_tasks","Tue Nov 25 13:53:00 UTC 2025","passed","Tue Nov 25 13:53:00 UTC 2025","","test_get_tasks_project_filters","",""
"","206","Валидация поля group name: None value → ожидали 400","tests.test_backend.board","Tue Nov 25 13:42:14 UTC 2025","passed","Tue Nov 25 13:42:14 UTC 2025","","board_validation_test","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","1962","Проверка доступа к siblings Space-документа: создатель - manager, просматривающий - guest","tests.test_backend.document.access_doc","Tue Nov 25 13:45:01 UTC 2025","passed","Tue Nov 25 13:45:03 UTC 2025","","test_get_siblings_doc_access","",""
"","249","Проверка сортировки задач по dueStart: ненулевые по убыванию, затем null (в пределах лимита)","tests.test_backend.task_service.get_tasks.tasks_sort_сriteria_derections.desc","Tue Nov 25 13:54:08 UTC 2025","passed","Tue Nov 25 13:54:09 UTC 2025","","test_get_tasks_sorting_by_due_start_desc","",""
"","1574","Получение документов — кейс: kind=Member","tests.test_backend.document","Tue Nov 25 13:47:01 UTC 2025","passed","Tue Nov 25 13:47:02 UTC 2025","","test_get_documents","",""
"
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    ","1057","Проверяем siblins для единственного SoloChild (kind=Space)","tests.test_backend.document","Tue Nov 25 13:47:44 UTC 2025","passed","Tue Nov 25 13:47:45 UTC 2025","","test_get_siblings","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","2065","Проверка доступа к siblings Project-документа: создатель - owner, просматривающий - manager","tests.test_backend.document.access_doc","Tue Nov 25 13:45:15 UTC 2025","passed","Tue Nov 25 13:45:17 UTC 2025","","test_get_siblings_doc_access","",""
"","206","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Boolean","tests.test_backend.board","Tue Nov 25 13:42:17 UTC 2025","passed","Tue Nov 25 13:42:17 UTC 2025","","board_validation_test","",""
"","205","APP-2763: Ошибка при создании борды с длинным заголовком custom field: TaskRelations","tests.test_backend.board","Tue Nov 25 13:42:17 UTC 2025","passed","Tue Nov 25 13:42:18 UTC 2025","","board_validation_test","",""
"","247","Создание проекта с пустым описанием","tests.test_backend.project","Tue Nov 25 13:48:20 UTC 2025","passed","Tue Nov 25 13:48:21 UTC 2025","","test_project","",""
"Тест проверки siblins и родителей для родительского документа","514","Проверка отсутствия siblins и родителей для одного корневого документа (kind=Space)","tests.test_backend.document","Tue Nov 25 13:47:23 UTC 2025","passed","Tue Nov 25 13:47:23 UTC 2025","","test_get_siblings","",""
"","745","Архивирование Project-документа для роли owner","tests.test_backend.document.access_doc","Tue Nov 25 13:42:32 UTC 2025","passed","Tue Nov 25 13:42:32 UTC 2025","","test_archive_doc","",""
"","929","Тест: Проверка slug: уникальность до создания, неуникальность после создания, и ошибка при дубликате","tests.test_backend.project","Tue Nov 25 13:48:18 UTC 2025","passed","Tue Nov 25 13:48:19 UTC 2025","","test_project","",""
"
    Проверяет запрет доступа к документам для стороннего пользователя при попытке
    получить документы, связанные с определенным типом сущности (например, 'Project',
    'Space' или 'Member'). Тест проверяет, что сторонний клиент получает статус 403
    и код ошибки 'AccessDenied' в ответе.
    ","318","Отказ в доступе к Project документам другим пользователем","tests.test_backend.document.access_doc","Tue Nov 25 13:42:44 UTC 2025","passed","Tue Nov 25 13:42:44 UTC 2025","","test_doc_access_for_foreign","",""
"","227","Успешное редактирование полей title и icon. Space","tests.test_backend.document","Tue Nov 25 13:46:34 UTC 2025","passed","Tue Nov 25 13:46:34 UTC 2025","","test_edit_document","",""
"","200","Попытка редактировать документ из чужого space (kind=Member)— должен вернуться MemberDidNotFound","tests.test_backend.document","Tue Nov 25 13:46:37 UTC 2025","passed","Tue Nov 25 13:46:38 UTC 2025","","test_edit_document","",""
"
    Создание сабтаска без milestone в payload.
    Сабтаск не наследует milestone A автоматически у родителя.
    Поле milestone у сабтаска пустое.
    После теста задачи удаляются.
    ","3389","Если поле milestone у сабтаска пустое, оно также не наследует milestone от родителя.","create_task","Tue Nov 25 13:49:05 UTC 2025","passed","Tue Nov 25 13:49:08 UTC 2025","","test_subtask_milestones_from_payload","",""
"
    Проверяем что разные роли могут получить списки документов из пространства и проекта.
    Тест параметризован для проверки разных типов клиентов и контейнеров документов.

    Проверяется получение и наличие в ответе всех созданных документов с учетом
    ожидаемого статуса запроса для каждой роли.
    ","938","Проверка доступа к списку документов в Space для роли guest","tests.test_backend.document.access_doc","Tue Nov 25 13:44:37 UTC 2025","passed","Tue Nov 25 13:44:38 UTC 2025","","test_get_docs_list_access_by_roles","",""
"
    Сейчас пустой массив возвращает пустой список задач,
    (для наших нужд нет потребности выводить список тасок в котором нет асайни),
    в публичном апи этот момент нужно будет учитывать и выводить таски если в них нет ассайни
    ","242","GetTasks assignees: пустой массив — без фильтра по исполнителям","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Tue Nov 25 13:53:02 UTC 2025","passed","Tue Nov 25 13:53:02 UTC 2025","","test_get_tasks_assignees","",""
"
    Проверяет, что при withArchived=true API возвращает архивные и неархивные задачи, и валидирует поля у архивных.

    Шаги:
    1. Запросить задачи с withArchived=true.
    2. Убедиться, что в выборке есть хотя бы одна архивная задача (archivedAt — строка).
       Если архивных нет — скипнуть тест с сообщением.
    3. Для архивных задач проверить:
       - archivedAt — непустая строка (дата/время),
       - archiver — непустая строка (ID пользователя, заархивировавшего задачу).
    4. Проверить отсутствие дубликатов по _id.
    ","231","Фильтрация задач: withArchived=true — возвращаются и архивные, и неархивные задачи","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Tue Nov 25 13:53:46 UTC 2025","passed","Tue Nov 25 13:53:46 UTC 2025","","test_get_tasks_with_archived","",""
"","712","Повторный запрос одного и того же документа (kind=Space)","tests.test_backend.document","Tue Nov 25 13:46:57 UTC 2025","passed","Tue Nov 25 13:46:58 UTC 2025","","test_get_document","",""
"","275","Создание документа — кейс: [html injection] (ожидается 200)","tests.test_backend.document","Tue Nov 25 13:46:18 UTC 2025","passed","Tue Nov 25 13:46:18 UTC 2025","","test_create_document","",""
"","218","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Number","tests.test_backend.board","Tue Nov 25 13:42:17 UTC 2025","passed","Tue Nov 25 13:42:17 UTC 2025","","board_validation_test","",""
"","815","Редактирование Personal-документа: создание member, редактирование member","tests.test_backend.document.access_doc","Tue Nov 25 13:44:09 UTC 2025","passed","Tue Nov 25 13:44:10 UTC 2025","","test_edit_doc_access_by_roles","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1124","Дублирование Project-документа: создание member, дублирование manager","tests.test_backend.document.access_doc","Tue Nov 25 13:42:56 UTC 2025","passed","Tue Nov 25 13:42:57 UTC 2025","","test_duplicate_doc_access_by_roles","",""
"","228","Создание кастомного поля типа: Text","tests.test_backend.board","Tue Nov 25 13:42:21 UTC 2025","passed","Tue Nov 25 13:42:21 UTC 2025","","test_create_board","",""
