"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Проверяет архивирование ВСЕХ персональных документов для конкретной роли, используя kind='Member'.
    ","1045","Document Service: archive personal manager Documents","Document Service","Mon Feb 09 12:08:19 UTC 2026","passed","Mon Feb 09 12:08:20 UTC 2026","","test_archive_all_docs","",""
"
    Негативный сценарий: разные некорректные document_id.
    ","228","Негативный экспорт Y-Doc для document_id=","Document Service","Mon Feb 09 12:10:29 UTC 2026","passed","Mon Feb 09 12:10:30 UTC 2026","","test_get_y_document","",""
"
    Проверяет, что при попытке изменить указанное поле через эндпоинт EditTask,
    его значение в ответе API остается неизменным (таким же, как и у исходной задачи).

    Этот тест предназначен для выявления бага, когда поле перезаписывается,
    хотя это недопустимо для данного эндпоинта.
    ","777","Edit Task: НЕГАТИВНЫЙ ТЕСТ - Поле 'milestone' не должно меняться","Task Service","Mon Feb 09 12:15:56 UTC 2026","passed","Mon Feb 09 12:15:56 UTC 2026","Negative cases edit Task","Edit Task","",""
"","1357","Edit Task: проверка редактирования всех опциональных полей задачи для роли member_client","Task Service","Mon Feb 09 12:15:43 UTC 2026","passed","Mon Feb 09 12:15:45 UTC 2026","Access edit Task","Edit Task","",""
"","229","GetTasks ids: несуществующие id -> 200 и пустой tasks","Task Service","Mon Feb 09 12:18:20 UTC 2026","passed","Mon Feb 09 12:18:20 UTC 2026","Filtered by criteria","Get Tasks","",""
"
    Проверяет архивирование ВСЕХ персональных документов для конкретной роли, используя kind='Member'.
    ","977","Document Service: archive personal guest Documents","Document Service","Mon Feb 09 12:08:21 UTC 2026","passed","Mon Feb 09 12:08:22 UTC 2026","","test_archive_all_docs","",""
"
    Тест проверки получения списка spaces под разными ролями с валидацией набора полей и типов.
    ","162","Get spaces: клиент=manager_client, ожидаемый статус=200","Space Service","Mon Feb 09 12:10:54 UTC 2026","passed","Mon Feb 09 12:10:54 UTC 2026","","Get spaces access","",""
"","254","Edit Estimation Custom Field. Negative: Negative Duration","Task Service","Mon Feb 09 12:20:56 UTC 2026","passed","Mon Feb 09 12:20:56 UTC 2026","Estimation Custom Fields","Edit Task Custom Field","",""
"
    Проверяет функциональность создания и редактирования документов для разных ролей в системе. Тест проверяет,
    могут ли пользователи с определенными ролями (владелец, менеджер, участник и гость) создавать и редактировать
    документы, обеспечивая правильное поведение контроля доступа на основе ролей. Использует параметризацию для
    тестирования различных комбинаций ролей создателей и редакторов документов.
    ","896","Редактирование Project-документа: создание owner, редактирование guest","Document Service","Mon Feb 09 12:05:38 UTC 2026","passed","Mon Feb 09 12:05:39 UTC 2026","","Access document","",""
"","316","Create document: Проверка структуры ответа при создании документа","Document Service","Mon Feb 09 12:08:28 UTC 2026","passed","Mon Feb 09 12:08:28 UTC 2026","","test_create_document","",""
"
    Тест проверяет дублирование документов разными ролями и типами документов. Тест проверяет, что документы могут быть
    созданы одной ролью и продублированы другой в соответствии с ожидаемыми условиями, указанными в параметризации.
    ","1099","Дублирование Space-документа: создание member, дублирование owner","Document Service","Mon Feb 09 12:04:49 UTC 2026","passed","Mon Feb 09 12:04:50 UTC 2026","","Access document","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","4151","Проверка доступа к siblings персонального документа: создатель - owner, просматривающий - owner","Document Service","Mon Feb 09 12:07:31 UTC 2026","passed","Mon Feb 09 12:07:35 UTC 2026","","Access document","",""
