"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
    Тест проверяет корректность позиционирования задач при создании новой задачи в группе на доске (board).
    ","3583","Проверка index -> ожидаемая позиция задачи в колонке| Пустая группа, индекс=0 ","create_task","Thu Dec 04 11:41:59 UTC 2025","passed","Thu Dec 04 11:42:03 UTC 2025","","test_task_indexing_in_group","",""
"","256","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Select","tests.test_backend.board","Thu Dec 04 11:32:52 UTC 2025","passed","Thu Dec 04 11:32:52 UTC 2025","","board_validation_test","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","5487","Проверка доступа к siblings Project-документа: создатель - owner, просматривающий - guest","tests.test_backend.document.access_doc","Thu Dec 04 11:36:19 UTC 2025","passed","Thu Dec 04 11:36:24 UTC 2025","","test_get_siblings_doc_access","",""
"","249","Создание документа — кейс: [bool as title] (ожидается 400)","tests.test_backend.document","Thu Dec 04 11:37:27 UTC 2025","passed","Thu Dec 04 11:37:28 UTC 2025","","test_create_document","",""
"","4214","Сортировка документов по createdAt (kind=Project)","tests.test_backend.document","Thu Dec 04 11:38:28 UTC 2025","passed","Thu Dec 04 11:38:32 UTC 2025","","test_get_documents","",""
"
    тест проверяет связи родительской задачи и подзадачи через get_task_endpoint,
    а также корректное заполнение полей 'parentTask' и 'subtasks'.
    ","3767","Проверка связи родительской задачи и подзадачи, корректность отображения 'parentTask' и 'subtasks'","create_task","Thu Dec 04 11:41:09 UTC 2025","passed","Thu Dec 04 11:41:13 UTC 2025","","test_subtask_parent_relationships","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","1959","Проверка доступа к siblings персонального документа: создатель - manager, просматривающий - guest","tests.test_backend.document.access_doc","Thu Dec 04 11:36:54 UTC 2025","passed","Thu Dec 04 11:36:56 UTC 2025","","test_get_siblings_doc_access","",""
"Проверяет поведение при передаче пустых строк в качестве параметров","199","Проверка поведения при передачи пустой строки в space_id","tests.test_backend.task_service.get_tasks","Thu Dec 04 11:47:05 UTC 2025","passed","Thu Dec 04 11:47:05 UTC 2025","","test_get_tasks_vlidation","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","2293","Проверка доступа к siblings Space-документа: создатель - owner, просматривающий - member","tests.test_backend.document.access_doc","Thu Dec 04 11:35:53 UTC 2025","passed","Thu Dec 04 11:35:55 UTC 2025","","test_get_siblings_doc_access","",""
"
    Проверяет, что пользователь foreign_client без доступа к Space получает ошибку.
    ","206","Проверка доступа к документам: пользователь без доступа (foreign_client)","tests.test_backend.document.access_doc","Thu Dec 04 11:37:19 UTC 2025","passed","Thu Dec 04 11:37:19 UTC 2025","","test_matrix_access_docs","",""
"","570","Создание Personal-документа для роли manager","tests.test_backend.document.access_doc","Thu Dec 04 11:33:24 UTC 2025","passed","Thu Dec 04 11:33:24 UTC 2025","","test_create_doc_access_by_roles","",""
"","1864","Получение документов — кейс: kind=Space","tests.test_backend.document","Thu Dec 04 11:38:19 UTC 2025","passed","Thu Dec 04 11:38:21 UTC 2025","","test_get_documents","",""
"
    Проверяет доступ к siblings персональных (Member) документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings

    Особенность: к персональным документам имеет доступ только их владелец
    ","1955","Проверка доступа к siblings персонального документа: создатель - owner, просматривающий - manager","tests.test_backend.document.access_doc","Thu Dec 04 11:36:42 UTC 2025","passed","Thu Dec 04 11:36:44 UTC 2025","","test_get_siblings_doc_access","",""
"","248","APP-2763: Ошибка при создании борды с длинным заголовком custom field: Number","tests.test_backend.board","Thu Dec 04 11:32:51 UTC 2025","passed","Thu Dec 04 11:32:51 UTC 2025","","board_validation_test","",""
"","247","GetTasks board: неверный формат идентификатора — ожидаем ошибку валидации 'board must be a mongodb id'","tests.test_backend.task_service.get_tasks.tasks_filtered_by_criteria","Thu Dec 04 11:45:37 UTC 2025","passed","Thu Dec 04 11:45:37 UTC 2025","","test_get_tasks_board","",""
"
    Проверка фильтрации по конкретной борде для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат указанной борде;
    ","5796","Доступ к таскам с фильтрацией по board под ролью Owner (HTTP 200)","tests.test_backend.task_service.get_tasks.access_get_tasks","Thu Dec 04 11:44:39 UTC 2025","passed","Thu Dec 04 11:44:45 UTC 2025","","test_get_tasks_board_filters","",""
"
    Проверка фильтрации по конкретному проекту для всех ролей:
    - роли с доступом: HTTP 200 и все задачи принадлежат указаному проекту;
    ","5384","Доступ к таскам с фильтрацией по project под ролью Member (HTTP 200)","tests.test_backend.task_service.get_tasks.access_get_tasks","Thu Dec 04 11:45:15 UTC 2025","passed","Thu Dec 04 11:45:20 UTC 2025","","test_get_tasks_project_filters","",""
"Проверяет сортировку задач по дате создания в порядке возрастания (старые сверху)","298","Проверка сортировки задач по дате создания (по возрастанию)","tests.test_backend.task_service.get_tasks.tasks_sort_сriteria_derections.asc","Thu Dec 04 11:46:23 UTC 2025","passed","Thu Dec 04 11:46:23 UTC 2025","","test_get_tasks_sorting_by_created_at_asc","",""
"
    Единственный ребёнок: нет prevSibling/nextSibling, parents содержит родителя.
    ","1513","Проверяем siblins для единственного SoloChild (kind=Project)","tests.test_backend.document","Thu Dec 04 11:39:01 UTC 2025","passed","Thu Dec 04 11:39:03 UTC 2025","","test_get_siblings","",""
"
    Тест проверки получения задачи под разными ролями с валидацией набора полей и типов.
    ","298","Get task: клиент=owner_client, ожидаемый статус=200","tests.test_backend.task_service.get_task.access_get_task","Thu Dec 04 11:44:35 UTC 2025","passed","Thu Dec 04 11:44:35 UTC 2025","","test_get_task","",""
"Проверяет поведение при запросе с некорректным форматом space_id","256","Проверка получения задач с некорректным форматом space_id","tests.test_backend.task_service.get_tasks","Thu Dec 04 11:47:04 UTC 2025","passed","Thu Dec 04 11:47:04 UTC 2025","","test_get_tasks_vlidation","",""
"
    Проверяет ограничения доступа при попытке получения siblings документов через чужое пространство.
    Тест удостоверяется, что попытка получить siblings документов через пространство, где у пользователя
    нет прав, завершается ошибкой доступа.

    Тест обрабатывает три типа документов: Project, Space и Member. Создается последовательность
    из трех документов указанного типа в основном пространстве, после чего выполняется попытка
    получить siblings среднего документа через чужое пространство и проверяется, что доступ запрещен.
    ","2148","Проверка запрета доступа к siblings Project-документа через чужой space","tests.test_backend.document.access_doc","Thu Dec 04 11:37:12 UTC 2025","passed","Thu Dec 04 11:37:14 UTC 2025","","test_get_siblings_doc_access","",""
"
    Проверяет доступ к siblings документов при разных комбинациях:
    - Создателя документа
    - Просматривающего пользователя
    - Типа документа (Space/Project)

    Проверки:
        1. Создание трёх последовательных документов указанной ролью
        2. Запрос siblings для среднего документа другой ролью
        3. Проверка статуса ответа и корректности данных siblings
    ","2013","Проверка доступа к siblings Project-документа: создатель - member, просматривающий - owner","tests.test_backend.document.access_doc","Thu Dec 04 11:36:32 UTC 2025","passed","Thu Dec 04 11:36:34 UTC 2025","","test_get_siblings_doc_access","",""
